t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
11.881681,-1.353335,-0.088201,-8.695295,0.998330,0.004246,-0.057620,0.002968,0.992210,0.124539,0.057699,-0.124502,0.990540,0.951440,0.143730,-0.272219,0.037819,0.823029,0.566739,0.305501,-0.549513,0.777627,0.969307,-0.151892,0.193323,-0.051273,0.644150,0.763178,-0.240450,-0.749666,0.616591,0.998552,-0.045293,0.029011,0.044571,0.998692,0.025065,-0.030109,-0.023735,0.999265,0.932100,0.131504,0.337484,0.108014,0.788442,-0.605550,-0.345719,0.600887,0.720703,0.964952,0.054690,-0.256666,-0.213967,0.730234,-0.648827,0.151942,0.681005,0.716342,0.994735,-0.008935,-0.102088,0.010634,0.999814,0.016113,0.101925,-0.017113,0.994645,1.000000,-0.000050,-0.000168,0.000051,0.999998,0.002196,0.000168,-0.002196,0.999998,1.000000,-0.000004,0.000007,0.000004,1.000000,-0.000177,-0.000007,0.000177,1.000000,0.997532,0.013984,-0.068808,-0.015963,0.999472,-0.028298,0.068376,0.029326,0.997229,1.000000,-0.000003,0.000001,0.000003,1.000000,-0.000041,-0.000001,0.000041,1.000000,1.000000,-0.000002,-0.000000,0.000002,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984112,0.101424,-0.145725,-0.046785,0.939903,0.338222,0.171271,-0.326031,0.929715,0.871365,0.453481,-0.187288,-0.457954,0.888723,0.021219,0.176070,0.067280,0.982076,0.877884,-0.478829,-0.006521,0.477192,0.875861,-0.071800,0.040091,0.059921,0.997398,0.983080,-0.017710,-0.182318,0.078961,0.939065,0.334547,0.165284,-0.343283,0.924575,0.113991,0.973186,0.199788,-0.968582,0.064122,0.240286,0.221033,-0.220902,0.949920,0.455248,-0.872169,0.179082,0.872172,0.477284,0.107311,-0.179066,0.107337,0.977964,0.619164,-0.755404,0.214478,0.784590,0.583817,-0.208748,0.032473,0.297526,0.954161,0.741083,0.666662,-0.079735,-0.539988,0.521227,-0.660860,-0.399010,0.532808,0.746262,1.000000,0.000025,0.000039,-0.000025,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000031,0.000053,1.000000,-0.000023,0.000031,0.000023,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.898345,-1.354954,-0.088857,-8.707828,0.998280,0.004325,-0.058475,0.003099,0.991989,0.126289,0.058553,-0.126253,0.990269,0.951391,0.143374,-0.272580,0.038470,0.822785,0.567049,0.305574,-0.549971,0.777275,0.969124,-0.153261,0.193160,-0.050588,0.643125,0.764089,-0.241331,-0.750268,0.615514,0.998559,-0.045088,0.029108,0.044383,0.998716,0.024418,-0.030171,-0.023091,0.999278,0.931992,0.132184,0.337519,0.108108,0.787397,-0.606893,-0.345983,0.602107,0.719557,0.965098,0.054977,-0.256055,-0.214164,0.728409,-0.650811,0.150733,0.682934,0.714760,0.994731,-0.009041,-0.102116,0.010750,0.999811,0.016191,0.101951,-0.017204,0.994641,1.000000,-0.000050,-0.000165,0.000050,0.999998,0.002159,0.000165,-0.002159,0.999998,1.000000,-0.000004,0.000007,0.000004,1.000000,-0.000177,-0.000007,0.000177,1.000000,0.997523,0.013968,-0.068939,-0.015967,0.999466,-0.028526,0.068504,0.029557,0.997213,1.000000,-0.000003,0.000000,0.000003,1.000000,-0.000041,-0.000000,0.000041,1.000000,1.000000,-0.000002,-0.000000,0.000002,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984089,0.100783,-0.146324,-0.045745,0.939512,0.339448,0.171683,-0.327354,0.929174,0.870954,0.454029,-0.187872,-0.458466,0.888447,0.021709,0.176771,0.067226,0.981954,0.877614,-0.479331,-0.006014,0.477738,0.875594,-0.071425,0.039502,0.059811,0.997428,0.982936,-0.016746,-0.183182,0.078601,0.938592,0.335957,0.166307,-0.344623,0.923892,0.113976,0.973158,0.199935,-0.968610,0.064099,0.240179,0.220917,-0.221033,0.949916,0.455180,-0.872235,0.178935,0.872220,0.477191,0.107338,-0.179010,0.107212,0.977988,0.618834,-0.755843,0.213880,0.784855,0.583733,-0.207987,0.032356,0.296574,0.954461,0.740612,0.667124,-0.080252,-0.540398,0.520389,-0.661185,-0.399330,0.533049,0.745919,1.000000,0.000025,0.000039,-0.000025,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000032,0.000053,1.000000,-0.000022,0.000032,0.000022,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.915010,-1.356572,-0.089552,-8.720348,0.998228,0.004404,-0.059336,0.003237,0.991762,0.128056,0.059412,-0.128021,0.989990,0.951328,0.143059,-0.272963,0.039138,0.822472,0.567458,0.305685,-0.550522,0.776842,0.968930,-0.154699,0.192985,-0.049848,0.642106,0.764994,-0.242261,-0.750845,0.614444,0.998564,-0.044880,0.029237,0.044192,0.998740,0.023768,-0.030267,-0.022442,0.999290,0.931874,0.132904,0.337562,0.108231,0.786258,-0.608346,-0.346262,0.603436,0.718309,0.965235,0.055262,-0.255476,-0.214386,0.726530,-0.652835,0.149534,0.684909,0.713119,0.994729,-0.009146,-0.102126,0.010866,0.999808,0.016296,0.101957,-0.017320,0.994638,1.000000,-0.000049,-0.000162,0.000049,0.999998,0.002123,0.000162,-0.002123,0.999998,1.000000,-0.000003,0.000006,0.000003,1.000000,-0.000177,-0.000006,0.000177,1.000000,0.997515,0.013952,-0.069063,-0.015970,0.999459,-0.028758,0.068624,0.029789,0.997198,1.000000,-0.000003,0.000000,0.000003,1.000000,-0.000041,-0.000000,0.000041,1.000000,1.000000,-0.000001,-0.000000,0.000001,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984071,0.100140,-0.146891,-0.044724,0.939138,0.340617,0.172060,-0.328622,0.928656,0.870535,0.454599,-0.188435,-0.459002,0.888159,0.022176,0.177441,0.067187,0.981835,0.877362,-0.479798,-0.005536,0.478248,0.875347,-0.071036,0.038928,0.059676,0.997458,0.982789,-0.015761,-0.184060,0.078231,0.938111,0.337384,0.167351,-0.345976,0.923198,0.114056,0.973102,0.200161,-0.968642,0.064160,0.240034,0.220735,-0.221261,0.949905,0.455129,-0.872314,0.178679,0.872267,0.477098,0.107373,-0.178910,0.106987,0.978031,0.618565,-0.756257,0.213196,0.785070,0.583713,-0.207228,0.032272,0.295558,0.954780,0.740177,0.667553,-0.080698,-0.540743,0.519602,-0.661522,-0.399670,0.533280,0.745571,1.000000,0.000025,0.000039,-0.000025,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000032,0.000053,1.000000,-0.000022,0.000032,0.000022,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.931674,-1.358189,-0.090287,-8.732858,0.998176,0.004480,-0.060204,0.003381,0.991529,0.129842,0.060276,-0.129809,0.989705,0.951254,0.142787,-0.273363,0.039816,0.822092,0.567961,0.305827,-0.551159,0.776333,0.968726,-0.156195,0.192802,-0.049064,0.641095,0.765892,-0.243233,-0.751399,0.613382,0.998569,-0.044670,0.029397,0.043998,0.998764,0.023120,-0.030394,-0.021794,0.999300,0.931746,0.133659,0.337616,0.108381,0.785034,-0.609898,-0.346559,0.604861,0.716966,0.965363,0.055539,-0.254930,-0.214629,0.724609,-0.654886,0.148353,0.686918,0.711431,0.994729,-0.009251,-0.102117,0.010984,0.999805,0.016417,0.101945,-0.017453,0.994637,1.000000,-0.000048,-0.000158,0.000048,0.999998,0.002089,0.000158,-0.002089,0.999998,1.000000,-0.000003,0.000006,0.000003,1.000000,-0.000177,-0.000006,0.000177,1.000000,0.997507,0.013935,-0.069178,-0.015973,0.999452,-0.028994,0.068737,0.030026,0.997183,1.000000,-0.000003,0.000000,0.000003,1.000000,-0.000041,-0.000000,0.000041,1.000000,1.000000,-0.000001,-0.000000,0.000001,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984055,0.099496,-0.147429,-0.043722,0.938781,0.341729,0.172405,-0.329834,0.928163,0.870111,0.455185,-0.188979,-0.459558,0.887860,0.022618,0.178082,0.067167,0.981721,0.877128,-0.480230,-0.005080,0.478722,0.875121,-0.070635,0.038367,0.059524,0.997489,0.982636,-0.014752,-0.184954,0.077851,0.937622,0.338827,0.168419,-0.347343,0.922490,0.114223,0.973021,0.200459,-0.968677,0.064299,0.239857,0.220496,-0.221578,0.949887,0.455102,-0.872402,0.178316,0.872309,0.477009,0.107419,-0.178771,0.106660,0.978092,0.618359,-0.756639,0.212439,0.785235,0.583757,-0.206480,0.032218,0.294493,0.955110,0.739784,0.667943,-0.081073,-0.541017,0.518870,-0.661873,-0.400026,0.533505,0.745219,1.000000,0.000025,0.000039,-0.000025,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000032,0.000053,1.000000,-0.000022,0.000032,0.000022,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000015,-0.000013,0.000015,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.948338,-1.359804,-0.091060,-8.745356,0.998123,0.004555,-0.061076,0.003532,0.991290,0.131649,0.061144,-0.131618,0.989413,0.951170,0.142557,-0.273775,0.040501,0.821649,0.568553,0.305998,-0.551879,0.775754,0.968514,-0.157739,0.192611,-0.048243,0.640091,0.766783,-0.244240,-0.751932,0.612328,0.998573,-0.044459,0.029586,0.043802,0.998787,0.022479,-0.030549,-0.021151,0.999309,0.931609,0.134451,0.337680,0.108556,0.783731,-0.611540,-0.346872,0.606374,0.715535,0.965483,0.055806,-0.254419,-0.214889,0.722653,-0.656959,0.147194,0.688954,0.709702,0.994731,-0.009356,-0.102089,0.011102,0.999801,0.016547,0.101914,-0.017594,0.994638,1.000000,-0.000047,-0.000155,0.000048,0.999998,0.002058,0.000155,-0.002058,0.999998,1.000000,-0.000003,0.000006,0.000003,1.000000,-0.000178,-0.000006,0.000178,1.000000,0.997500,0.013917,-0.069284,-0.015975,0.999445,-0.029236,0.068839,0.030270,0.997168,1.000000,-0.000003,0.000000,0.000003,1.000000,-0.000042,-0.000000,0.000042,1.000000,1.000000,-0.000001,-0.000000,0.000001,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984043,0.098853,-0.147941,-0.042739,0.938442,0.342782,0.172719,-0.330990,0.927693,0.869682,0.455785,-0.189506,-0.460131,0.887552,0.023034,0.178695,0.067166,0.981609,0.876913,-0.480627,-0.004641,0.479160,0.874914,-0.070227,0.037814,0.059359,0.997520,0.982480,-0.013721,-0.185865,0.077463,0.937126,0.340285,0.169510,-0.348721,0.921770,0.114472,0.972916,0.200825,-0.968713,0.064509,0.239655,0.220209,-0.221975,0.949861,0.455101,-0.872498,0.177850,0.872345,0.476930,0.107480,-0.178598,0.106232,0.978170,0.618215,-0.756985,0.211621,0.785349,0.583860,-0.205751,0.032193,0.293395,0.955449,0.739437,0.668289,-0.081378,-0.541217,0.518196,-0.662236,-0.400396,0.533725,0.744863,1.000000,0.000026,0.000039,-0.000026,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000032,0.000053,1.000000,-0.000023,0.000032,0.000023,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.965003,-1.361414,-0.091872,-8.757842,0.998068,0.004628,-0.061954,0.003690,0.991045,0.133479,0.062017,-0.133449,0.989113,0.951077,0.142370,-0.274196,0.041189,0.821146,0.569230,0.306196,-0.552675,0.775109,0.968294,-0.159321,0.192415,-0.047392,0.639095,0.767667,-0.245277,-0.752446,0.611281,0.998576,-0.044248,0.029800,0.043607,0.998810,0.021846,-0.030731,-0.020516,0.999317,0.931463,0.135275,0.337755,0.108754,0.782354,-0.613266,-0.347203,0.607966,0.714022,0.965594,0.056060,-0.253939,-0.215161,0.720670,-0.659045,0.146060,0.691008,0.707936,0.994735,-0.009463,-0.102043,0.011222,0.999798,0.016678,0.101865,-0.017735,0.994640,1.000000,-0.000047,-0.000152,0.000047,0.999998,0.002030,0.000152,-0.002030,0.999998,1.000000,-0.000003,0.000007,0.000003,1.000000,-0.000178,-0.000007,0.000178,1.000000,0.997494,0.013899,-0.069380,-0.015977,0.999438,-0.029485,0.068931,0.030520,0.997154,1.000000,-0.000003,0.000000,0.000003,1.000000,-0.000042,-0.000000,0.000042,1.000000,1.000000,-0.000001,-0.000000,0.000001,1.000000,-0.000042,0.000000,0.000042,1.000000,0.984034,0.098212,-0.148429,-0.041775,0.938121,0.343780,0.173008,-0.332090,0.927245,0.869251,0.456395,-0.190018,-0.460718,0.887237,0.023423,0.179281,0.067184,0.981501,0.876715,-0.480992,-0.004214,0.479565,0.874725,-0.069813,0.037266,0.059185,0.997551,0.982318,-0.012670,-0.186792,0.077067,0.936623,0.341757,0.170624,-0.350109,0.921038,0.114794,0.972790,0.201250,-0.968749,0.064783,0.239434,0.219881,-0.222447,0.949826,0.455131,-0.872598,0.177284,0.872371,0.476865,0.107558,-0.178396,0.105705,0.978265,0.618133,-0.757293,0.210756,0.785414,0.584022,-0.205046,0.032194,0.292276,0.955792,0.739139,0.668590,-0.081614,-0.541343,0.517582,-0.662613,-0.400775,0.533945,0.744502,1.000000,0.000026,0.000039,-0.000026,1.000000,-0.000031,-0.000039,0.000031,1.000000,1.000000,-0.000053,-0.000032,0.000053,1.000000,-0.000023,0.000032,0.000023,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.981667,-1.363021,-0.092722,-8.770317,0.998013,0.004698,-0.062838,0.003857,0.990793,0.135333,0.062895,-0.135306,0.988806,0.950975,0.142225,-0.274623,0.041876,0.820587,0.569986,0.306418,-0.553543,0.774402,0.968067,-0.160932,0.192216,-0.046520,0.638104,0.768543,-0.246337,-0.752943,0.610241,0.998578,-0.044039,0.030037,0.043412,0.998832,0.021227,-0.030937,-0.019892,0.999323,0.931307,0.136130,0.337839,0.108974,0.780908,-0.615066,-0.347550,0.609632,0.712431,0.965698,0.056297,-0.253490,-0.215442,0.718664,-0.661141,0.144954,0.693075,0.706141,0.994740,-0.009571,-0.101981,0.011342,0.999794,0.016801,0.101800,-0.017870,0.994644,1.000000,-0.000046,-0.000149,0.000047,0.999998,0.002005,0.000149,-0.002005,0.999998,1.000000,-0.000003,0.000007,0.000003,1.000000,-0.000178,-0.000007,0.000178,1.000000,0.997488,0.013880,-0.069464,-0.015978,0.999430,-0.029743,0.069011,0.030778,0.997141,1.000000,-0.000003,0.000001,0.000003,1.000000,-0.000042,-0.000001,0.000042,1.000000,1.000000,-0.000001,0.000000,0.000001,1.000000,-0.000042,-0.000000,0.000042,1.000000,0.984027,0.097572,-0.148898,-0.040828,0.937816,0.344722,0.173274,-0.333137,0.926820,0.868817,0.457012,-0.190517,-0.461316,0.886917,0.023786,0.179844,0.067223,0.981396,0.876535,-0.481324,-0.003794,0.479936,0.874555,-0.069397,0.036720,0.059008,0.997582,0.982151,-0.011599,-0.187735,0.076664,0.936114,0.343240,0.171760,-0.351507,0.920294,0.115182,0.972645,0.201729,-0.968785,0.065114,0.239199,0.219520,-0.222984,0.949784,0.455190,-0.872700,0.176624,0.872386,0.476815,0.107656,-0.178168,0.105080,0.978373,0.618113,-0.757561,0.209852,0.785428,0.584238,-0.204371,0.032220,0.291148,0.956135,0.738891,0.668843,-0.081783,-0.541396,0.517027,-0.663003,-0.401161,0.534165,0.744136,1.000000,0.000026,0.000040,-0.000026,1.000000,-0.000031,-0.000040,0.000031,1.000000,1.000000,-0.000054,-0.000032,0.000054,1.000000,-0.000024,0.000032,0.000024,1.000000,1.000000,0.000002,0.000013,-0.000002,1.000000,-0.000014,-0.000013,0.000014,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000011,0.000010,0.000011,1.000000
11.998331,-1.364642,-0.093607,-8.782787,0.998000,0.004800,-0.063032,0.003901,0.990536,0.137201,0.063094,-0.137172,0.988536,0.950823,0.142231,-0.275147,0.042522,0.819978,0.570813,0.306802,-0.554442,0.773606,0.967901,-0.162324,0.191880,-0.045673,0.637145,0.769390,-0.247146,-0.753457,0.609279,0.998585,-0.043834,0.030095,0.043226,0.998854,0.020552,-0.030962,-0.019222,0.999336,0.931169,0.137018,0.337861,0.109143,0.779436,-0.616901,-0.347868,0.611314,0.710832,0.965759,0.056595,-0.253191,-0.215857,0.716677,-0.663159,0.143925,0.695105,0.704354,0.994730,-0.009652,-0.102076,0.011443,0.999790,0.016974,0.101891,-0.018053,0.994632,1.000000,-0.000049,-0.000167,0.000049,0.999998,0.001987,0.000167,-0.001987,0.999998,1.000000,-0.000002,-0.000013,0.000002,1.000000,-0.000180,0.000013,0.000180,1.000000,0.997473,0.013847,-0.069691,-0.015969,0.999423,-0.029984,0.069235,0.031021,0.997118,1.000000,-0.000004,-0.000009,0.000004,1.000000,-0.000043,0.000009,0.000043,1.000000,1.000000,-0.000001,-0.000010,0.000001,1.000000,-0.000043,0.000010,0.000043,1.000000,0.984004,0.096991,-0.149431,-0.039920,0.937517,0.345641,0.173618,-0.334147,0.926392,0.868341,0.457691,-0.191056,-0.461973,0.886564,0.024191,0.180456,0.067257,0.981281,0.876341,-0.481678,-0.003425,0.480325,0.874370,-0.069025,0.036242,0.058844,0.997609,0.981970,-0.010558,-0.188742,0.076312,0.935609,0.344693,0.172949,-0.352881,0.919545,0.115600,0.972479,0.202292,-0.968836,0.065473,0.238895,0.219076,-0.223604,0.949741,0.455274,-0.872825,0.175791,0.872399,0.476761,0.107788,-0.177891,0.104287,0.978509,0.618038,-0.757908,0.208816,0.785481,0.584392,-0.203731,0.032379,0.289934,0.956499,0.738658,0.669091,-0.081867,-0.541398,0.516518,-0.663398,-0.401588,0.534347,0.743774,1.000000,0.000025,0.000032,-0.000025,1.000000,-0.000046,-0.000032,0.000046,1.000000,1.000000,-0.000054,-0.000042,0.000054,1.000000,-0.000010,0.000042,0.000010,1.000000,1.000000,0.000002,0.000011,-0.000002,1.000000,-0.000021,-0.000011,0.000021,1.000000,1.000000,-0.000006,-0.000013,0.000006,1.000000,-0.000006,0.000013,0.000006,1.000000
12.014996,-1.366283,-0.094522,-8.795258,0.998023,0.004903,-0.062658,0.003868,0.990271,0.139096,0.062731,-0.139063,0.988295,0.950644,0.142363,-0.275695,0.043099,0.819332,0.571697,0.307274,-0.555363,0.772758,0.967792,-0.163502,0.191431,-0.044850,0.636257,0.770173,-0.247724,-0.753953,0.608431,0.998594,-0.043618,0.030122,0.043034,0.998877,0.019798,-0.030952,-0.018474,0.999350,0.931038,0.137931,0.337850,0.109282,0.777940,-0.618762,-0.348174,0.613012,0.709219,0.965773,0.056940,-0.253061,-0.216395,0.714799,-0.665008,0.143022,0.697008,0.702655,0.994716,-0.009689,-0.102207,0.011506,0.999786,0.017205,0.102019,-0.018290,0.994614,1.000000,-0.000051,-0.000184,0.000052,0.999998,0.001974,0.000184,-0.001974,0.999998,1.000000,-0.000002,-0.000032,0.000002,1.000000,-0.000181,0.000032,0.000181,1.000000,0.997454,0.013821,-0.069958,-0.015968,0.999415,-0.030230,0.069499,0.031270,0.997092,1.000000,-0.000005,-0.000018,0.000005,1.000000,-0.000043,0.000018,0.000043,1.000000,1.000000,-0.000001,-0.000019,0.000001,1.000000,-0.000044,0.000019,0.000044,1.000000,0.983960,0.096496,-0.150035,-0.039070,0.937217,0.346551,0.174056,-0.335131,0.925955,0.867847,0.458405,-0.191591,-0.462653,0.886196,0.024659,0.181091,0.067240,0.981165,0.876149,-0.482030,-0.003040,0.480710,0.874184,-0.068700,0.035774,0.058730,0.997633,0.981774,-0.009522,-0.189814,0.075984,0.935115,0.346102,0.174202,-0.354217,0.918795,0.116009,0.972294,0.202946,-0.968896,0.065810,0.238556,0.218591,-0.224308,0.949686,0.455374,-0.872966,0.174828,0.872430,0.476692,0.107845,-0.177484,0.103415,0.978675,0.617936,-0.758316,0.207635,0.785552,0.584528,-0.203065,0.032619,0.288589,0.956897,0.738426,0.669343,-0.081892,-0.541393,0.516062,-0.663758,-0.402021,0.534472,0.743451,1.000000,0.000024,0.000025,-0.000024,1.000000,-0.000060,-0.000025,0.000060,1.000000,1.000000,-0.000054,-0.000052,0.000054,1.000000,0.000002,0.000052,-0.000002,1.000000,1.000000,0.000002,0.000008,-0.000002,1.000000,-0.000027,-0.000008,0.000027,1.000000,1.000000,-0.000006,-0.000016,0.000006,1.000000,-0.000000,0.000016,0.000000,1.000000
12.031660,-1.367943,-0.095469,-8.807727,0.998068,0.004991,-0.061930,0.003799,0.989999,0.141022,0.062014,-0.140985,0.988068,0.950461,0.142567,-0.276222,0.043624,0.818648,0.572636,0.307767,-0.556318,0.771874,0.967726,-0.164515,0.190894,-0.044043,0.635434,0.770898,-0.248125,-0.754426,0.607681,0.998601,-0.043393,0.030218,0.042831,0.998902,0.018987,-0.031009,-0.017666,0.999363,0.930905,0.138882,0.337827,0.109411,0.776400,-0.620670,-0.348489,0.614747,0.707560,0.965748,0.057301,-0.253077,-0.217015,0.713044,-0.666688,0.142253,0.698774,0.701055,0.994707,-0.009676,-0.102294,0.011522,0.999781,0.017468,0.102102,-0.018554,0.994601,1.000000,-0.000052,-0.000188,0.000052,0.999998,0.001969,0.000188,-0.001969,0.999998,1.000000,-0.000002,-0.000037,0.000002,1.000000,-0.000181,0.000037,0.000181,1.000000,0.997438,0.013821,-0.070186,-0.015994,0.999407,-0.030499,0.069723,0.031543,0.997068,1.000000,-0.000006,-0.000021,0.000006,1.000000,-0.000043,0.000021,0.000043,1.000000,1.000000,-0.000001,-0.000022,0.000001,1.000000,-0.000044,0.000022,0.000044,1.000000,0.983901,0.096065,-0.150703,-0.038255,0.936910,0.347472,0.174574,-0.336113,0.925501,0.867364,0.459103,-0.192102,-0.463304,0.885841,0.025190,0.181737,0.067153,0.981052,0.875959,-0.482379,-0.002596,0.481094,0.873995,-0.068419,0.035273,0.058683,0.997653,0.981567,-0.008473,-0.190929,0.075654,0.934636,0.347464,0.175505,-0.355504,0.918049,0.116364,0.972093,0.203703,-0.968966,0.066075,0.238199,0.218092,-0.225099,0.949614,0.455479,-0.873117,0.173798,0.872481,0.476607,0.107806,-0.176961,0.102532,0.978863,0.617818,-0.758752,0.206389,0.785634,0.584672,-0.202328,0.032847,0.287148,0.957323,0.738202,0.669587,-0.081917,-0.541411,0.515651,-0.664062,-0.402407,0.534563,0.743177,1.000000,0.000024,0.000022,-0.000024,1.000000,-0.000063,-0.000022,0.000063,1.000000,1.000000,-0.000054,-0.000054,0.000054,1.000000,0.000006,0.000054,-0.000006,1.000000,1.000000,0.000002,0.000007,-0.000002,1.000000,-0.000028,-0.000007,0.000028,1.000000,1.000000,-0.000006,-0.000017,0.000006,1.000000,0.000002,0.000017,-0.000002,1.000000
