timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,ppg_hr_bpm,ppg_spo2_pct,ppg_quality
2025-06-01T14:30:05.355,5.355,21,WE,R_Wrist,0x03,2,21,0.611,-0.309,-0.085,-0.861,+1.9,+11.9,+31.3,-0.319,-0.105,-0.834,29.05,64,98,96
2025-06-01T14:30:05.610,5.610,22,WE,R_Wrist,0x03,2,22,0.572,-0.297,-0.111,-0.963,+2.4,+13.6,+41.7,-0.292,-0.080,-0.979,29.05,64,98,90
2025-06-01T14:30:05.865,5.865,23,WE,R_Wrist,0x03,2,23,0.550,-0.297,-0.110,-0.988,+5.6,+12.3,+35.4,-0.296,-0.091,-0.944,29.01,67,97,94
2025-06-01T14:30:06.120,6.120,24,WE,R_Wrist,0x03,2,24,0.571,-0.304,-0.123,-1.030,-0.1,+7.4,+14.5,-0.293,-0.158,-1.044,29.04,68,98,93
2025-06-01T14:30:06.375,6.375,25,WE,R_Wrist,0x03,2,25,0.574,-0.280,-0.121,-1.031,+0.9,-4.8,-14.5,-0.225,-0.077,-1.044,29.06,69,98,92
2025-06-01T14:30:06.630,6.630,26,WE,R_Wrist,0x03,2,26,0.584,-0.303,-0.123,-0.996,+0.1,-12.3,-36.2,-0.313,-0.090,-1.006,29.02,67,98,90
2025-06-01T14:30:06.885,6.885,27,WE,R_Wrist,0x03,2,27,0.619,-0.283,-0.091,-0.925,-0.5,-12.4,-41.3,-0.289,-0.111,-0.896,29.08,71,97,90
2025-06-01T14:30:07.140,7.140,28,WE,R_Wrist,0x03,2,28,0.603,-0.295,-0.099,-0.878,-0.9,-8.5,-32.8,-0.285,-0.092,-0.869,28.92,72,98,89
2025-06-01T14:30:07.395,7.395,29,WE,R_Wrist,0x03,2,29,0.601,-0.306,-0.081,-0.875,-0.1,-1.9,-9.4,-0.342,-0.108,-0.857,29.07,73,97,91
2025-06-01T14:30:07.650,7.650,30,WE,R_Wrist,0x03,2,30,0.624,-0.276,-0.071,-0.862,+0.2,+5.1,+17.9,-0.259,-0.074,-0.904,28.99,72,97,92
2025-06-01T14:30:07.905,7.905,31,WE,R_Wrist,0x03,2,31,0.625,-0.296,-0.077,-0.897,-2.5,+8.9,+34.2,-0.307,-0.074,-0.897,29.10,75,98,94
2025-06-01T14:30:08.160,8.160,32,WE,R_Wrist,0x03,2,32,0.622,-0.304,-0.085,-0.944,-6.4,+14.2,+44.1,-0.331,-0.073,-0.945,29.04,75,98,88
2025-06-01T14:30:08.415,8.415,33,WE,R_Wrist,0x03,2,33,0.572,-0.290,-0.121,-1.012,+0.1,+10.2,+28.5,-0.305,-0.137,-0.997,29.01,76,97,89
2025-06-01T14:30:08.670,8.670,34,WE,R_Wrist,0x03,2,34,0.577,-0.294,-0.126,-1.044,-1.3,+1.9,+8.6,-0.282,-0.126,-1.053,29.08,79,97,91
2025-06-01T14:30:08.925,8.925,35,WE,R_Wrist,0x03,2,35,0.576,-0.330,-0.146,-1.029,+0.5,-6.3,-18.0,-0.312,-0.165,-1.005,29.02,78,97,88
2025-06-01T14:30:09.180,9.180,36,WE,R_Wrist,0x03,2,36,0.612,-0.318,-0.117,-0.976,+2.1,-13.6,-34.4,-0.292,-0.110,-0.988,29.02,80,97,92
2025-06-01T14:30:09.435,9.435,37,WE,R_Wrist,0x03,2,37,0.613,-0.309,-0.089,-0.917,+0.7,-12.4,-41.9,-0.299,-0.076,-0.943,29.00,81,97,92
2025-06-01T14:30:09.690,9.690,38,WE,R_Wrist,0x03,2,38,0.615,-0.302,-0.091,-0.876,+4.0,-10.7,-28.8,-0.315,-0.090,-0.907,29.08,80,97,92
2025-06-01T14:30:09.945,9.945,39,WE,R_Wrist,0x03,2,39,0.630,-0.308,-0.066,-0.815,+0.1,-1.2,-4.0,-0.295,-0.043,-0.789,29.11,82,97,94
2025-06-01T14:30:10.200,10.200,40,WE,R_Wrist,0x03,2,40,0.612,-0.305,-0.090,-0.835,-1.5,+5.7,+18.0,-0.305,-0.075,-0.820,29.14,83,97,95
2025-06-01T14:30:10.455,10.455,41,WE,R_Wrist,0x03,2,41,0.605,-0.305,-0.089,-0.897,+2.6,+10.9,+37.0,-0.257,-0.082,-0.911,29.08,83,97,95
2025-06-01T14:30:10.710,10.710,42,WE,R_Wrist,0x03,2,42,0.595,-0.304,-0.089,-0.954,-2.6,+14.4,+39.1,-0.344,-0.067,-0.932,29.15,83,97,93
2025-06-01T14:30:10.965,10.965,43,WE,R_Wrist,0x03,2,43,0.578,-0.305,-0.114,-1.018,+3.3,+9.0,+25.1,-0.271,-0.139,-1.020,29.10,85,98,94
2025-06-01T14:30:11.220,11.220,44,WE,R_Wrist,0x03,2,44,0.576,-0.290,-0.131,-1.044,+0.9,-0.0,+4.7,-0.273,-0.132,-1.046,29.10,87,98,90
2025-06-01T14:30:11.475,11.475,45,WE,R_Wrist,0x03,2,45,0.588,-0.323,-0.127,-1.037,+3.4,-6.1,-23.8,-0.313,-0.163,-1.065,29.14,84,97,90
2025-06-01T14:30:11.730,11.730,46,WE,R_Wrist,0x03,2,46,0.596,-0.301,-0.112,-0.967,-0.5,-12.2,-35.2,-0.301,-0.113,-0.977,29.17,88,97,94
2025-06-01T14:30:11.985,11.985,47,WE,R_Wrist,0x03,2,47,0.627,-0.301,-0.097,-0.921,+4.0,-12.1,-36.5,-0.310,-0.107,-0.918,29.10,87,97,94
2025-06-01T14:30:12.240,12.240,48,WE,R_Wrist,0x03,2,48,0.628,-0.304,-0.077,-0.846,-0.4,-8.2,-25.9,-0.321,-0.061,-0.841,29.11,87,97,99
2025-06-01T14:30:12.495,12.495,49,WE,R_Wrist,0x03,2,49,0.619,-0.295,-0.084,-0.819,+0.0,+1.2,-0.9,-0.324,-0.093,-0.829,29.12,91,97,92
2025-06-01T14:30:12.750,12.750,50,WE,R_Wrist,0x03,2,50,0.585,-0.308,-0.085,-0.851,+0.2,+7.7,+25.3,-0.265,-0.098,-0.831,29.13,90,97,90
2025-06-01T14:30:13.005,13.005,51,WE,R_Wrist,0x03,2,51,0.585,-0.298,-0.090,-0.890,+1.9,+14.0,+39.1,-0.278,-0.092,-0.861,29.09,88,97,93
2025-06-01T14:30:13.260,13.260,52,WE,R_Wrist,0x03,2,52,0.586,-0.319,-0.107,-0.963,-3.8,+12.4,+36.5,-0.304,-0.110,-0.978,29.19,90,97,91
2025-06-01T14:30:13.515,13.515,53,WE,R_Wrist,0x03,2,53,0.578,-0.303,-0.136,-1.015,+2.8,+8.4,+24.4,-0.294,-0.127,-1.006,29.12,91,97,90
2025-06-01T14:30:13.770,13.770,54,WE,R_Wrist,0x03,2,54,0.561,-0.294,-0.127,-1.065,+4.4,-0.9,+0.6,-0.331,-0.144,-1.093,29.17,91,97,96
2025-06-01T14:30:14.025,14.025,55,WE,R_Wrist,0x03,2,55,0.579,-0.295,-0.106,-1.018,+3.8,-10.2,-26.1,-0.299,-0.136,-1.009,29.11,92,97,98
2025-06-01T14:30:14.280,14.280,56,WE,R_Wrist,0x03,2,56,0.597,-0.289,-0.113,-0.954,+4.1,-15.6,-39.3,-0.285,-0.145,-0.972,29.17,92,97,93
2025-06-01T14:30:14.535,14.535,57,WE,R_Wrist,0x03,2,57,0.599,-0.290,-0.071,-0.886,+0.1,-14.1,-36.9,-0.265,-0.048,-0.888,29.18,93,97,91
2025-06-01T14:30:14.790,14.790,58,WE,R_Wrist,0x03,2,58,0.615,-0.297,-0.087,-0.835,-1.1,-6.0,-19.7,-0.316,-0.112,-0.831,29.14,94,97,93
2025-06-01T14:30:15.045,15.045,59,WE,R_Wrist,0x03,2,59,0.618,-0.299,-0.075,-0.843,-2.0,+0.9,+9.6,-0.292,-0.084,-0.846,29.27,92,97,92
2025-06-01T14:30:15.300,15.300,60,WE,R_Wrist,0x03,2,60,0.604,-0.309,-0.106,-0.852,+3.8,+9.7,+25.5,-0.312,-0.128,-0.831,29.19,94,97,88
2025-06-01T14:30:15.555,15.555,61,WE,R_Wrist,0x03,2,61,0.591,-0.318,-0.070,-0.903,-5.0,+16.6,+35.7,-0.316,-0.053,-0.917,29.26,93,97,95
2025-06-01T14:30:15.810,15.810,62,WE,R_Wrist,0x03,2,62,0.589,-0.293,-0.120,-0.990,+0.6,+12.6,+38.4,-0.307,-0.131,-0.998,29.23,95,96,93
2025-06-01T14:30:16.065,16.065,63,WE,R_Wrist,0x03,2,63,0.586,-0.296,-0.111,-1.050,+6.0,+6.2,+15.3,-0.287,-0.087,-1.043,29.15,93,97,96
2025-06-01T14:30:16.320,16.320,64,WE,R_Wrist,0x03,2,64,0.565,-0.306,-0.124,-1.035,-4.6,-0.6,-3.6,-0.303,-0.138,-1.034,29.17,94,96,91
2025-06-01T14:30:16.575,16.575,65,WE,R_Wrist,0x03,2,65,0.557,-0.285,-0.105,-0.996,-0.6,-12.3,-27.7,-0.321,-0.099,-0.990,29.21,95,96,92
2025-06-01T14:30:16.830,16.830,66,WE,R_Wrist,0x03,2,66,0.584,-0.276,-0.112,-0.966,-1.3,-13.0,-39.7,-0.250,-0.098,-0.969,29.20,97,96,92
2025-06-01T14:30:17.085,17.085,67,WE,R_Wrist,0x03,2,67,0.617,-0.294,-0.070,-0.898,-0.4,-13.0,-34.7,-0.248,-0.051,-0.913,29.20,98,96,87
2025-06-01T14:30:17.340,17.340,68,WE,R_Wrist,0x03,2,68,0.595,-0.313,-0.074,-0.863,-0.4,-5.8,-16.1,-0.328,-0.098,-0.849,29.19,95,97,100
2025-06-01T14:30:17.595,17.595,69,WE,R_Wrist,0x03,2,69,0.632,-0.284,-0.065,-0.824,+4.0,+5.4,+9.4,-0.259,-0.072,-0.821,29.12,96,97,86
2025-06-01T14:30:17.850,17.850,70,WE,R_Wrist,0x03,2,70,0.604,-0.297,-0.097,-0.884,+0.5,+11.3,+30.6,-0.315,-0.099,-0.865,29.20,98,96,89
2025-06-01T14:30:18.105,18.105,71,WE,R_Wrist,0x03,2,71,0.602,-0.312,-0.099,-0.949,-4.3,+13.8,+40.3,-0.320,-0.135,-0.922,29.11,95,96,91
2025-06-01T14:30:18.360,18.360,72,WE,R_Wrist,0x03,2,72,0.577,-0.318,-0.111,-0.986,-3.1,+11.1,+28.6,-0.280,-0.097,-0.992,29.24,97,96,88
2025-06-01T14:30:18.615,18.615,73,WE,R_Wrist,0x03,2,73,0.589,-0.311,-0.116,-1.041,+2.5,+4.4,+9.7,-0.305,-0.109,-1.055,29.19,98,96,94
2025-06-01T14:30:18.870,18.870,74,WE,R_Wrist,0x03,2,74,0.581,-0.316,-0.123,-1.045,+7.9,-2.1,-15.6,-0.283,-0.113,-1.053,29.20,100,96,91
2025-06-01T14:30:19.125,19.125,75,WE,R_Wrist,0x03,2,75,0.593,-0.295,-0.113,-0.994,-1.6,-13.8,-35.0,-0.287,-0.141,-1.006,29.22,99,96,93
2025-06-01T14:30:19.380,19.380,76,WE,R_Wrist,0x03,2,76,0.572,-0.293,-0.099,-0.919,-1.1,-13.7,-39.6,-0.270,-0.095,-0.957,29.25,98,96,93
2025-06-01T14:30:19.635,19.635,77,WE,R_Wrist,0x03,2,77,0.622,-0.294,-0.096,-0.884,-1.7,-13.0,-31.5,-0.295,-0.087,-0.851,29.17,99,96,93
2025-06-01T14:30:19.890,19.890,78,WE,R_Wrist,0x03,2,78,0.595,-0.299,-0.076,-0.850,+3.9,-6.8,-13.0,-0.268,-0.056,-0.842,29.16,99,96,93
2025-06-01T14:30:20.145,20.145,79,WE,R_Wrist,0x03,2,79,0.613,-0.295,-0.084,-0.857,+4.1,+8.9,+15.2,-0.256,-0.095,-0.811,29.20,101,96,92
2025-06-01T14:30:20.400,20.400,80,WE,R_Wrist,0x03,2,80,0.618,-0.298,-0.093,-0.868,-2.7,+13.7,+34.1,-0.282,-0.080,-0.878,29.15,99,96,94
2025-06-01T14:30:20.655,20.655,81,WE,R_Wrist,0x03,2,81,0.595,-0.296,-0.099,-0.960,+5.5,+14.5,+38.9,-0.305,-0.060,-0.947,29.21,100,96,95
2025-06-01T14:30:20.910,20.910,82,WE,R_Wrist,0x03,2,82,0.594,-0.300,-0.124,-0.994,+6.7,+11.2,+30.0,-0.305,-0.133,-0.987,29.34,101,96,92
2025-06-01T14:30:21.165,21.165,83,WE,R_Wrist,0x03,2,83,0.582,-0.286,-0.124,-1.025,-2.7,+0.8,+6.0,-0.303,-0.132,-1.025,29.22,100,96,91
2025-06-01T14:30:21.420,21.420,84,WE,R_Wrist,0x03,2,84,0.583,-0.302,-0.122,-1.025,-3.4,-5.5,-19.0,-0.287,-0.129,-1.005,29.31,100,96,91
2025-06-01T14:30:21.675,21.675,85,WE,R_Wrist,0x03,2,85,0.578,-0.274,-0.099,-0.993,+0.6,-10.1,-33.3,-0.261,-0.129,-0.991,29.21,100,96,93
2025-06-01T14:30:21.930,21.930,86,WE,R_Wrist,0x03,2,86,0.617,-0.302,-0.098,-0.937,+5.3,-15.7,-40.6,-0.314,-0.105,-0.937,29.30,101,96,91
2025-06-01T14:30:22.185,22.185,87,WE,R_Wrist,0x03,2,87,0.630,-0.305,-0.079,-0.848,-0.1,-7.9,-29.8,-0.284,-0.047,-0.844,29.27,101,96,91
2025-06-01T14:30:22.440,22.440,88,WE,R_Wrist,0x03,2,88,0.612,-0.298,-0.065,-0.850,-3.9,-2.8,-7.4,-0.307,-0.083,-0.892,29.29,103,96,88
2025-06-01T14:30:22.695,22.695,89,WE,R_Wrist,0x03,2,89,0.604,-0.307,-0.080,-0.848,-0.1,+8.3,+17.5,-0.268,-0.084,-0.860,29.32,102,96,98
2025-06-01T14:30:22.950,22.950,90,WE,R_Wrist,0x03,2,90,0.611,-0.280,-0.074,-0.897,-1.1,+13.2,+35.2,-0.261,-0.051,-0.910,29.39,102,96,89
2025-06-01T14:30:23.205,23.205,91,WE,R_Wrist,0x03,2,91,0.585,-0.297,-0.092,-0.982,+3.2,+14.0,+37.8,-0.263,-0.081,-0.949,29.31,103,96,97
2025-06-01T14:30:23.460,23.460,92,WE,R_Wrist,0x03,2,92,0.587,-0.304,-0.132,-1.021,-0.1,+7.0,+25.9,-0.316,-0.127,-1.009,29.31,102,96,95
2025-06-01T14:30:23.715,23.715,93,WE,R_Wrist,0x03,2,93,0.591,-0.306,-0.121,-1.040,-7.0,-0.4,+4.7,-0.323,-0.128,-1.024,29.26,104,96,95
2025-06-01T14:30:23.970,23.970,94,WE,R_Wrist,0x03,2,94,0.592,-0.291,-0.119,-1.030,-0.5,-7.9,-19.0,-0.325,-0.122,-1.016,29.35,102,96,93
2025-06-01T14:30:24.225,24.225,95,WE,R_Wrist,0x03,2,95,0.613,-0.300,-0.099,-0.972,+0.3,-13.2,-36.8,-0.284,-0.099,-0.974,29.31,103,97,94
2025-06-01T14:30:24.480,24.480,96,WE,R_Wrist,0x03,2,96,0.611,-0.303,-0.104,-0.945,+0.1,-13.9,-36.2,-0.323,-0.090,-0.912,29.37,101,97,93
2025-06-01T14:30:24.735,24.735,97,WE,R_Wrist,0x03,2,97,0.600,-0.289,-0.063,-0.863,+0.1,-7.4,-25.9,-0.259,-0.061,-0.866,29.33,103,96,94
2025-06-01T14:30:24.990,24.990,98,WE,R_Wrist,0x03,2,98,0.607,-0.286,-0.069,-0.827,-2.8,-0.3,+1.2,-0.280,-0.051,-0.853,29.42,101,96,95
2025-06-01T14:30:25.245,25.245,99,WE,R_Wrist,0x03,2,99,0.623,-0.298,-0.076,-0.886,-1.4,+7.0,+22.8,-0.280,-0.112,-0.873,29.24,101,96,97
2025-06-01T14:30:25.500,25.500,100,WE,R_Wrist,0x03,2,100,0.633,-0.318,-0.088,-0.914,+5.1,+12.1,+40.8,-0.341,-0.071,-0.891,29.33,103,96,90
2025-06-01T14:30:25.755,25.755,101,WE,R_Wrist,0x03,2,101,0.588,-0.296,-0.103,-0.973,-3.8,+12.9,+39.9,-0.305,-0.113,-0.970,29.39,102,95,94
2025-06-01T14:30:26.010,26.010,102,WE,R_Wrist,0x03,2,102,0.570,-0.301,-0.131,-1.020,+2.2,+7.9,+25.6,-0.294,-0.131,-1.012,29.33,104,96,97
2025-06-01T14:30:26.265,26.265,103,WE,R_Wrist,0x03,2,103,0.599,-0.275,-0.127,-1.054,-8.3,+0.8,-0.4,-0.258,-0.135,-1.034,29.31,106,96,96
2025-06-01T14:30:26.520,26.520,104,WE,R_Wrist,0x03,2,104,0.582,-0.300,-0.118,-1.023,+1.1,-7.8,-25.3,-0.323,-0.105,-0.992,29.35,103,96,90
2025-06-01T14:30:26.775,26.775,105,WE,R_Wrist,0x03,2,105,0.604,-0.286,-0.111,-0.977,-3.0,-12.8,-42.8,-0.277,-0.113,-0.965,29.29,103,96,93
2025-06-01T14:30:27.030,27.030,106,WE,R_Wrist,0x03,2,106,0.622,-0.304,-0.103,-0.904,-1.0,-8.5,-37.1,-0.318,-0.091,-0.870,29.37,104,97,93
2025-06-01T14:30:27.285,27.285,107,WE,R_Wrist,0x03,2,107,0.603,-0.291,-0.080,-0.872,+4.0,-7.5,-19.7,-0.272,-0.096,-0.865,29.49,105,96,93
2025-06-01T14:30:27.540,27.540,108,WE,R_Wrist,0x03,2,108,0.614,-0.308,-0.058,-0.839,+2.5,+0.8,+5.5,-0.310,-0.054,-0.798,29.43,104,96,86
2025-06-01T14:30:27.795,27.795,109,WE,R_Wrist,0x03,2,109,0.606,-0.305,-0.076,-0.871,+1.2,+9.0,+28.3,-0.309,-0.051,-0.897,29.32,104,97,95
2025-06-01T14:30:28.050,28.050,110,WE,R_Wrist,0x03,2,110,0.611,-0.289,-0.102,-0.925,+1.8,+14.7,+39.1,-0.278,-0.080,-0.905,29.34,105,97,88
2025-06-01T14:30:28.305,28.305,111,WE,R_Wrist,0x03,2,111,0.600,-0.315,-0.099,-0.971,-3.8,+14.8,+35.9,-0.290,-0.106,-0.964,29.37,105,96,99
2025-06-01T14:30:28.560,28.560,112,WE,R_Wrist,0x03,2,112,0.575,-0.287,-0.127,-1.038,-1.2,+6.9,+19.3,-0.289,-0.124,-1.034,29.44,103,96,94
2025-06-01T14:30:28.815,28.815,113,WE,R_Wrist,0x03,2,113,0.588,-0.294,-0.123,-1.025,+1.1,-1.7,-5.4,-0.267,-0.131,-1.048,29.36,105,96,92
2025-06-01T14:30:29.070,29.070,114,WE,R_Wrist,0x03,2,114,0.560,-0.283,-0.113,-0.993,+1.1,-10.3,-24.9,-0.300,-0.115,-0.971,29.37,105,96,94
2025-06-01T14:30:29.325,29.325,115,WE,R_Wrist,0x03,2,115,0.602,-0.300,-0.104,-0.965,+3.2,-14.2,-39.2,-0.291,-0.104,-0.967,29.45,104,96,93
2025-06-01T14:30:29.580,29.580,116,WE,R_Wrist,0x03,2,116,0.614,-0.294,-0.088,-0.910,-2.0,-13.5,-37.3,-0.314,-0.064,-0.927,29.45,105,96,91
2025-06-01T14:30:29.835,29.835,117,WE,R_Wrist,0x03,2,117,0.618,-0.291,-0.088,-0.872,-0.9,-1.1,-17.3,-0.284,-0.077,-0.883,29.40,104,96,92
2025-06-01T14:30:30.090,30.090,118,WE,R_Wrist,0x03,2,118,0.599,-0.297,-0.104,-0.929,+2.2,-0.2,+2.4,-0.313,-0.075,-0.933,29.36,106,98,86
2025-06-01T14:30:30.345,30.345,119,WE,R_Wrist,0x03,2,119,0.618,-0.311,-0.098,-0.955,+0.3,-0.9,+0.5,-0.307,-0.067,-0.952,29.34,104,98,82
2025-06-01T14:30:30.600,30.600,120,WE,R_Wrist,0x03,2,120,0.604,-0.311,-0.097,-0.938,-0.8,-1.2,-2.3,-0.296,-0.122,-0.955,29.39,104,98,87
2025-06-01T14:30:30.855,30.855,121,WE,R_Wrist,0x03,2,121,0.640,-0.304,-0.096,-0.941,+0.3,+1.9,-0.6,-0.320,-0.090,-0.958,29.32,102,98,88
2025-06-01T14:30:31.110,31.110,122,WE,R_Wrist,0x03,2,122,0.615,-0.297,-0.091,-0.934,+0.6,+0.2,+3.9,-0.329,-0.100,-0.924,29.47,103,98,88
2025-06-01T14:30:31.365,31.365,123,WE,R_Wrist,0x03,2,123,0.617,-0.301,-0.104,-0.933,+2.5,+2.2,+0.1,-0.301,-0.135,-0.933,29.41,100,98,88
2025-06-01T14:30:31.620,31.620,124,WE,R_Wrist,0x03,2,124,0.618,-0.291,-0.095,-0.939,+1.0,+1.0,+0.3,-0.278,-0.116,-0.900,29.47,100,98,88
2025-06-01T14:30:31.875,31.875,125,WE,R_Wrist,0x03,2,125,0.627,-0.282,-0.104,-0.923,+3.2,+3.2,+0.6,-0.275,-0.113,-0.930,29.54,102,98,87
2025-06-01T14:30:32.130,32.130,126,WE,R_Wrist,0x03,2,126,0.621,-0.302,-0.116,-0.940,+3.7,-2.3,-3.1,-0.317,-0.083,-0.925,29.51,98,98,88
2025-06-01T14:30:32.385,32.385,127,WE,R_Wrist,0x03,2,127,0.627,-0.291,-0.094,-0.962,-0.0,+0.6,-3.0,-0.272,-0.092,-0.927,29.40,101,98,85
2025-06-01T14:30:32.640,32.640,128,WE,R_Wrist,0x03,2,128,0.606,-0.290,-0.113,-0.926,+0.3,-1.0,-3.2,-0.293,-0.117,-0.929,29.50,98,98,86
2025-06-01T14:30:32.895,32.895,129,WE,R_Wrist,0x03,2,129,0.635,-0.303,-0.101,-0.941,-0.9,-0.3,+1.8,-0.285,-0.101,-0.921,29.52,100,98,89
2025-06-01T14:30:33.150,33.150,130,WE,R_Wrist,0x03,2,130,0.612,-0.309,-0.102,-0.934,+0.0,+1.3,+3.2,-0.324,-0.117,-0.927,29.43,98,98,90
2025-06-01T14:30:33.405,33.405,131,WE,R_Wrist,0x03,2,131,0.630,-0.303,-0.098,-0.975,-0.5,+1.0,-2.2,-0.292,-0.094,-0.973,29.43,100,98,84
2025-06-01T14:30:33.660,33.660,132,WE,R_Wrist,0x03,2,132,0.623,-0.286,-0.119,-0.923,-0.7,-1.5,-0.9,-0.260,-0.120,-0.891,29.47,98,97,80
2025-06-01T14:30:33.915,33.915,133,WE,R_Wrist,0x03,2,133,0.635,-0.302,-0.110,-0.956,-0.8,+1.5,+0.9,-0.313,-0.142,-0.974,29.40,96,98,91
2025-06-01T14:30:34.170,34.170,134,WE,R_Wrist,0x03,2,134,0.618,-0.286,-0.106,-0.944,-0.5,+0.2,+1.0,-0.289,-0.116,-0.954,29.56,99,98,88
2025-06-01T14:30:34.425,34.425,135,WE,R_Wrist,0x03,2,135,0.599,-0.282,-0.093,-0.938,+2.1,-1.2,-2.6,-0.267,-0.027,-0.971,29.37,99,98,90
2025-06-01T14:30:34.680,34.680,136,WE,R_Wrist,0x03,2,136,0.603,-0.293,-0.098,-0.938,+1.4,-0.5,-0.2,-0.280,-0.086,-0.939,29.44,97,97,87
2025-06-01T14:30:34.935,34.935,137,WE,R_Wrist,0x03,2,137,0.616,-0.296,-0.093,-0.928,+0.2,+0.4,-4.8,-0.286,-0.095,-0.908,29.49,96,98,85
2025-06-01T14:30:35.190,35.190,138,WE,R_Wrist,0x03,2,138,0.639,-0.288,-0.116,-0.940,+3.8,-0.5,-3.1,-0.287,-0.102,-0.944,29.49,96,98,83
2025-06-01T14:30:35.445,35.445,139,WE,R_Wrist,0x03,2,139,0.614,-0.284,-0.105,-0.942,-0.2,+1.1,+1.6,-0.312,-0.124,-0.925,29.51,94,98,82
