timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,emg_rms_ch0,emg_rms_ch1,emg_rms_ch2,emg_rms_ch3
2025-06-01T14:30:03.060,3.060,12,WC,R_Elbow,0x21,2,12,0.455,-0.144,+0.055,-0.977,-1.7,-1.8,-0.5,-0.149,+0.017,-0.978,29.11,0.010,0.018,0.027,0.026
2025-06-01T14:30:03.315,3.315,13,WC,R_Elbow,0x21,2,13,0.463,-0.149,+0.038,-0.993,+0.8,+1.5,-1.2,-0.158,+0.034,-0.978,28.96,0.014,0.026,0.023,0.022
2025-06-01T14:30:03.570,3.570,14,WC,R_Elbow,0x21,2,14,0.452,-0.157,+0.042,-0.951,+0.7,-0.2,+1.9,-0.146,+0.013,-0.944,29.04,0.025,0.023,0.024,0.022
2025-06-01T14:30:03.825,3.825,15,WC,R_Elbow,0x21,2,15,0.445,-0.127,+0.061,-0.998,-0.2,-0.7,-0.8,-0.098,+0.081,-0.980,28.98,0.021,0.026,0.022,0.021
2025-06-01T14:30:04.080,4.080,16,WC,R_Elbow,0x21,2,16,0.438,-0.163,+0.046,-0.993,+0.5,+0.0,-2.9,-0.163,+0.075,-1.045,29.09,0.024,0.026,0.032,0.025
2025-06-01T14:30:04.335,4.335,17,WC,R_Elbow,0x21,2,17,0.450,-0.167,+0.045,-0.973,+0.7,-0.2,-6.7,-0.131,+0.044,-0.980,29.09,0.008,0.008,0.028,0.025
2025-06-01T14:30:04.590,4.590,18,WC,R_Elbow,0x21,2,18,0.452,-0.155,+0.042,-0.985,-1.9,-0.7,-1.4,-0.167,+0.051,-0.978,28.90,0.012,0.011,0.023,0.024
2025-06-01T14:30:04.845,4.845,19,WC,R_Elbow,0x21,2,19,0.468,-0.123,+0.057,-0.983,-0.1,-0.2,+0.3,-0.108,+0.027,-0.972,28.95,0.003,0.004,0.031,0.038
2025-06-01T14:30:05.100,5.100,20,WC,R_Elbow,0x21,2,20,0.450,-0.151,+0.113,-0.757,-0.9,+10.2,+24.0,-0.177,+0.067,-0.772,29.03,0.014,0.022,0.025,0.032
2025-06-01T14:30:05.355,5.355,21,WC,R_Elbow,0x21,2,21,0.434,-0.168,+0.077,-0.843,-2.5,+27.4,+72.7,-0.165,+0.066,-0.825,29.05,0.016,0.014,0.026,0.025
2025-06-01T14:30:05.610,5.610,22,WC,R_Elbow,0x21,2,22,0.425,-0.143,+0.063,-0.978,-2.1,+35.2,+95.5,-0.149,+0.058,-0.954,29.05,0.016,0.016,0.020,0.027
2025-06-01T14:30:05.865,5.865,23,WC,R_Elbow,0x21,2,23,0.404,-0.171,+0.032,-1.098,-0.2,+26.6,+75.7,-0.176,+0.001,-1.095,29.01,0.032,0.034,0.029,0.024
2025-06-01T14:30:06.120,6.120,24,WC,R_Elbow,0x21,2,24,0.398,-0.151,+0.009,-1.203,+1.7,+10.7,+32.8,-0.139,+0.010,-1.207,29.04,0.070,0.078,0.024,0.022
2025-06-01T14:30:06.375,6.375,25,WC,R_Elbow,0x21,2,25,0.369,-0.147,+0.010,-1.188,-5.3,-10.8,-28.4,-0.186,+0.016,-1.195,29.06,0.248,0.227,0.035,0.037
2025-06-01T14:30:06.630,6.630,26,WC,R_Elbow,0x21,2,26,0.387,-0.165,+0.020,-1.119,-3.4,-29.0,-81.3,-0.163,+0.033,-1.115,29.02,0.532,0.467,0.029,0.033
2025-06-01T14:30:06.885,6.885,27,WC,R_Elbow,0x21,2,27,0.408,-0.135,+0.042,-0.975,-2.1,-34.7,-92.9,-0.152,+0.074,-0.950,29.08,0.607,0.518,0.023,0.021
2025-06-01T14:30:07.140,7.140,28,WC,R_Elbow,0x21,2,28,0.448,-0.146,+0.067,-0.866,-3.8,-26.5,-75.2,-0.144,+0.083,-0.834,28.92,0.337,0.289,0.027,0.021
2025-06-01T14:30:07.395,7.395,29,WC,R_Elbow,0x21,2,29,0.448,-0.136,+0.100,-0.771,+2.7,-6.4,-26.5,-0.127,+0.093,-0.780,29.07,0.114,0.108,0.023,0.023
2025-06-01T14:30:07.650,7.650,30,WC,R_Elbow,0x21,2,30,0.451,-0.153,+0.097,-0.766,+0.5,+10.6,+36.2,-0.160,+0.100,-0.784,28.99,0.025,0.029,0.022,0.023
2025-06-01T14:30:07.905,7.905,31,WC,R_Elbow,0x21,2,31,0.456,-0.153,+0.077,-0.859,-0.8,+29.4,+81.6,-0.161,+0.090,-0.874,29.10,0.027,0.024,0.027,0.022
2025-06-01T14:30:08.160,8.160,32,WC,R_Elbow,0x21,2,32,0.408,-0.138,+0.053,-1.002,+4.5,+32.2,+100.3,-0.161,+0.032,-0.981,29.04,0.020,0.021,0.031,0.023
2025-06-01T14:30:08.415,8.415,33,WC,R_Elbow,0x21,2,33,0.426,-0.145,+0.027,-1.143,-2.1,+24.2,+68.8,-0.134,+0.054,-1.138,29.01,0.015,0.021,0.027,0.023
2025-06-01T14:30:08.670,8.670,34,WC,R_Elbow,0x21,2,34,0.406,-0.156,+0.009,-1.187,-3.9,+6.6,+15.6,-0.169,+0.027,-1.180,29.08,0.072,0.071,0.031,0.024
2025-06-01T14:30:08.925,8.925,35,WC,R_Elbow,0x21,2,35,0.392,-0.146,-0.011,-1.177,+1.7,-15.0,-42.5,-0.137,-0.015,-1.166,29.02,0.314,0.274,0.025,0.029
2025-06-01T14:30:09.180,9.180,36,WC,R_Elbow,0x21,2,36,0.436,-0.160,+0.028,-1.080,-1.7,-29.7,-84.7,-0.189,+0.015,-1.071,29.02,0.578,0.496,0.028,0.022
2025-06-01T14:30:09.435,9.435,37,WC,R_Elbow,0x21,2,37,0.408,-0.169,+0.070,-0.943,+6.1,-33.7,-94.4,-0.141,+0.148,-0.945,29.00,0.567,0.483,0.023,0.024
2025-06-01T14:30:09.690,9.690,38,WC,R_Elbow,0x21,2,38,0.426,-0.164,+0.088,-0.844,-2.4,-21.7,-73.7,-0.185,+0.105,-0.864,29.08,0.276,0.241,0.023,0.021
2025-06-01T14:30:09.945,9.945,39,WC,R_Elbow,0x21,2,39,0.447,-0.148,+0.106,-0.761,-4.2,-3.5,-11.4,-0.124,+0.126,-0.773,29.11,0.075,0.065,0.025,0.020
2025-06-01T14:30:10.200,10.200,40,WC,R_Elbow,0x21,2,40,0.453,-0.150,+0.107,-0.807,+5.0,+14.1,+48.5,-0.159,+0.143,-0.804,29.14,0.049,0.055,0.026,0.029
2025-06-01T14:30:10.455,10.455,41,WC,R_Elbow,0x21,2,41,0.433,-0.145,+0.060,-0.891,+6.9,+30.5,+88.6,-0.134,+0.080,-0.882,29.08,0.009,0.026,0.021,0.030
2025-06-01T14:30:10.710,10.710,42,WC,R_Elbow,0x21,2,42,0.388,-0.177,+0.052,-1.033,+1.9,+34.6,+92.3,-0.180,+0.056,-1.040,29.15,0.020,0.030,0.029,0.027
2025-06-01T14:30:10.965,10.965,43,WC,R_Elbow,0x21,2,43,0.402,-0.163,+0.009,-1.135,-2.0,+21.5,+61.4,-0.150,+0.023,-1.143,29.10,0.032,0.030,0.028,0.021
2025-06-01T14:30:11.220,11.220,44,WC,R_Elbow,0x21,2,44,0.399,-0.155,+0.010,-1.197,+5.1,+2.1,+7.7,-0.155,-0.009,-1.168,29.10,0.101,0.090,0.025,0.025
2025-06-01T14:30:11.475,11.475,45,WC,R_Elbow,0x21,2,45,0.442,-0.157,+0.002,-1.174,-1.0,-17.7,-51.5,-0.131,+0.017,-1.183,29.14,0.341,0.291,0.028,0.024
2025-06-01T14:30:11.730,11.730,46,WC,R_Elbow,0x21,2,46,0.437,-0.153,+0.048,-1.059,-1.6,-31.5,-87.5,-0.139,+0.016,-1.053,29.17,0.597,0.519,0.022,0.021
2025-06-01T14:30:11.985,11.985,47,WC,R_Elbow,0x21,2,47,0.434,-0.152,+0.062,-0.918,-0.1,-31.4,-94.7,-0.138,+0.071,-0.924,29.10,0.513,0.451,0.031,0.025
2025-06-01T14:30:12.240,12.240,48,WC,R_Elbow,0x21,2,48,0.429,-0.177,+0.101,-0.792,-1.4,-20.0,-55.5,-0.142,+0.113,-0.809,29.11,0.220,0.196,0.022,0.042
2025-06-01T14:30:12.495,12.495,49,WC,R_Elbow,0x21,2,49,0.455,-0.151,+0.089,-0.770,-1.1,+0.9,+2.1,-0.166,+0.058,-0.800,29.12,0.069,0.074,0.041,0.023
2025-06-01T14:30:12.750,12.750,50,WC,R_Elbow,0x21,2,50,0.428,-0.147,+0.097,-0.812,-4.1,+18.4,+52.9,-0.120,+0.136,-0.822,29.13,0.008,0.011,0.028,0.022
2025-06-01T14:30:13.005,13.005,51,WC,R_Elbow,0x21,2,51,0.436,-0.152,+0.064,-0.917,-0.3,+30.3,+92.4,-0.150,+0.041,-0.933,29.09,0.024,0.024,0.028,0.028
2025-06-01T14:30:13.260,13.260,52,WC,R_Elbow,0x21,2,52,0.422,-0.150,+0.035,-1.063,-7.5,+32.3,+88.2,-0.180,+0.057,-1.045,29.19,0.036,0.032,0.026,0.022
2025-06-01T14:30:13.515,13.515,53,WC,R_Elbow,0x21,2,53,0.399,-0.143,+0.004,-1.163,+3.7,+19.0,+51.0,-0.133,-0.007,-1.186,29.12,0.048,0.059,0.024,0.029
2025-06-01T14:30:13.770,13.770,54,WC,R_Elbow,0x21,2,54,0.404,-0.145,-0.003,-1.198,+0.2,-1.9,-6.7,-0.149,+0.003,-1.205,29.17,0.135,0.127,0.028,0.022
2025-06-01T14:30:14.025,14.025,55,WC,R_Elbow,0x21,2,55,0.401,-0.139,+0.001,-1.147,-6.6,-21.0,-62.3,-0.104,-0.012,-1.133,29.11,0.385,0.329,0.034,0.034
2025-06-01T14:30:14.280,14.280,56,WC,R_Elbow,0x21,2,56,0.411,-0.160,+0.027,-1.021,+10.4,-35.5,-91.9,-0.171,+0.078,-1.023,29.17,0.627,0.543,0.025,0.034
2025-06-01T14:30:14.535,14.535,57,WC,R_Elbow,0x21,2,57,0.458,-0.162,+0.078,-0.901,+1.0,-31.2,-88.4,-0.161,+0.099,-0.890,29.18,0.466,0.400,0.036,0.027
2025-06-01T14:30:14.790,14.790,58,WC,R_Elbow,0x21,2,58,0.455,-0.128,+0.093,-0.799,-3.0,-16.9,-45.3,-0.123,+0.130,-0.781,29.14,0.172,0.158,0.028,0.022
2025-06-01T14:30:15.045,15.045,59,WC,R_Elbow,0x21,2,59,0.446,-0.147,+0.105,-0.760,-1.2,+3.6,+14.0,-0.186,+0.122,-0.793,29.27,0.033,0.043,0.036,0.025
2025-06-01T14:30:15.300,15.300,60,WC,R_Elbow,0x21,2,60,0.432,-0.156,+0.086,-0.813,-1.6,+24.1,+62.3,-0.145,+0.101,-0.821,29.19,0.016,0.035,0.035,0.024
2025-06-01T14:30:15.555,15.555,61,WC,R_Elbow,0x21,2,61,0.432,-0.152,+0.056,-0.940,-2.3,+33.1,+93.8,-0.172,+0.060,-0.959,29.26,0.021,0.019,0.022,0.025
2025-06-01T14:30:15.810,15.810,62,WC,R_Elbow,0x21,2,62,0.422,-0.151,+0.040,-1.084,-3.5,+29.3,+83.2,-0.122,+0.036,-1.055,29.23,0.012,0.030,0.023,0.034
2025-06-01T14:30:16.065,16.065,63,WC,R_Elbow,0x21,2,63,0.416,-0.154,+0.013,-1.167,-3.9,+16.3,+42.3,-0.120,+0.026,-1.169,29.15,0.053,0.047,0.030,0.026
2025-06-01T14:30:16.320,16.320,64,WC,R_Elbow,0x21,2,64,0.422,-0.146,-0.013,-1.216,-0.3,-8.6,-15.6,-0.146,-0.010,-1.205,29.17,0.183,0.158,0.021,0.029
2025-06-01T14:30:16.575,16.575,65,WC,R_Elbow,0x21,2,65,0.415,-0.151,+0.010,-1.136,-7.9,-24.4,-69.4,-0.183,+0.007,-1.101,29.21,0.468,0.398,0.027,0.024
2025-06-01T14:30:16.830,16.830,66,WC,R_Elbow,0x21,2,66,0.406,-0.151,+0.053,-1.014,-2.4,-34.8,-93.7,-0.147,+0.025,-1.020,29.20,0.628,0.536,0.023,0.022
2025-06-01T14:30:17.085,17.085,67,WC,R_Elbow,0x21,2,67,0.468,-0.126,+0.086,-0.864,+3.9,-30.2,-80.0,-0.122,+0.080,-0.862,29.20,0.404,0.351,0.021,0.020
2025-06-01T14:30:17.340,17.340,68,WC,R_Elbow,0x21,2,68,0.465,-0.156,+0.111,-0.775,+0.2,-15.2,-36.7,-0.142,+0.124,-0.766,29.19,0.124,0.111,0.021,0.034
2025-06-01T14:30:17.595,17.595,69,WC,R_Elbow,0x21,2,69,0.462,-0.153,+0.084,-0.755,-1.3,+6.4,+19.8,-0.159,+0.075,-0.760,29.12,0.027,0.049,0.026,0.021
2025-06-01T14:30:17.850,17.850,70,WC,R_Elbow,0x21,2,70,0.461,-0.136,+0.084,-0.844,-1.9,+25.6,+73.6,-0.161,+0.091,-0.817,29.20,0.028,0.029,0.024,0.023
2025-06-01T14:30:18.105,18.105,71,WC,R_Elbow,0x21,2,71,0.404,-0.147,+0.061,-0.983,+2.2,+32.7,+95.1,-0.150,+0.059,-0.966,29.11,0.012,0.015,0.024,0.031
2025-06-01T14:30:18.360,18.360,72,WC,R_Elbow,0x21,2,72,0.406,-0.156,+0.016,-1.091,-1.0,+25.8,+80.1,-0.175,-0.005,-1.070,29.24,0.020,0.027,0.029,0.034
2025-06-01T14:30:18.615,18.615,73,WC,R_Elbow,0x21,2,73,0.394,-0.153,-0.001,-1.197,+2.5,+12.7,+33.2,-0.116,-0.019,-1.196,29.19,0.065,0.069,0.029,0.021
2025-06-01T14:30:18.870,18.870,74,WC,R_Elbow,0x21,2,74,0.419,-0.153,-0.019,-1.186,+1.1,-8.3,-24.3,-0.167,-0.033,-1.193,29.20,0.232,0.212,0.034,0.032
2025-06-01T14:30:19.125,19.125,75,WC,R_Elbow,0x21,2,75,0.393,-0.141,+0.007,-1.095,+2.4,-24.9,-75.5,-0.154,+0.001,-1.102,29.22,0.527,0.449,0.023,0.031
2025-06-01T14:30:19.380,19.380,76,WC,R_Elbow,0x21,2,76,0.421,-0.136,+0.044,-0.970,+2.9,-34.4,-97.2,-0.136,+0.039,-0.976,29.25,0.606,0.533,0.028,0.026
2025-06-01T14:30:19.635,19.635,77,WC,R_Elbow,0x21,2,77,0.463,-0.149,+0.089,-0.839,+0.2,-25.9,-73.2,-0.174,+0.113,-0.871,29.17,0.337,0.287,0.026,0.021
2025-06-01T14:30:19.890,19.890,78,WC,R_Elbow,0x21,2,78,0.459,-0.153,+0.092,-0.759,+1.9,-11.1,-24.4,-0.162,+0.070,-0.750,29.16,0.128,0.109,0.025,0.021
2025-06-01T14:30:20.145,20.145,79,WC,R_Elbow,0x21,2,79,0.443,-0.155,+0.098,-0.787,+1.5,+12.1,+35.2,-0.158,+0.056,-0.769,29.20,0.013,0.013,0.027,0.025
2025-06-01T14:30:20.400,20.400,80,WC,R_Elbow,0x21,2,80,0.466,-0.142,+0.082,-0.876,+2.5,+29.8,+78.9,-0.152,+0.096,-0.875,29.15,0.015,0.017,0.022,0.026
2025-06-01T14:30:20.655,20.655,81,WC,R_Elbow,0x21,2,81,0.404,-0.145,+0.047,-0.974,+1.6,+30.8,+96.2,-0.150,+0.038,-0.983,29.21,0.040,0.040,0.024,0.020
2025-06-01T14:30:20.910,20.910,82,WC,R_Elbow,0x21,2,82,0.416,-0.159,+0.029,-1.118,-2.5,+24.1,+73.3,-0.134,+0.027,-1.117,29.34,0.051,0.051,0.027,0.040
2025-06-01T14:30:21.165,21.165,83,WC,R_Elbow,0x21,2,83,0.397,-0.169,-0.001,-1.199,+2.8,+6.8,+17.1,-0.160,+0.052,-1.194,29.22,0.084,0.080,0.032,0.026
2025-06-01T14:30:21.420,21.420,84,WC,R_Elbow,0x21,2,84,0.410,-0.134,+0.005,-1.171,-0.6,-13.2,-37.4,-0.161,+0.036,-1.163,29.31,0.287,0.254,0.030,0.030
2025-06-01T14:30:21.675,21.675,85,WC,R_Elbow,0x21,2,85,0.409,-0.153,+0.032,-1.094,-3.9,-27.3,-80.2,-0.162,+0.045,-1.057,29.21,0.559,0.484,0.027,0.032
2025-06-01T14:30:21.930,21.930,86,WC,R_Elbow,0x21,2,86,0.416,-0.158,+0.064,-0.946,-2.6,-32.0,-92.9,-0.142,+0.084,-0.963,29.30,0.578,0.498,0.024,0.028
2025-06-01T14:30:22.185,22.185,87,WC,R_Elbow,0x21,2,87,0.446,-0.121,+0.102,-0.815,+1.9,-19.3,-65.4,-0.134,+0.105,-0.807,29.27,0.285,0.249,0.023,0.030
2025-06-01T14:30:22.440,22.440,88,WC,R_Elbow,0x21,2,88,0.430,-0.146,+0.105,-0.769,-1.5,-4.6,-14.3,-0.145,+0.126,-0.754,29.29,0.073,0.074,0.028,0.024
2025-06-01T14:30:22.695,22.695,89,WC,R_Elbow,0x21,2,89,0.455,-0.141,+0.083,-0.776,-1.2,+16.1,+40.2,-0.142,+0.071,-0.773,29.32,0.024,0.024,0.020,0.021
2025-06-01T14:30:22.950,22.950,90,WC,R_Elbow,0x21,2,90,0.431,-0.166,+0.065,-0.878,+4.2,+29.6,+81.7,-0.156,+0.051,-0.882,29.39,0.034,0.037,0.020,0.023
2025-06-01T14:30:23.205,23.205,91,WC,R_Elbow,0x21,2,91,0.434,-0.147,+0.046,-1.027,-0.8,+33.3,+91.9,-0.151,+0.037,-1.047,29.31,0.028,0.039,0.023,0.035
2025-06-01T14:30:23.460,23.460,92,WC,R_Elbow,0x21,2,92,0.400,-0.130,+0.001,-1.129,-1.9,+24.4,+62.1,-0.133,+0.034,-1.140,29.31,0.054,0.063,0.031,0.026
2025-06-01T14:30:23.715,23.715,93,WC,R_Elbow,0x21,2,93,0.390,-0.146,-0.007,-1.195,+0.6,+2.9,+7.7,-0.164,+0.026,-1.180,29.26,0.121,0.114,0.036,0.027
2025-06-01T14:30:23.970,23.970,94,WC,R_Elbow,0x21,2,94,0.410,-0.150,-0.010,-1.171,+2.3,-18.7,-47.2,-0.143,-0.022,-1.141,29.35,0.352,0.315,0.022,0.039
2025-06-01T14:30:24.225,24.225,95,WC,R_Elbow,0x21,2,95,0.434,-0.141,+0.023,-1.065,+2.9,-33.0,-87.5,-0.160,+0.047,-1.078,29.31,0.601,0.519,0.030,0.020
2025-06-01T14:30:24.480,24.480,96,WC,R_Elbow,0x21,2,96,0.401,-0.154,+0.066,-0.935,+0.8,-33.8,-94.1,-0.119,+0.063,-0.924,29.37,0.527,0.451,0.028,0.023
2025-06-01T14:30:24.735,24.735,97,WC,R_Elbow,0x21,2,97,0.447,-0.156,+0.073,-0.795,+3.2,-25.7,-58.7,-0.157,+0.096,-0.784,29.33,0.242,0.208,0.022,0.022
2025-06-01T14:30:24.990,24.990,98,WC,R_Elbow,0x21,2,98,0.459,-0.146,+0.122,-0.761,+3.8,-2.3,-2.0,-0.151,+0.116,-0.740,29.42,0.071,0.085,0.024,0.026
2025-06-01T14:30:25.245,25.245,99,WC,R_Elbow,0x21,2,99,0.425,-0.145,+0.097,-0.823,+4.2,+17.4,+56.5,-0.128,+0.117,-0.817,29.24,0.031,0.028,0.032,0.022
2025-06-01T14:30:25.500,25.500,100,WC,R_Elbow,0x21,2,100,0.420,-0.146,+0.058,-0.889,-3.7,+31.9,+95.6,-0.148,+0.056,-0.879,29.33,0.022,0.021,0.028,0.025
2025-06-01T14:30:25.755,25.755,101,WC,R_Elbow,0x21,2,101,0.427,-0.158,+0.039,-1.038,+2.1,+28.7,+90.5,-0.156,+0.034,-1.019,29.39,0.029,0.033,0.023,0.021
2025-06-01T14:30:26.010,26.010,102,WC,R_Elbow,0x21,2,102,0.392,-0.131,+0.006,-1.166,-5.1,+19.7,+51.6,-0.132,+0.006,-1.189,29.33,0.051,0.065,0.023,0.025
2025-06-01T14:30:26.265,26.265,103,WC,R_Elbow,0x21,2,103,0.391,-0.152,-0.022,-1.183,+7.3,+0.7,-2.4,-0.167,-0.018,-1.181,29.31,0.141,0.126,0.024,0.021
2025-06-01T14:30:26.520,26.520,104,WC,R_Elbow,0x21,2,104,0.431,-0.140,+0.026,-1.141,-0.1,-21.9,-57.5,-0.159,+0.015,-1.176,29.35,0.395,0.359,0.022,0.020
2025-06-01T14:30:26.775,26.775,105,WC,R_Elbow,0x21,2,105,0.405,-0.164,+0.021,-1.043,+3.1,-31.5,-92.4,-0.179,-0.007,-1.082,29.29,0.635,0.553,0.031,0.022
2025-06-01T14:30:27.030,27.030,106,WC,R_Elbow,0x21,2,106,0.422,-0.151,+0.072,-0.889,+0.8,-30.8,-87.3,-0.127,+0.108,-0.905,29.37,0.473,0.404,0.031,0.033
2025-06-01T14:30:27.285,27.285,107,WC,R_Elbow,0x21,2,107,0.412,-0.142,+0.093,-0.771,-1.1,-16.6,-50.3,-0.154,+0.085,-0.802,29.49,0.178,0.157,0.032,0.024
2025-06-01T14:30:27.540,27.540,108,WC,R_Elbow,0x21,2,108,0.434,-0.148,+0.105,-0.768,-2.5,+3.5,+9.9,-0.156,+0.069,-0.757,29.43,0.022,0.027,0.025,0.033
2025-06-01T14:30:27.795,27.795,109,WC,R_Elbow,0x21,2,109,0.425,-0.137,+0.088,-0.841,+1.7,+19.8,+61.7,-0.146,+0.042,-0.820,29.32,0.018,0.019,0.029,0.021
2025-06-01T14:30:28.050,28.050,110,WC,R_Elbow,0x21,2,110,0.455,-0.144,+0.054,-0.946,+3.2,+30.1,+94.4,-0.130,-0.002,-0.951,29.34,0.003,0.004,0.024,0.020
2025-06-01T14:30:28.305,28.305,111,WC,R_Elbow,0x21,2,111,0.432,-0.131,+0.016,-1.064,-1.8,+31.5,+83.6,-0.091,+0.004,-1.066,29.37,0.021,0.028,0.033,0.024
2025-06-01T14:30:28.560,28.560,112,WC,R_Elbow,0x21,2,112,0.384,-0.154,-0.006,-1.177,+3.1,+16.0,+46.9,-0.173,+0.022,-1.180,29.44,0.034,0.036,0.022,0.029
2025-06-01T14:30:28.815,28.815,113,WC,R_Elbow,0x21,2,113,0.430,-0.176,-0.008,-1.220,+2.1,-4.4,-18.0,-0.164,-0.041,-1.225,29.36,0.184,0.169,0.023,0.021
2025-06-01T14:30:29.070,29.070,114,WC,R_Elbow,0x21,2,114,0.419,-0.148,+0.010,-1.113,-2.8,-23.1,-64.8,-0.146,+0.004,-1.110,29.37,0.466,0.399,0.022,0.029
2025-06-01T14:30:29.325,29.325,115,WC,R_Elbow,0x21,2,115,0.419,-0.149,+0.034,-1.004,+0.3,-30.9,-94.2,-0.156,-0.003,-0.996,29.45,0.629,0.552,0.027,0.022
2025-06-01T14:30:29.580,29.580,116,WC,R_Elbow,0x21,2,116,0.449,-0.157,+0.064,-0.869,+0.2,-32.4,-86.9,-0.147,+0.087,-0.878,29.45,0.407,0.355,0.030,0.022
2025-06-01T14:30:29.835,29.835,117,WC,R_Elbow,0x21,2,117,0.454,-0.165,+0.104,-0.793,+5.6,-12.1,-37.8,-0.191,+0.112,-0.808,29.40,0.146,0.130,0.023,0.025
2025-06-01T14:30:30.090,30.090,118,WC,R_Elbow,0x21,2,118,0.439,-0.141,+0.051,-0.973,+2.8,+1.7,-1.2,-0.124,+0.058,-0.982,29.36,0.012,0.013,0.039,0.023
2025-06-01T14:30:30.345,30.345,119,WC,R_Elbow,0x21,2,119,0.424,-0.157,+0.048,-0.982,+0.2,-0.8,+1.4,-0.153,+0.077,-0.965,29.34,0.011,0.014,0.023,0.023
2025-06-01T14:30:30.600,30.600,120,WC,R_Elbow,0x21,2,120,0.437,-0.149,+0.054,-0.979,+1.0,-1.7,+3.3,-0.169,+0.089,-0.987,29.39,0.001,0.010,0.021,0.024
2025-06-01T14:30:30.855,30.855,121,WC,R_Elbow,0x21,2,121,0.450,-0.146,+0.055,-0.972,+1.7,+1.2,+0.6,-0.113,+0.077,-0.942,29.32,0.025,0.022,0.026,0.029
2025-06-01T14:30:31.110,31.110,122,WC,R_Elbow,0x21,2,122,0.445,-0.151,+0.034,-0.977,-0.4,-0.4,+5.0,-0.134,+0.023,-0.981,29.47,0.017,0.020,0.028,0.031
2025-06-01T14:30:31.365,31.365,123,WC,R_Elbow,0x21,2,123,0.439,-0.168,+0.051,-0.965,+1.6,+2.0,-2.4,-0.144,+0.025,-0.936,29.41,0.009,0.010,0.026,0.020
2025-06-01T14:30:31.620,31.620,124,WC,R_Elbow,0x21,2,124,0.465,-0.159,+0.057,-0.983,+2.7,+0.5,+0.5,-0.189,+0.036,-1.006,29.47,0.017,0.027,0.022,0.022
2025-06-01T14:30:31.875,31.875,125,WC,R_Elbow,0x21,2,125,0.434,-0.145,+0.048,-0.978,-0.9,+0.1,-0.8,-0.150,+0.013,-0.991,29.54,0.011,0.020,0.028,0.034
2025-06-01T14:30:32.130,32.130,126,WC,R_Elbow,0x21,2,126,0.463,-0.147,+0.037,-0.997,+0.8,+0.5,-1.8,-0.157,+0.075,-0.987,29.51,0.008,0.026,0.022,0.024
