timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,emg_rms_ch0,emg_rms_ch1,emg_rms_ch2,emg_rms_ch3
2025-06-01T14:30:09.435,9.435,37,WB,L_Elbow,0x21,2,37,0.433,+0.149,+0.067,-0.955,+2.5,-32.0,-93.4,+0.155,+0.073,-0.985,29.00,0.563,0.480,0.028,0.023
2025-06-01T14:30:09.690,9.690,38,WB,L_Elbow,0x21,2,38,0.431,+0.150,+0.092,-0.830,+2.3,-22.1,-66.9,+0.179,+0.067,-0.873,29.08,0.279,0.239,0.021,0.041
2025-06-01T14:30:09.945,9.945,39,WB,L_Elbow,0x21,2,39,0.460,+0.132,+0.097,-0.745,+5.1,-4.2,-13.3,+0.108,+0.047,-0.720,29.11,0.068,0.068,0.028,0.023
2025-06-01T14:30:10.200,10.200,40,WB,L_Elbow,0x21,2,40,0.449,+0.154,+0.106,-0.805,-3.0,+16.8,+46.6,+0.175,+0.093,-0.809,29.14,0.009,0.014,0.038,0.024
2025-06-01T14:30:10.455,10.455,41,WB,L_Elbow,0x21,2,41,0.444,+0.155,+0.058,-0.871,-3.2,+28.5,+89.2,+0.139,+0.053,-0.851,29.08,0.017,0.026,0.030,0.025
2025-06-01T14:30:10.710,10.710,42,WB,L_Elbow,0x21,2,42,0.436,+0.143,+0.060,-1.039,+3.9,+34.3,+88.3,+0.157,+0.078,-1.038,29.15,0.019,0.032,0.022,0.024
2025-06-01T14:30:10.965,10.965,43,WB,L_Elbow,0x21,2,43,0.393,+0.149,+0.008,-1.159,+3.5,+20.2,+60.4,+0.175,-0.002,-1.158,29.10,0.007,0.012,0.041,0.023
2025-06-01T14:30:11.220,11.220,44,WB,L_Elbow,0x21,2,44,0.398,+0.138,+0.011,-1.215,-2.5,+2.0,+7.2,+0.110,+0.039,-1.204,29.10,0.122,0.105,0.031,0.024
2025-06-01T14:30:11.475,11.475,45,WB,L_Elbow,0x21,2,45,0.395,+0.158,+0.001,-1.170,+2.4,-16.6,-49.5,+0.165,+0.028,-1.158,29.14,0.354,0.301,0.026,0.020
2025-06-01T14:30:11.730,11.730,46,WB,L_Elbow,0x21,2,46,0.404,+0.129,+0.052,-1.047,-1.2,-30.6,-89.8,+0.123,+0.073,-1.073,29.17,0.604,0.517,0.024,0.021
2025-06-01T14:30:11.985,11.985,47,WB,L_Elbow,0x21,2,47,0.460,+0.147,+0.063,-0.927,-5.2,-32.5,-90.2,+0.140,+0.088,-0.906,29.10,0.519,0.447,0.022,0.021
2025-06-01T14:30:12.240,12.240,48,WB,L_Elbow,0x21,2,48,0.458,+0.150,+0.073,-0.808,-1.7,-22.1,-61.2,+0.150,+0.079,-0.829,29.11,0.215,0.187,0.027,0.025
2025-06-01T14:30:12.495,12.495,49,WB,L_Elbow,0x21,2,49,0.425,+0.142,+0.110,-0.765,+2.2,-0.9,-4.2,+0.120,+0.098,-0.763,29.12,0.061,0.053,0.029,0.024
2025-06-01T14:30:12.750,12.750,50,WB,L_Elbow,0x21,2,50,0.451,+0.147,+0.101,-0.807,-0.8,+20.8,+58.2,+0.127,+0.113,-0.759,29.13,0.030,0.038,0.022,0.021
2025-06-01T14:30:13.005,13.005,51,WB,L_Elbow,0x21,2,51,0.425,+0.160,+0.071,-0.905,+3.6,+32.4,+90.8,+0.173,+0.089,-0.906,29.09,0.030,0.031,0.026,0.025
2025-06-01T14:30:13.260,13.260,52,WB,L_Elbow,0x21,2,52,0.433,+0.174,+0.032,-1.056,-0.1,+31.3,+90.1,+0.190,+0.036,-1.025,29.19,0.026,0.042,0.022,0.021
2025-06-01T14:30:13.515,13.515,53,WB,L_Elbow,0x21,2,53,0.405,+0.130,+0.007,-1.182,-3.0,+18.7,+55.2,+0.118,+0.002,-1.191,29.12,0.037,0.041,0.023,0.028
2025-06-01T14:30:13.770,13.770,54,WB,L_Elbow,0x21,2,54,0.398,+0.154,-0.010,-1.214,+3.8,-1.6,-8.9,+0.124,-0.042,-1.204,29.17,0.138,0.129,0.028,0.046
2025-06-01T14:30:14.025,14.025,55,WB,L_Elbow,0x21,2,55,0.408,+0.150,+0.014,-1.154,+0.4,-22.3,-61.5,+0.195,+0.027,-1.155,29.11,0.427,0.363,0.022,0.021
2025-06-01T14:30:14.280,14.280,56,WB,L_Elbow,0x21,2,56,0.424,+0.151,+0.052,-1.030,-4.8,-33.8,-89.4,+0.172,+0.059,-1.024,29.17,0.624,0.540,0.029,0.022
2025-06-01T14:30:14.535,14.535,57,WB,L_Elbow,0x21,2,57,0.435,+0.158,+0.073,-0.905,-0.8,-30.6,-87.1,+0.164,+0.046,-0.924,29.18,0.457,0.389,0.025,0.022
2025-06-01T14:30:14.790,14.790,58,WB,L_Elbow,0x21,2,58,0.443,+0.150,+0.094,-0.784,+0.7,-16.6,-49.2,+0.129,+0.095,-0.804,29.14,0.157,0.138,0.026,0.039
2025-06-01T14:30:15.045,15.045,59,WB,L_Elbow,0x21,2,59,0.448,+0.143,+0.100,-0.761,-2.7,+1.2,+11.0,+0.131,+0.113,-0.757,29.27,0.012,0.020,0.031,0.023
2025-06-01T14:30:15.300,15.300,60,WB,L_Elbow,0x21,2,60,0.450,+0.140,+0.085,-0.847,-9.4,+23.0,+65.2,+0.144,+0.082,-0.879,29.19,0.001,0.017,0.023,0.025
2025-06-01T14:30:15.555,15.555,61,WB,L_Elbow,0x21,2,61,0.414,+0.142,+0.081,-0.943,-1.6,+35.3,+94.8,+0.122,+0.096,-0.962,29.26,0.032,0.029,0.026,0.020
2025-06-01T14:30:15.810,15.810,62,WB,L_Elbow,0x21,2,62,0.414,+0.162,+0.027,-1.071,-0.8,+28.2,+86.9,+0.193,+0.041,-1.060,29.23,0.024,0.025,0.031,0.022
2025-06-01T14:30:16.065,16.065,63,WB,L_Elbow,0x21,2,63,0.401,+0.140,-0.007,-1.165,-0.1,+15.0,+43.9,+0.142,-0.037,-1.179,29.15,0.043,0.049,0.022,0.024
2025-06-01T14:30:16.320,16.320,64,WB,L_Elbow,0x21,2,64,0.394,+0.135,+0.002,-1.185,+1.7,-3.4,-15.9,+0.142,-0.004,-1.205,29.17,0.184,0.167,0.026,0.026
2025-06-01T14:30:16.575,16.575,65,WB,L_Elbow,0x21,2,65,0.418,+0.166,+0.009,-1.110,+4.9,-23.1,-65.6,+0.145,+0.018,-1.133,29.21,0.498,0.444,0.025,0.025
2025-06-01T14:30:16.830,16.830,66,WB,L_Elbow,0x21,2,66,0.404,+0.141,+0.055,-1.001,+3.2,-32.8,-91.7,+0.123,+0.073,-1.000,29.20,0.629,0.550,0.023,0.021
2025-06-01T14:30:17.085,17.085,67,WB,L_Elbow,0x21,2,67,0.432,+0.143,+0.083,-0.860,+0.6,-29.4,-82.8,+0.127,+0.110,-0.870,29.20,0.389,0.335,0.020,0.020
2025-06-01T14:30:17.340,17.340,68,WB,L_Elbow,0x21,2,68,0.436,+0.153,+0.111,-0.755,-0.0,-11.5,-34.9,+0.158,+0.072,-0.754,29.19,0.137,0.122,0.023,0.023
2025-06-01T14:30:17.595,17.595,69,WB,L_Elbow,0x21,2,69,0.457,+0.146,+0.110,-0.762,+3.8,+7.2,+21.5,+0.140,+0.108,-0.768,29.12,0.008,0.012,0.025,0.028
2025-06-01T14:30:17.850,17.850,70,WB,L_Elbow,0x21,2,70,0.434,+0.138,+0.090,-0.840,-0.6,+26.1,+74.6,+0.131,+0.104,-0.806,29.20,0.003,0.014,0.034,0.024
2025-06-01T14:30:18.105,18.105,71,WB,L_Elbow,0x21,2,71,0.427,+0.149,+0.037,-0.996,-4.7,+35.5,+91.2,+0.154,+0.060,-1.006,29.11,0.022,0.020,0.025,0.028
2025-06-01T14:30:18.360,18.360,72,WB,L_Elbow,0x21,2,72,0.416,+0.165,+0.015,-1.083,+4.2,+29.0,+83.7,+0.169,+0.047,-1.123,29.24,0.048,0.048,0.021,0.021
2025-06-01T14:30:18.615,18.615,73,WB,L_Elbow,0x21,2,73,0.379,+0.143,+0.003,-1.193,-0.1,+9.2,+36.3,+0.171,-0.016,-1.192,29.19,0.080,0.080,0.022,0.022
2025-06-01T14:30:18.870,18.870,74,WB,L_Elbow,0x21,2,74,0.407,+0.150,-0.009,-1.188,-2.0,-10.5,-30.6,+0.145,-0.017,-1.190,29.20,0.235,0.209,0.024,0.031
2025-06-01T14:30:19.125,19.125,75,WB,L_Elbow,0x21,2,75,0.400,+0.143,+0.021,-1.084,-2.6,-24.1,-75.9,+0.122,-0.001,-1.083,29.22,0.522,0.448,0.026,0.024
2025-06-01T14:30:19.380,19.380,76,WB,L_Elbow,0x21,2,76,0.422,+0.137,+0.051,-1.003,-0.6,-30.8,-94.3,+0.136,+0.066,-1.036,29.25,0.601,0.520,0.020,0.040
2025-06-01T14:30:19.635,19.635,77,WB,L_Elbow,0x21,2,77,0.439,+0.146,+0.070,-0.852,+2.9,-24.6,-71.4,+0.175,+0.043,-0.832,29.17,0.352,0.303,0.028,0.021
2025-06-01T14:30:19.890,19.890,78,WB,L_Elbow,0x21,2,78,0.460,+0.147,+0.102,-0.772,-4.0,-8.9,-25.2,+0.135,+0.124,-0.775,29.16,0.092,0.080,0.029,0.020
2025-06-01T14:30:20.145,20.145,79,WB,L_Elbow,0x21,2,79,0.459,+0.138,+0.101,-0.795,+2.6,+10.4,+33.4,+0.138,+0.118,-0.798,29.20,0.002,0.011,0.037,0.026
2025-06-01T14:30:20.400,20.400,80,WB,L_Elbow,0x21,2,80,0.463,+0.144,+0.069,-0.883,+1.4,+28.5,+80.8,+0.137,+0.078,-0.916,29.15,0.038,0.042,0.024,0.022
2025-06-01T14:30:20.655,20.655,81,WB,L_Elbow,0x21,2,81,0.426,+0.149,+0.052,-0.996,+8.2,+34.0,+95.4,+0.157,+0.008,-0.989,29.21,0.023,0.023,0.021,0.029
2025-06-01T14:30:20.910,20.910,82,WB,L_Elbow,0x21,2,82,0.402,+0.153,+0.026,-1.149,-0.8,+24.5,+71.1,+0.157,+0.012,-1.152,29.34,0.043,0.052,0.022,0.025
2025-06-01T14:30:21.165,21.165,83,WB,L_Elbow,0x21,2,83,0.394,+0.158,-0.012,-1.197,-6.5,+4.6,+19.3,+0.141,+0.002,-1.173,29.22,0.086,0.081,0.021,0.025
2025-06-01T14:30:21.420,21.420,84,WB,L_Elbow,0x21,2,84,0.411,+0.141,-0.003,-1.180,-5.3,-13.9,-35.0,+0.136,-0.031,-1.190,29.31,0.304,0.262,0.027,0.031
2025-06-01T14:30:21.675,21.675,85,WB,L_Elbow,0x21,2,85,0.435,+0.138,+0.018,-1.093,+1.2,-30.0,-84.9,+0.156,+0.012,-1.120,29.21,0.564,0.485,0.025,0.022
2025-06-01T14:30:21.930,21.930,86,WB,L_Elbow,0x21,2,86,0.433,+0.151,+0.055,-0.952,+4.8,-30.8,-93.1,+0.172,+0.052,-0.952,29.30,0.571,0.491,0.031,0.036
2025-06-01T14:30:22.185,22.185,87,WB,L_Elbow,0x21,2,87,0.434,+0.119,+0.092,-0.812,+6.5,-23.6,-71.0,+0.137,+0.109,-0.832,29.27,0.299,0.258,0.034,0.026
2025-06-01T14:30:22.440,22.440,88,WB,L_Elbow,0x21,2,88,0.454,+0.144,+0.087,-0.770,+3.5,-3.1,-12.8,+0.161,+0.092,-0.763,29.29,0.092,0.082,0.024,0.027
2025-06-01T14:30:22.695,22.695,89,WB,L_Elbow,0x21,2,89,0.451,+0.176,+0.087,-0.786,-5.1,+17.7,+45.7,+0.168,+0.092,-0.809,29.32,0.015,0.017,0.025,0.023
2025-06-01T14:30:22.950,22.950,90,WB,L_Elbow,0x21,2,90,0.436,+0.151,+0.073,-0.884,+0.0,+31.6,+87.9,+0.143,+0.064,-0.888,29.39,0.029,0.036,0.021,0.020
2025-06-01T14:30:23.205,23.205,91,WB,L_Elbow,0x21,2,91,0.410,+0.150,+0.042,-1.005,-0.4,+32.7,+92.2,+0.168,+0.042,-1.011,29.31,0.014,0.023,0.029,0.024
2025-06-01T14:30:23.460,23.460,92,WB,L_Elbow,0x21,2,92,0.371,+0.144,+0.010,-1.147,-4.2,+23.3,+64.2,+0.121,+0.007,-1.149,29.31,0.018,0.022,0.023,0.026
2025-06-01T14:30:23.715,23.715,93,WB,L_Elbow,0x21,2,93,0.393,+0.157,-0.002,-1.199,+1.7,+0.4,+10.9,+0.155,+0.011,-1.211,29.26,0.115,0.100,0.030,0.026
2025-06-01T14:30:23.970,23.970,94,WB,L_Elbow,0x21,2,94,0.418,+0.159,+0.004,-1.153,-3.6,-18.8,-47.6,+0.122,-0.000,-1.171,29.35,0.361,0.321,0.032,0.027
2025-06-01T14:30:24.225,24.225,95,WB,L_Elbow,0x21,2,95,0.419,+0.152,+0.031,-1.048,+2.0,-30.5,-91.3,+0.144,+0.051,-1.051,29.31,0.610,0.523,0.032,0.038
2025-06-01T14:30:24.480,24.480,96,WB,L_Elbow,0x21,2,96,0.401,+0.152,+0.083,-0.917,-1.1,-30.2,-91.8,+0.137,+0.049,-0.931,29.37,0.509,0.446,0.031,0.024
2025-06-01T14:30:24.735,24.735,97,WB,L_Elbow,0x21,2,97,0.445,+0.152,+0.079,-0.795,+0.8,-20.9,-60.9,+0.128,+0.102,-0.794,29.33,0.238,0.205,0.027,0.023
2025-06-01T14:30:24.990,24.990,98,WB,L_Elbow,0x21,2,98,0.424,+0.165,+0.099,-0.772,+1.5,-3.1,-6.7,+0.175,+0.095,-0.779,29.42,0.069,0.066,0.037,0.020
2025-06-01T14:30:25.245,25.245,99,WB,L_Elbow,0x21,2,99,0.473,+0.144,+0.093,-0.806,-0.6,+19.0,+53.8,+0.129,+0.114,-0.852,29.24,0.015,0.015,0.025,0.027
2025-06-01T14:30:25.500,25.500,100,WB,L_Elbow,0x21,2,100,0.435,+0.157,+0.077,-0.900,-0.1,+26.8,+88.5,+0.149,+0.078,-0.904,29.33,0.000,0.002,0.022,0.025
2025-06-01T14:30:25.755,25.755,101,WB,L_Elbow,0x21,2,101,0.400,+0.153,+0.017,-1.033,-0.2,+30.6,+90.4,+0.147,+0.033,-1.008,29.39,0.031,0.042,0.023,0.028
2025-06-01T14:30:26.010,26.010,102,WB,L_Elbow,0x21,2,102,0.416,+0.143,+0.010,-1.166,-2.9,+18.0,+53.8,+0.128,+0.039,-1.162,29.33,0.047,0.047,0.036,0.021
2025-06-01T14:30:26.265,26.265,103,WB,L_Elbow,0x21,2,103,0.389,+0.163,-0.015,-1.178,-1.6,-2.6,-3.2,+0.191,-0.027,-1.168,29.31,0.147,0.142,0.026,0.028
2025-06-01T14:30:26.520,26.520,104,WB,L_Elbow,0x21,2,104,0.413,+0.149,-0.004,-1.149,+6.8,-23.0,-58.4,+0.138,-0.003,-1.142,29.35,0.391,0.343,0.032,0.021
2025-06-01T14:30:26.775,26.775,105,WB,L_Elbow,0x21,2,105,0.419,+0.149,+0.033,-1.038,+1.9,-31.2,-93.9,+0.153,+0.029,-1.049,29.29,0.603,0.520,0.028,0.022
2025-06-01T14:30:27.030,27.030,106,WB,L_Elbow,0x21,2,106,0.418,+0.138,+0.078,-0.893,+6.8,-30.1,-85.6,+0.111,+0.082,-0.921,29.37,0.477,0.413,0.029,0.030
2025-06-01T14:30:27.285,27.285,107,WB,L_Elbow,0x21,2,107,0.456,+0.160,+0.101,-0.765,-0.8,-15.2,-47.8,+0.150,+0.069,-0.751,29.49,0.190,0.163,0.023,0.025
2025-06-01T14:30:27.540,27.540,108,WB,L_Elbow,0x21,2,108,0.431,+0.145,+0.110,-0.778,-1.2,+4.5,+6.6,+0.138,+0.106,-0.759,29.43,0.025,0.046,0.033,0.027
2025-06-01T14:30:27.795,27.795,109,WB,L_Elbow,0x21,2,109,0.462,+0.148,+0.094,-0.816,+5.3,+22.1,+63.6,+0.141,+0.088,-0.807,29.32,0.018,0.016,0.029,0.023
2025-06-01T14:30:28.050,28.050,110,WB,L_Elbow,0x21,2,110,0.431,+0.161,+0.072,-0.923,+0.5,+32.5,+90.1,+0.149,+0.056,-0.916,29.34,0.024,0.035,0.021,0.021
2025-06-01T14:30:28.305,28.305,111,WB,L_Elbow,0x21,2,111,0.400,+0.159,+0.023,-1.066,+4.2,+30.2,+87.7,+0.161,+0.018,-1.060,29.37,0.017,0.023,0.028,0.025
2025-06-01T14:30:28.560,28.560,112,WB,L_Elbow,0x21,2,112,0.377,+0.133,-0.003,-1.179,+2.1,+14.1,+42.9,+0.163,-0.034,-1.182,29.44,0.046,0.041,0.036,0.031
2025-06-01T14:30:28.815,28.815,113,WB,L_Elbow,0x21,2,113,0.423,+0.150,-0.003,-1.184,-1.3,-5.0,-14.8,+0.147,+0.024,-1.181,29.36,0.174,0.151,0.025,0.022
2025-06-01T14:30:29.070,29.070,114,WB,L_Elbow,0x21,2,114,0.428,+0.152,+0.028,-1.162,+0.4,-23.4,-66.0,+0.149,+0.036,-1.163,29.37,0.470,0.406,0.021,0.022
2025-06-01T14:30:29.325,29.325,115,WB,L_Elbow,0x21,2,115,0.404,+0.154,+0.052,-1.012,-5.8,-33.4,-96.5,+0.146,+0.089,-1.008,29.45,0.614,0.524,0.024,0.022
2025-06-01T14:30:29.580,29.580,116,WB,L_Elbow,0x21,2,116,0.460,+0.142,+0.096,-0.869,+1.1,-29.6,-84.7,+0.191,+0.078,-0.889,29.45,0.418,0.371,0.023,0.026
2025-06-01T14:30:29.835,29.835,117,WB,L_Elbow,0x21,2,117,0.450,+0.166,+0.099,-0.767,+0.1,-12.8,-33.5,+0.197,+0.075,-0.781,29.40,0.149,0.129,0.026,0.023
2025-06-01T14:30:30.090,30.090,118,WB,L_Elbow,0x21,2,118,0.447,+0.137,+0.063,-0.965,-2.7,-2.0,-1.8,+0.147,+0.068,-0.956,29.36,0.007,0.010,0.029,0.038
2025-06-01T14:30:30.345,30.345,119,WB,L_Elbow,0x21,2,119,0.449,+0.160,+0.046,-0.981,+1.2,+0.3,+0.6,+0.174,+0.013,-0.990,29.34,0.033,0.032,0.020,0.021
2025-06-01T14:30:30.600,30.600,120,WB,L_Elbow,0x21,2,120,0.446,+0.148,+0.062,-0.988,+2.6,-0.4,-1.4,+0.133,+0.066,-1.037,29.39,0.004,0.016,0.024,0.029
2025-06-01T14:30:30.855,30.855,121,WB,L_Elbow,0x21,2,121,0.470,+0.157,+0.055,-1.003,+0.4,-1.9,-1.5,+0.154,+0.041,-1.002,29.32,0.019,0.026,0.021,0.025
2025-06-01T14:30:31.110,31.110,122,WB,L_Elbow,0x21,2,122,0.452,+0.159,+0.042,-0.975,-0.5,+3.0,-0.0,+0.162,+0.035,-1.021,29.47,0.026,0.031,0.034,0.029
2025-06-01T14:30:31.365,31.365,123,WB,L_Elbow,0x21,2,123,0.424,+0.139,+0.040,-0.990,+0.3,+0.1,+2.1,+0.141,+0.044,-0.955,29.41,0.028,0.025,0.021,0.021
2025-06-01T14:30:31.620,31.620,124,WB,L_Elbow,0x21,2,124,0.479,+0.152,+0.052,-0.975,-0.1,+0.5,+1.7,+0.135,+0.052,-0.963,29.47,0.000,0.002,0.024,0.026
2025-06-01T14:30:31.875,31.875,125,WB,L_Elbow,0x21,2,125,0.462,+0.159,+0.045,-1.000,-1.1,+0.5,-4.8,+0.143,+0.081,-0.989,29.54,0.025,0.028,0.026,0.023
2025-06-01T14:30:32.130,32.130,126,WB,L_Elbow,0x21,2,126,0.435,+0.146,+0.055,-0.986,-1.6,+2.7,+2.9,+0.155,+0.067,-1.001,29.51,0.027,0.029,0.022,0.036
