timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,eeg_delta,eeg_theta,eeg_alpha,eeg_beta,eeg_gamma
2025-06-01T14:30:06.630,6.630,26,HEAD,Head_main,0x09,2,26,-0.391,+0.871,-0.042,-2.8,-5.0,-23.7,-0.383,+0.884,-0.017,29.02,0.300,0.181,0.155,0.249,0.115
2025-06-01T14:30:06.885,6.885,27,HEAD,Head_main,0x09,2,27,-0.407,+0.913,+0.095,+2.7,-8.2,-24.5,-0.413,+0.931,+0.114,29.08,0.294,0.176,0.160,0.259,0.111
2025-06-01T14:30:07.140,7.140,28,HEAD,Head_main,0x09,2,28,-0.403,+0.940,+0.183,+2.3,-5.6,-17.9,-0.414,+0.983,+0.196,28.92,0.313,0.167,0.147,0.256,0.117
2025-06-01T14:30:07.395,7.395,29,HEAD,Head_main,0x09,2,29,-0.401,+0.951,+0.264,-1.9,-0.8,-2.7,-0.420,+0.943,+0.258,29.07,0.306,0.176,0.146,0.255,0.117
2025-06-01T14:30:07.650,7.650,30,HEAD,Head_main,0x09,2,30,-0.394,+0.943,+0.242,-0.7,+1.0,+8.6,-0.403,+0.937,+0.236,28.99,0.300,0.172,0.148,0.255,0.126
2025-06-01T14:30:07.905,7.905,31,HEAD,Head_main,0x09,2,31,-0.403,+0.942,+0.152,-4.8,+6.8,+22.9,-0.390,+0.966,+0.185,29.10,0.291,0.187,0.155,0.252,0.115
2025-06-01T14:30:08.160,8.160,32,HEAD,Head_main,0x09,2,32,-0.408,+0.888,+0.052,-2.8,+5.4,+28.3,-0.418,+0.911,+0.054,29.04,0.292,0.189,0.151,0.254,0.114
2025-06-01T14:30:08.415,8.415,33,HEAD,Head_main,0x09,2,33,-0.406,+0.868,-0.041,-0.9,+6.8,+18.3,-0.393,+0.886,-0.056,29.01,0.296,0.187,0.154,0.248,0.115
2025-06-01T14:30:08.670,8.670,34,HEAD,Head_main,0x09,2,34,-0.424,+0.842,-0.089,+1.9,+0.6,+2.7,-0.429,+0.832,-0.071,29.08,0.294,0.169,0.154,0.260,0.123
2025-06-01T14:30:08.925,8.925,35,HEAD,Head_main,0x09,2,35,-0.401,+0.866,-0.089,-8.9,-4.7,-7.8,-0.402,+0.854,-0.056,29.02,0.323,0.198,0.141,0.245,0.093
2025-06-01T14:30:09.180,9.180,36,HEAD,Head_main,0x09,2,36,-0.409,+0.888,-0.018,-3.4,-9.3,-21.1,-0.385,+0.893,-0.048,29.02,0.297,0.163,0.163,0.255,0.122
2025-06-01T14:30:09.435,9.435,37,HEAD,Head_main,0x09,2,37,-0.401,+0.913,+0.088,-2.8,-9.0,-27.0,-0.425,+0.923,+0.121,29.00,0.293,0.200,0.150,0.247,0.110
2025-06-01T14:30:09.690,9.690,38,HEAD,Head_main,0x09,2,38,-0.407,+0.924,+0.181,+0.4,-3.5,-20.8,-0.410,+0.942,+0.162,29.08,0.293,0.175,0.154,0.270,0.108
2025-06-01T14:30:09.945,9.945,39,HEAD,Head_main,0x09,2,39,-0.393,+0.938,+0.236,+4.3,-1.8,-4.2,-0.376,+0.924,+0.253,29.11,0.303,0.162,0.166,0.262,0.107
2025-06-01T14:30:10.200,10.200,40,HEAD,Head_main,0x09,2,40,-0.381,+0.923,+0.233,+1.5,+4.6,+16.8,-0.370,+0.893,+0.235,29.14,0.293,0.210,0.151,0.254,0.093
2025-06-01T14:30:10.455,10.455,41,HEAD,Head_main,0x09,2,41,-0.398,+0.927,+0.136,+0.1,+9.2,+22.3,-0.391,+0.948,+0.124,29.08,0.307,0.192,0.143,0.254,0.104
2025-06-01T14:30:10.710,10.710,42,HEAD,Head_main,0x09,2,42,-0.389,+0.879,+0.030,+2.1,+7.8,+27.5,-0.362,+0.877,+0.012,29.15,0.306,0.172,0.152,0.266,0.104
2025-06-01T14:30:10.965,10.965,43,HEAD,Head_main,0x09,2,43,-0.406,+0.869,-0.073,+3.6,+6.7,+16.8,-0.415,+0.866,-0.093,29.10,0.291,0.185,0.163,0.244,0.117
2025-06-01T14:30:11.220,11.220,44,HEAD,Head_main,0x09,2,44,-0.404,+0.867,-0.098,-0.3,+1.6,+7.3,-0.402,+0.886,-0.122,29.10,0.309,0.179,0.167,0.248,0.096
2025-06-01T14:30:11.475,11.475,45,HEAD,Head_main,0x09,2,45,-0.386,+0.889,-0.084,-0.0,-8.1,-11.1,-0.351,+0.862,-0.091,29.14,0.307,0.178,0.162,0.232,0.122
2025-06-01T14:30:11.730,11.730,46,HEAD,Head_main,0x09,2,46,-0.391,+0.886,+0.018,+3.8,-7.4,-24.8,-0.414,+0.886,+0.039,29.17,0.304,0.169,0.154,0.258,0.116
2025-06-01T14:30:11.985,11.985,47,HEAD,Head_main,0x09,2,47,-0.399,+0.911,+0.110,-2.2,-8.8,-26.8,-0.388,+0.904,+0.105,29.10,0.301,0.178,0.156,0.255,0.110
2025-06-01T14:30:12.240,12.240,48,HEAD,Head_main,0x09,2,48,-0.412,+0.922,+0.208,-1.3,-2.2,-15.9,-0.401,+0.932,+0.247,29.11,0.302,0.188,0.154,0.251,0.105
2025-06-01T14:30:12.495,12.495,49,HEAD,Head_main,0x09,2,49,-0.395,+0.948,+0.247,+4.3,+0.7,-3.1,-0.388,+0.948,+0.242,29.12,0.304,0.183,0.165,0.244,0.103
2025-06-01T14:30:12.750,12.750,50,HEAD,Head_main,0x09,2,50,-0.402,+0.921,+0.207,+3.3,+6.8,+15.1,-0.393,+0.934,+0.194,29.13,0.312,0.195,0.142,0.250,0.100
2025-06-01T14:30:13.005,13.005,51,HEAD,Head_main,0x09,2,51,-0.392,+0.898,+0.111,+4.4,+7.4,+23.6,-0.408,+0.874,+0.111,29.09,0.308,0.179,0.170,0.240,0.103
2025-06-01T14:30:13.260,13.260,52,HEAD,Head_main,0x09,2,52,-0.403,+0.878,-0.006,+4.2,+6.5,+23.7,-0.399,+0.871,+0.027,29.19,0.301,0.196,0.150,0.246,0.106
2025-06-01T14:30:13.515,13.515,53,HEAD,Head_main,0x09,2,53,-0.401,+0.853,-0.093,+5.2,+6.3,+10.6,-0.403,+0.837,-0.107,29.12,0.309,0.171,0.151,0.262,0.107
2025-06-01T14:30:13.770,13.770,54,HEAD,Head_main,0x09,2,54,-0.393,+0.872,-0.116,-2.6,-2.8,-4.6,-0.386,+0.893,-0.116,29.17,0.318,0.185,0.166,0.234,0.097
2025-06-01T14:30:14.025,14.025,55,HEAD,Head_main,0x09,2,55,-0.395,+0.868,-0.060,-6.3,-3.2,-17.3,-0.391,+0.893,-0.039,29.11,0.308,0.162,0.171,0.250,0.108
2025-06-01T14:30:14.280,14.280,56,HEAD,Head_main,0x09,2,56,-0.397,+0.871,+0.027,+6.9,-6.5,-24.8,-0.361,+0.873,+0.018,29.17,0.296,0.174,0.170,0.255,0.105
2025-06-01T14:30:14.535,14.535,57,HEAD,Head_main,0x09,2,57,-0.408,+0.910,+0.143,+4.0,-9.8,-22.8,-0.388,+0.924,+0.153,29.18,0.290,0.188,0.166,0.248,0.108
2025-06-01T14:30:14.790,14.790,58,HEAD,Head_main,0x09,2,58,-0.403,+0.934,+0.220,+4.5,-4.7,-12.2,-0.361,+0.930,+0.217,29.14,0.302,0.170,0.161,0.239,0.128
2025-06-01T14:30:15.045,15.045,59,HEAD,Head_main,0x09,2,59,-0.403,+0.942,+0.245,+5.7,+0.9,+3.1,-0.383,+0.930,+0.242,29.27,0.291,0.182,0.169,0.244,0.114
2025-06-01T14:30:15.300,15.300,60,HEAD,Head_main,0x09,2,60,-0.391,+0.937,+0.187,+0.6,+6.9,+20.3,-0.382,+0.964,+0.185,29.19,0.307,0.178,0.171,0.238,0.106
2025-06-01T14:30:15.555,15.555,61,HEAD,Head_main,0x09,2,61,-0.400,+0.898,+0.114,+3.6,+7.6,+25.5,-0.385,+0.896,+0.109,29.26,0.304,0.174,0.163,0.263,0.096
2025-06-01T14:30:15.810,15.810,62,HEAD,Head_main,0x09,2,62,-0.401,+0.884,-0.015,+0.5,+10.0,+19.8,-0.375,+0.911,-0.000,29.23,0.294,0.179,0.176,0.254,0.097
2025-06-01T14:30:16.065,16.065,63,HEAD,Head_main,0x09,2,63,-0.408,+0.860,-0.099,+2.2,+3.1,+12.2,-0.423,+0.907,-0.130,29.15,0.317,0.176,0.163,0.250,0.094
2025-06-01T14:30:16.320,16.320,64,HEAD,Head_main,0x09,2,64,-0.411,+0.854,-0.100,-5.6,+1.4,-5.3,-0.439,+0.832,-0.125,29.17,0.303,0.173,0.159,0.250,0.116
2025-06-01T14:30:16.575,16.575,65,HEAD,Head_main,0x09,2,65,-0.419,+0.859,-0.066,+0.6,-9.1,-19.8,-0.446,+0.871,-0.075,29.21,0.305,0.189,0.152,0.250,0.103
2025-06-01T14:30:16.830,16.830,66,HEAD,Head_main,0x09,2,66,-0.384,+0.894,+0.053,-5.8,-6.8,-22.7,-0.368,+0.889,+0.023,29.20,0.310,0.187,0.157,0.235,0.111
2025-06-01T14:30:17.085,17.085,67,HEAD,Head_main,0x09,2,67,-0.411,+0.915,+0.178,-5.4,-9.4,-25.7,-0.417,+0.923,+0.159,29.20,0.307,0.172,0.166,0.253,0.103
2025-06-01T14:30:17.340,17.340,68,HEAD,Head_main,0x09,2,68,-0.391,+0.931,+0.250,+1.1,-4.9,-9.1,-0.396,+0.887,+0.226,29.19,0.308,0.174,0.149,0.257,0.113
2025-06-01T14:30:17.595,17.595,69,HEAD,Head_main,0x09,2,69,-0.387,+0.949,+0.261,+3.9,+2.6,+9.8,-0.384,+0.961,+0.259,29.12,0.276,0.183,0.167,0.249,0.124
2025-06-01T14:30:17.850,17.850,70,HEAD,Head_main,0x09,2,70,-0.408,+0.916,+0.178,-3.2,+5.6,+17.7,-0.392,+0.900,+0.145,29.20,0.294,0.179,0.164,0.260,0.103
2025-06-01T14:30:18.105,18.105,71,HEAD,Head_main,0x09,2,71,-0.414,+0.901,+0.079,+0.7,+10.7,+29.2,-0.421,+0.908,+0.073,29.11,0.290,0.187,0.160,0.258,0.105
2025-06-01T14:30:18.360,18.360,72,HEAD,Head_main,0x09,2,72,-0.414,+0.883,-0.025,-1.4,+8.8,+25.6,-0.429,+0.892,-0.038,29.24,0.297,0.212,0.141,0.245,0.104
2025-06-01T14:30:18.615,18.615,73,HEAD,Head_main,0x09,2,73,-0.404,+0.860,-0.111,+4.3,+1.2,+6.6,-0.413,+0.877,-0.091,29.19,0.299,0.187,0.157,0.240,0.118
2025-06-01T14:30:18.870,18.870,74,HEAD,Head_main,0x09,2,74,-0.402,+0.845,-0.090,+5.0,-5.2,-6.4,-0.386,+0.846,-0.122,29.20,0.305,0.176,0.163,0.259,0.097
2025-06-01T14:30:19.125,19.125,75,HEAD,Head_main,0x09,2,75,-0.381,+0.879,-0.026,+3.3,-6.2,-17.5,-0.384,+0.886,-0.059,29.22,0.299,0.180,0.154,0.267,0.100
2025-06-01T14:30:19.380,19.380,76,HEAD,Head_main,0x09,2,76,-0.406,+0.900,+0.097,+0.4,-10.0,-27.3,-0.394,+0.895,+0.065,29.25,0.301,0.179,0.168,0.253,0.100
2025-06-01T14:30:19.635,19.635,77,HEAD,Head_main,0x09,2,77,-0.409,+0.923,+0.179,+5.0,-6.2,-22.9,-0.388,+0.895,+0.156,29.17,0.333,0.178,0.142,0.248,0.100
2025-06-01T14:30:19.890,19.890,78,HEAD,Head_main,0x09,2,78,-0.414,+0.955,+0.240,-3.1,-2.4,-10.1,-0.419,+0.944,+0.222,29.16,0.298,0.172,0.168,0.246,0.116
2025-06-01T14:30:20.145,20.145,79,HEAD,Head_main,0x09,2,79,-0.411,+0.962,+0.234,-4.2,+1.7,+14.6,-0.427,+0.953,+0.245,29.20,0.288,0.176,0.154,0.246,0.136
2025-06-01T14:30:20.400,20.400,80,HEAD,Head_main,0x09,2,80,-0.416,+0.919,+0.171,+1.9,+7.2,+23.3,-0.439,+0.914,+0.154,29.15,0.308,0.179,0.172,0.239,0.102
2025-06-01T14:30:20.655,20.655,81,HEAD,Head_main,0x09,2,81,-0.398,+0.893,+0.061,+2.7,+9.1,+25.3,-0.407,+0.896,+0.056,29.21,0.303,0.187,0.141,0.250,0.119
2025-06-01T14:30:20.910,20.910,82,HEAD,Head_main,0x09,2,82,-0.393,+0.877,-0.066,+10.2,+4.5,+22.1,-0.413,+0.883,-0.069,29.34,0.297,0.179,0.169,0.241,0.114
2025-06-01T14:30:21.165,21.165,83,HEAD,Head_main,0x09,2,83,-0.405,+0.849,-0.104,+0.5,-0.7,+7.7,-0.401,+0.871,-0.094,29.22,0.314,0.182,0.161,0.243,0.101
2025-06-01T14:30:21.420,21.420,84,HEAD,Head_main,0x09,2,84,-0.402,+0.854,-0.075,-6.9,-2.2,-9.8,-0.427,+0.893,-0.104,29.31,0.296,0.168,0.169,0.260,0.108
2025-06-01T14:30:21.675,21.675,85,HEAD,Head_main,0x09,2,85,-0.414,+0.871,-0.029,-8.4,-7.1,-20.6,-0.411,+0.852,-0.047,29.21,0.294,0.199,0.152,0.246,0.109
2025-06-01T14:30:21.930,21.930,86,HEAD,Head_main,0x09,2,86,-0.395,+0.904,+0.101,-2.3,-9.0,-26.4,-0.403,+0.908,+0.099,29.30,0.304,0.186,0.155,0.251,0.104
2025-06-01T14:30:22.185,22.185,87,HEAD,Head_main,0x09,2,87,-0.399,+0.922,+0.171,+3.1,-5.3,-18.7,-0.383,+0.931,+0.197,29.27,0.287,0.184,0.170,0.239,0.120
2025-06-01T14:30:22.440,22.440,88,HEAD,Head_main,0x09,2,88,-0.400,+0.943,+0.243,+5.5,+1.4,-4.3,-0.422,+0.939,+0.228,29.29,0.299,0.191,0.154,0.263,0.093
2025-06-01T14:30:22.695,22.695,89,HEAD,Head_main,0x09,2,89,-0.389,+0.949,+0.237,-4.0,+4.8,+12.7,-0.387,+0.963,+0.221,29.32,0.300,0.193,0.151,0.244,0.113
2025-06-01T14:30:22.950,22.950,90,HEAD,Head_main,0x09,2,90,-0.395,+0.918,+0.152,-0.8,+7.8,+27.0,-0.381,+0.875,+0.165,29.39,0.300,0.178,0.158,0.251,0.114
2025-06-01T14:30:23.205,23.205,91,HEAD,Head_main,0x09,2,91,-0.394,+0.901,+0.023,-0.3,+7.6,+25.2,-0.425,+0.915,+0.023,29.31,0.325,0.185,0.148,0.239,0.103
2025-06-01T14:30:23.460,23.460,92,HEAD,Head_main,0x09,2,92,-0.391,+0.867,-0.079,-2.7,+4.6,+14.5,-0.384,+0.864,-0.080,29.31,0.279,0.197,0.164,0.255,0.106
2025-06-01T14:30:23.715,23.715,93,HEAD,Head_main,0x09,2,93,-0.399,+0.848,-0.100,+2.1,+1.1,+4.4,-0.410,+0.812,-0.066,29.26,0.303,0.162,0.171,0.248,0.115
2025-06-01T14:30:23.970,23.970,94,HEAD,Head_main,0x09,2,94,-0.387,+0.866,-0.079,-3.2,-5.3,-9.7,-0.405,+0.861,-0.094,29.35,0.301,0.193,0.154,0.240,0.112
2025-06-01T14:30:24.225,24.225,95,HEAD,Head_main,0x09,2,95,-0.401,+0.879,-0.018,-0.7,-5.6,-20.8,-0.431,+0.918,-0.004,29.31,0.298,0.196,0.142,0.249,0.114
2025-06-01T14:30:24.480,24.480,96,HEAD,Head_main,0x09,2,96,-0.409,+0.907,+0.123,-1.1,-7.6,-24.5,-0.408,+0.905,+0.160,29.37,0.296,0.178,0.166,0.248,0.113
2025-06-01T14:30:24.735,24.735,97,HEAD,Head_main,0x09,2,97,-0.411,+0.944,+0.222,-3.5,-3.4,-16.1,-0.423,+0.985,+0.212,29.33,0.305,0.185,0.169,0.252,0.089
2025-06-01T14:30:24.990,24.990,98,HEAD,Head_main,0x09,2,98,-0.400,+0.951,+0.223,-0.5,+0.0,-2.3,-0.408,+0.995,+0.266,29.42,0.293,0.181,0.158,0.252,0.117
2025-06-01T14:30:25.245,25.245,99,HEAD,Head_main,0x09,2,99,-0.387,+0.932,+0.214,-1.0,+3.4,+20.0,-0.373,+0.939,+0.227,29.24,0.290,0.166,0.164,0.252,0.127
2025-06-01T14:30:25.500,25.500,100,HEAD,Head_main,0x09,2,100,-0.406,+0.900,+0.119,-3.5,+8.0,+22.6,-0.466,+0.895,+0.124,29.33,0.296,0.185,0.152,0.246,0.121
2025-06-01T14:30:25.755,25.755,101,HEAD,Head_main,0x09,2,101,-0.388,+0.893,+0.020,-6.3,+9.6,+23.3,-0.371,+0.908,+0.048,29.39,0.297,0.172,0.159,0.251,0.121
2025-06-01T14:30:26.010,26.010,102,HEAD,Head_main,0x09,2,102,-0.406,+0.851,-0.053,+8.2,+5.3,+12.8,-0.362,+0.880,-0.050,29.33,0.319,0.181,0.153,0.248,0.100
2025-06-01T14:30:26.265,26.265,103,HEAD,Head_main,0x09,2,103,-0.395,+0.858,-0.124,+0.4,-1.5,-4.1,-0.397,+0.895,-0.174,29.31,0.310,0.176,0.148,0.256,0.110
2025-06-01T14:30:26.520,26.520,104,HEAD,Head_main,0x09,2,104,-0.397,+0.863,-0.079,+4.0,-6.1,-17.7,-0.405,+0.871,-0.075,29.35,0.309,0.176,0.167,0.248,0.100
2025-06-01T14:30:26.775,26.775,105,HEAD,Head_main,0x09,2,105,-0.397,+0.877,+0.040,-0.8,-10.0,-24.4,-0.400,+0.861,+0.037,29.29,0.298,0.178,0.150,0.272,0.102
2025-06-01T14:30:27.030,27.030,106,HEAD,Head_main,0x09,2,106,-0.392,+0.923,+0.110,+1.8,-9.1,-24.0,-0.375,+0.954,+0.081,29.37,0.296,0.176,0.174,0.239,0.114
2025-06-01T14:30:27.285,27.285,107,HEAD,Head_main,0x09,2,107,-0.411,+0.945,+0.230,-1.8,-5.6,-10.2,-0.364,+0.911,+0.244,29.49,0.324,0.170,0.165,0.236,0.105
2025-06-01T14:30:27.540,27.540,108,HEAD,Head_main,0x09,2,108,-0.394,+0.946,+0.253,+3.0,+2.5,+4.9,-0.411,+0.943,+0.242,29.43,0.299,0.199,0.152,0.241,0.108
2025-06-01T14:30:27.795,27.795,109,HEAD,Head_main,0x09,2,109,-0.398,+0.922,+0.201,-0.4,+4.9,+17.6,-0.458,+0.924,+0.183,29.32,0.289,0.194,0.170,0.254,0.092
2025-06-01T14:30:28.050,28.050,110,HEAD,Head_main,0x09,2,110,-0.407,+0.892,+0.101,+0.4,+9.4,+23.8,-0.402,+0.903,+0.144,29.34,0.288,0.188,0.178,0.238,0.108
2025-06-01T14:30:28.305,28.305,111,HEAD,Head_main,0x09,2,111,-0.418,+0.880,-0.016,-3.0,+6.1,+26.1,-0.421,+0.870,+0.007,29.37,0.292,0.180,0.168,0.246,0.113
2025-06-01T14:30:28.560,28.560,112,HEAD,Head_main,0x09,2,112,-0.402,+0.862,-0.081,+0.7,+1.4,+10.8,-0.406,+0.866,-0.051,29.44,0.318,0.181,0.149,0.248,0.104
2025-06-01T14:30:28.815,28.815,113,HEAD,Head_main,0x09,2,113,-0.394,+0.858,-0.118,+2.0,-1.7,-4.2,-0.399,+0.877,-0.083,29.36,0.292,0.186,0.164,0.254,0.103
2025-06-01T14:30:29.070,29.070,114,HEAD,Head_main,0x09,2,114,-0.401,+0.873,-0.037,+5.2,-8.4,-20.8,-0.444,+0.876,-0.063,29.37,0.298,0.176,0.166,0.237,0.123
2025-06-01T14:30:29.325,29.325,115,HEAD,Head_main,0x09,2,115,-0.389,+0.893,+0.041,-6.1,-10.8,-24.7,-0.384,+0.878,+0.077,29.45,0.318,0.169,0.161,0.250,0.102
2025-06-01T14:30:29.580,29.580,116,HEAD,Head_main,0x09,2,116,-0.391,+0.925,+0.158,-1.8,-8.3,-22.7,-0.406,+0.941,+0.138,29.45,0.313,0.185,0.150,0.254,0.098
2025-06-01T14:30:29.835,29.835,117,HEAD,Head_main,0x09,2,117,-0.383,+0.947,+0.252,+1.3,-3.4,-10.5,-0.378,+0.951,+0.231,29.40,0.299,0.202,0.164,0.236,0.098
2025-06-01T14:30:30.090,30.090,118,HEAD,Head_main,0x09,2,118,-0.405,+0.906,+0.093,+0.8,+1.7,+2.8,-0.415,+0.888,+0.100,29.36,0.353,0.183,0.224,0.147,0.093
2025-06-01T14:30:30.345,30.345,119,HEAD,Head_main,0x09,2,119,-0.386,+0.901,+0.063,+1.8,+1.4,-0.8,-0.405,+0.888,+0.056,29.34,0.346,0.209,0.208,0.136,0.101
2025-06-01T14:30:30.600,30.600,120,HEAD,Head_main,0x09,2,120,-0.383,+0.892,+0.056,-0.0,-1.9,-0.2,-0.420,+0.930,+0.090,29.39,0.352,0.205,0.217,0.143,0.084
2025-06-01T14:30:30.855,30.855,121,HEAD,Head_main,0x09,2,121,-0.400,+0.895,+0.071,-1.8,-3.3,+1.7,-0.374,+0.893,+0.064,29.32,0.354,0.200,0.214,0.158,0.073
2025-06-01T14:30:31.110,31.110,122,HEAD,Head_main,0x09,2,122,-0.390,+0.909,+0.066,+0.7,-0.4,+2.4,-0.393,+0.921,+0.078,29.47,0.348,0.216,0.225,0.135,0.076
2025-06-01T14:30:31.365,31.365,123,HEAD,Head_main,0x09,2,123,-0.411,+0.903,+0.065,+1.1,+0.2,-3.4,-0.405,+0.895,+0.065,29.41,0.350,0.188,0.221,0.150,0.091
2025-06-01T14:30:31.620,31.620,124,HEAD,Head_main,0x09,2,124,-0.403,+0.891,+0.076,+1.3,-1.7,+0.9,-0.373,+0.889,+0.061,29.47,0.356,0.196,0.225,0.153,0.069
2025-06-01T14:30:31.875,31.875,125,HEAD,Head_main,0x09,2,125,-0.410,+0.895,+0.072,+1.9,+0.8,+1.4,-0.401,+0.896,+0.067,29.54,0.328,0.212,0.224,0.144,0.093
2025-06-01T14:30:32.130,32.130,126,HEAD,Head_main,0x09,2,126,-0.404,+0.899,+0.078,+0.3,+0.3,+0.9,-0.400,+0.891,+0.069,29.51,0.352,0.198,0.204,0.152,0.094
