timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,eeg_delta,eeg_theta,eeg_alpha,eeg_beta,eeg_gamma
2026-06-05T15:00:06.884,6.885,27,HEAD,Head_main,0x09,2,27,+0.068,-1.006,+0.013,+0.9,-0.8,-3.1,+0.081,-1.028,+0.003,29.15,0.329,0.209,0.227,0.157,0.091
2026-06-05T15:00:07.140,7.140,28,HEAD,Head_main,0x09,2,28,+0.049,-0.980,-0.004,-0.5,+0.3,-5.9,+0.073,-0.940,+0.014,29.08,0.342,0.198,0.212,0.161,0.085
2026-06-05T15:00:07.395,7.395,29,HEAD,Head_main,0x09,2,29,+0.032,-0.993,+0.027,+0.0,-0.1,-6.5,+0.001,-0.952,+0.016,29.17,0.353,0.201,0.199,0.168,0.085
2026-06-05T15:00:07.650,7.650,30,HEAD,Head_main,0x09,2,30,-0.005,-0.988,-0.010,-0.2,+0.2,-1.9,-0.039,-0.984,+0.027,29.01,0.337,0.209,0.207,0.155,0.086
2026-06-05T15:00:07.905,7.905,31,HEAD,Head_main,0x09,2,31,-0.004,-1.009,+0.002,+1.4,-0.6,-3.6,-0.025,-0.993,+0.003,29.15,0.336,0.202,0.213,0.147,0.090
2026-06-05T15:00:08.160,8.160,32,HEAD,Head_main,0x09,2,32,+0.004,-0.994,+0.009,+0.2,+1.0,+1.8,+0.022,-1.001,-0.035,29.07,0.358,0.190,0.207,0.175,0.080
2026-06-05T15:00:08.415,8.415,33,HEAD,Head_main,0x09,2,33,+0.003,-0.995,+0.009,+0.2,+0.6,+2.5,+0.014,-0.941,-0.001,29.10,0.337,0.200,0.207,0.155,0.071
2026-06-05T15:00:08.669,8.670,34,HEAD,Head_main,0x09,2,34,+0.025,-0.986,+0.006,-1.1,+0.6,+5.3,+0.030,-0.977,+0.012,29.09,0.334,0.202,0.206,0.171,0.087
2026-06-05T15:00:08.925,8.925,35,HEAD,Head_main,0x09,2,35,+0.059,-1.009,+0.009,+1.1,+0.0,+3.9,+0.081,-0.994,+0.011,29.14,0.342,0.209,0.188,0.178,0.076
2026-06-05T15:00:09.179,9.180,36,HEAD,Head_main,0x09,2,36,+0.063,-0.989,+0.003,-0.2,-0.7,+2.2,+0.030,-0.958,+0.029,29.11,0.333,0.202,0.199,0.173,0.063
2026-06-05T15:00:09.435,9.435,37,HEAD,Head_main,0x09,2,37,+0.082,-1.006,+0.027,+0.5,+0.3,+0.7,+0.087,-0.987,+0.027,29.09,0.358,0.196,0.208,0.173,0.090
2026-06-05T15:00:09.689,9.690,38,HEAD,Head_main,0x09,2,38,+0.066,-1.006,+0.027,-0.6,+1.3,-0.2,+0.068,-1.015,+0.007,29.08,0.347,0.195,0.196,0.147,0.087
2026-06-05T15:00:09.945,9.945,39,HEAD,Head_main,0x09,2,39,+0.073,-0.984,+0.000,-1.0,-0.4,-3.7,+0.105,-0.995,+0.009,29.05,0.330,0.210,0.193,0.188,0.069
2026-06-05T15:00:10.199,10.200,40,HEAD,Head_main,0x09,2,40,+0.058,-0.965,+0.003,+0.7,-0.3,-4.7,+0.064,-0.952,+0.022,29.11,0.366,0.213,0.153,0.187,0.090
2026-06-05T15:00:10.455,10.455,41,HEAD,Head_main,0x09,2,41,+0.017,-1.001,-0.006,+0.9,+0.4,-4.4,+0.025,-0.936,-0.024,29.08,0.350,0.197,0.165,0.186,0.066
2026-06-05T15:00:10.710,10.710,42,HEAD,Head_main,0x09,2,42,+0.011,-0.975,-0.000,+0.4,+0.3,-2.1,+0.017,-0.946,-0.020,29.15,0.342,0.194,0.189,0.180,0.083
2026-06-05T15:00:10.964,10.965,43,HEAD,Head_main,0x09,2,43,-0.003,-1.002,+0.013,-1.1,-0.2,+2.0,+0.010,-0.971,+0.025,29.09,0.359,0.195,0.183,0.190,0.076
2026-06-05T15:00:11.220,11.220,44,HEAD,Head_main,0x09,2,44,+0.006,-1.024,-0.001,+0.4,-1.0,+3.3,-0.036,-1.018,-0.008,29.03,0.344,0.187,0.198,0.192,0.088
2026-06-05T15:00:11.474,11.475,45,HEAD,Head_main,0x09,2,45,+0.009,-0.982,+0.007,+1.5,-0.4,+4.5,+0.017,-0.952,-0.010,29.08,0.339,0.191,0.162,0.174,0.076
2026-06-05T15:00:11.730,11.730,46,HEAD,Head_main,0x09,2,46,+0.048,-0.999,-0.015,-0.1,+0.7,+4.1,+0.046,-1.003,-0.041,29.07,0.341,0.191,0.176,0.213,0.077
2026-06-05T15:00:11.984,11.985,47,HEAD,Head_main,0x09,2,47,+0.052,-0.996,-0.000,-1.1,+0.4,+4.9,+0.044,-1.000,-0.022,29.04,0.355,0.198,0.177,0.201,0.073
2026-06-05T15:00:12.240,12.240,48,HEAD,Head_main,0x09,2,48,+0.089,-0.994,-0.004,+0.1,+0.8,+2.9,+0.105,-0.981,-0.024,29.00,0.346,0.198,0.167,0.232,0.066
2026-06-05T15:00:12.495,12.495,49,HEAD,Head_main,0x09,2,49,+0.083,-0.997,+0.031,-0.5,-0.1,+0.9,+0.113,-0.967,+0.026,29.10,0.343,0.204,0.171,0.228,0.081
2026-06-05T15:00:12.750,12.750,50,HEAD,Head_main,0x09,2,50,+0.084,-0.987,+0.020,-0.3,-2.4,-3.5,+0.089,-0.964,+0.033,29.12,0.359,0.195,0.182,0.206,0.082
2026-06-05T15:00:13.005,13.005,51,HEAD,Head_main,0x09,2,51,+0.038,-1.018,+0.006,+0.4,+0.8,-5.5,+0.061,-0.987,+0.003,28.97,0.342,0.200,0.148,0.206,0.083
2026-06-05T15:00:13.259,13.260,52,HEAD,Head_main,0x09,2,52,+0.039,-1.008,+0.014,-0.9,-0.6,-5.5,+0.028,-0.998,+0.050,29.05,0.350,0.192,0.151,0.224,0.088
2026-06-05T15:00:13.515,13.515,53,HEAD,Head_main,0x09,2,53,+0.032,-1.021,+0.009,+0.7,+0.0,-3.7,+0.017,-1.004,+0.027,29.02,0.344,0.204,0.153,0.225,0.077
2026-06-05T15:00:13.769,13.770,54,HEAD,Head_main,0x09,2,54,+0.029,-1.005,+0.018,-0.3,+0.2,-2.8,+0.022,-0.956,+0.020,29.05,0.348,0.215,0.168,0.238,0.074
2026-06-05T15:00:14.025,14.025,55,HEAD,Head_main,0x09,2,55,+0.004,-1.022,-0.006,-0.1,-0.0,+0.4,-0.013,-0.964,-0.000,28.94,0.342,0.191,0.169,0.221,0.074
2026-06-05T15:00:14.280,14.280,56,HEAD,Head_main,0x09,2,56,-0.002,-0.978,+0.009,-0.4,-0.8,+2.7,-0.018,-0.936,-0.001,28.99,0.331,0.186,0.157,0.223,0.064
2026-06-05T15:00:14.535,14.535,57,HEAD,Head_main,0x09,2,57,+0.029,-1.014,+0.015,+0.4,-0.6,+5.4,+0.037,-1.006,-0.011,28.97,0.349,0.195,0.146,0.240,0.071
2026-06-05T15:00:14.790,14.790,58,HEAD,Head_main,0x09,2,58,+0.037,-1.003,+0.019,-0.4,-1.5,+5.2,-0.012,-1.001,+0.031,28.92,0.368,0.205,0.142,0.208,0.094
2026-06-05T15:00:15.044,15.045,59,HEAD,Head_main,0x09,2,59,+0.081,-1.006,+0.022,+0.4,-0.2,+3.7,+0.068,-0.959,+0.024,28.98,0.322,0.212,0.153,0.242,0.074
2026-06-05T15:00:15.300,15.300,60,HEAD,Head_main,0x09,2,60,+0.072,-0.992,+0.002,-0.4,+0.7,+2.6,+0.061,-0.953,+0.025,28.93,0.356,0.198,0.148,0.236,0.088
2026-06-05T15:00:15.554,15.555,61,HEAD,Head_main,0x09,2,61,+0.112,-0.995,+0.017,+0.4,+0.0,-2.0,+0.139,-0.948,+0.031,29.00,0.344,0.199,0.154,0.241,0.076
2026-06-05T15:00:15.810,15.810,62,HEAD,Head_main,0x09,2,62,+0.082,-0.991,+0.007,+0.5,+0.5,-4.1,+0.111,-0.957,-0.012,29.01,0.354,0.191,0.145,0.237,0.078
2026-06-05T15:00:16.065,16.065,63,HEAD,Head_main,0x09,2,63,+0.074,-0.992,+0.031,+0.2,-1.5,-4.6,+0.053,-0.978,+0.046,28.91,0.348,0.194,0.160,0.241,0.081
2026-06-05T15:00:16.320,16.320,64,HEAD,Head_main,0x09,2,64,+0.062,-1.002,+0.007,+0.2,+0.9,-5.1,+0.072,-0.988,+0.049,29.02,0.361,0.193,0.142,0.256,0.087
2026-06-05T15:00:16.574,16.575,65,HEAD,Head_main,0x09,2,65,+0.015,-1.010,-0.006,+0.8,-0.4,-3.2,+0.015,-1.008,-0.024,29.01,0.329,0.199,0.150,0.243,0.084
2026-06-05T15:00:16.830,16.830,66,HEAD,Head_main,0x09,2,66,-0.004,-0.989,+0.010,-1.1,-0.4,-1.4,-0.038,-0.978,+0.003,28.95,0.353,0.218,0.137,0.229,0.055
2026-06-05T15:00:17.085,17.085,67,HEAD,Head_main,0x09,2,67,-0.009,-1.037,-0.003,-0.6,-0.3,+0.5,+0.013,-1.023,-0.014,28.97,0.345,0.189,0.154,0.237,0.084
2026-06-05T15:00:17.339,17.340,68,HEAD,Head_main,0x09,2,68,+0.020,-1.006,+0.003,+1.0,-0.4,+4.2,+0.035,-0.963,+0.014,28.94,0.345,0.192,0.144,0.264,0.080
2026-06-05T15:00:17.594,17.595,69,HEAD,Head_main,0x09,2,69,+0.018,-0.985,+0.012,-0.3,+0.2,+3.5,+0.001,-0.961,+0.009,28.98,0.342,0.200,0.153,0.240,0.072
2026-06-05T15:00:17.850,17.850,70,HEAD,Head_main,0x09,2,70,+0.051,-1.007,+0.003,-1.8,-1.9,+5.1,+0.036,-0.996,+0.030,28.99,0.335,0.207,0.128,0.238,0.085
2026-06-05T15:00:18.105,18.105,71,HEAD,Head_main,0x09,2,71,+0.095,-1.020,+0.017,+0.3,-1.4,+4.0,+0.048,-1.019,+0.034,28.99,0.328,0.201,0.134,0.239,0.076
2026-06-05T15:00:18.359,18.360,72,HEAD,Head_main,0x09,2,72,+0.095,-0.980,+0.014,+0.2,-1.0,+3.6,+0.085,-0.988,+0.023,28.99,0.362,0.196,0.152,0.242,0.066
2026-06-05T15:00:18.615,18.615,73,HEAD,Head_main,0x09,2,73,+0.087,-0.991,+0.006,+0.5,-1.2,-2.1,+0.111,-0.958,-0.004,28.92,0.369,0.192,0.130,0.218,0.069
2026-06-05T15:00:18.870,18.870,74,HEAD,Head_main,0x09,2,74,+0.078,-0.992,+0.013,+0.4,-0.4,-3.6,+0.065,-1.007,-0.002,28.92,0.363,0.204,0.150,0.230,0.072
2026-06-05T15:00:19.125,19.125,75,HEAD,Head_main,0x09,2,75,+0.065,-0.975,+0.012,+0.5,+0.0,-3.6,+0.054,-0.964,-0.045,28.88,0.359,0.188,0.153,0.217,0.084
2026-06-05T15:00:19.379,19.380,76,HEAD,Head_main,0x09,2,76,+0.031,-1.000,+0.017,-0.4,+0.4,-6.5,+0.015,-0.986,+0.020,28.94,0.357,0.204,0.140,0.242,0.074
2026-06-05T15:00:19.635,19.635,77,HEAD,Head_main,0x09,2,77,+0.006,-1.000,+0.005,-0.5,-0.7,-3.8,-0.017,-0.974,+0.019,28.91,0.361,0.197,0.129,0.269,0.094
2026-06-05T15:00:19.890,19.890,78,HEAD,Head_main,0x09,2,78,+0.013,-1.014,+0.006,-0.3,+0.2,-1.6,+0.027,-1.036,-0.013,28.89,0.348,0.209,0.149,0.233,0.074
2026-06-05T15:00:20.144,20.145,79,HEAD,Head_main,0x09,2,79,+0.015,-0.990,+0.002,+0.4,-1.9,-0.3,+0.051,-0.950,+0.030,28.91,0.368,0.192,0.145,0.241,0.077
2026-06-05T15:00:20.399,20.400,80,HEAD,Head_main,0x09,2,80,+0.009,-0.999,-0.005,-0.7,+0.7,+3.0,+0.016,-0.954,+0.010,28.89,0.343,0.206,0.139,0.238,0.087
2026-06-05T15:00:20.655,20.655,81,HEAD,Head_main,0x09,2,81,+0.024,-0.993,-0.014,+1.0,+1.5,+5.1,+0.027,-0.986,+0.012,28.89,0.348,0.197,0.124,0.239,0.088
2026-06-05T15:00:20.910,20.910,82,HEAD,Head_main,0x09,2,82,+0.073,-1.003,+0.023,-1.5,-0.1,+6.1,+0.042,-0.980,-0.004,28.92,0.360,0.208,0.128,0.251,0.103
2026-06-05T15:00:21.164,21.165,83,HEAD,Head_main,0x09,2,83,+0.072,-0.991,+0.025,-0.6,+0.7,+3.0,+0.076,-0.990,-0.005,28.94,0.371,0.177,0.158,0.261,0.087
2026-06-05T15:00:21.420,21.420,84,HEAD,Head_main,0x09,2,84,+0.091,-0.996,+0.018,-0.2,-0.4,-0.7,+0.096,-0.964,+0.031,28.90,0.352,0.207,0.155,0.227,0.061
2026-06-05T15:00:21.675,21.675,85,HEAD,Head_main,0x09,2,85,+0.079,-1.021,+0.026,-1.3,+0.9,-2.0,+0.083,-0.992,+0.023,28.86,0.351,0.203,0.154,0.237,0.092
2026-06-05T15:00:21.929,21.930,86,HEAD,Head_main,0x09,2,86,+0.066,-1.006,+0.017,-1.2,-1.5,-3.7,+0.053,-0.993,+0.039,28.94,0.337,0.206,0.152,0.259,0.074
2026-06-05T15:00:22.184,22.185,87,HEAD,Head_main,0x09,2,87,+0.057,-1.017,+0.007,+0.1,-1.1,-5.1,+0.086,-1.004,-0.032,28.89,0.359,0.194,0.139,0.259,0.090
2026-06-05T15:00:22.440,22.440,88,HEAD,Head_main,0x09,2,88,+0.031,-0.991,+0.001,-0.3,+0.2,-4.4,+0.027,-0.975,+0.027,28.86,0.349,0.201,0.160,0.242,0.091
2026-06-05T15:00:22.695,22.695,89,HEAD,Head_main,0x09,2,89,+0.031,-1.035,+0.024,-0.4,+0.4,-4.4,+0.020,-0.999,+0.043,28.94,0.342,0.193,0.148,0.234,0.081
2026-06-05T15:00:22.949,22.950,90,HEAD,Head_main,0x09,2,90,+0.009,-0.987,-0.013,+1.4,-0.8,-1.2,+0.012,-0.976,-0.002,28.93,0.359,0.198,0.164,0.230,0.069
2026-06-05T15:00:23.205,23.205,91,HEAD,Head_main,0x09,2,91,-0.015,-1.019,+0.015,+1.0,-1.6,+2.1,-0.022,-1.039,+0.020,28.88,0.367,0.196,0.149,0.233,0.066
2026-06-05T15:00:23.460,23.460,92,HEAD,Head_main,0x09,2,92,+0.011,-0.989,+0.014,+0.0,-2.1,+2.7,-0.016,-1.015,-0.008,28.93,0.349,0.208,0.135,0.248,0.069
2026-06-05T15:00:23.714,23.715,93,HEAD,Head_main,0x09,2,93,+0.037,-1.001,+0.013,-1.3,+0.3,+5.2,+0.023,-0.974,-0.003,28.90,0.339,0.199,0.134,0.234,0.093
2026-06-05T15:00:23.969,23.970,94,HEAD,Head_main,0x09,2,94,+0.030,-0.997,-0.001,+0.9,-0.3,+4.6,+0.019,-0.970,+0.012,28.90,0.344,0.229,0.110,0.246,0.062
2026-06-05T15:00:24.225,24.225,95,HEAD,Head_main,0x09,2,95,+0.071,-1.005,+0.029,-1.0,-0.7,+3.1,+0.053,-0.979,+0.029,28.90,0.358,0.206,0.160,0.227,0.072
2026-06-05T15:00:24.480,24.480,96,HEAD,Head_main,0x09,2,96,+0.097,-0.983,+0.027,+1.1,-0.7,+1.3,+0.094,-0.951,+0.005,28.97,0.359,0.199,0.141,0.228,0.078
2026-06-05T15:00:24.734,24.735,97,HEAD,Head_main,0x09,2,97,+0.080,-0.975,+0.034,+1.2,-0.3,-0.8,+0.102,-0.973,+0.011,28.94,0.326,0.201,0.142,0.241,0.077
2026-06-05T15:00:24.990,24.990,98,HEAD,Head_main,0x09,2,98,+0.079,-1.004,+0.007,-0.4,+1.5,-3.5,+0.056,-0.950,+0.026,28.92,0.366,0.206,0.132,0.237,0.078
2026-06-05T15:00:25.245,25.245,99,HEAD,Head_main,0x09,2,99,+0.036,-0.992,+0.010,-0.1,+0.1,-3.8,+0.038,-0.963,+0.013,28.98,0.346,0.206,0.156,0.252,0.087
2026-06-05T15:00:25.500,25.500,100,HEAD,Head_main,0x09,2,100,+0.020,-0.995,-0.024,+0.4,+0.7,-3.3,+0.021,-0.995,-0.056,28.91,0.355,0.195,0.143,0.225,0.087
2026-06-05T15:00:25.754,25.755,101,HEAD,Head_main,0x09,2,101,-0.007,-1.006,+0.010,+0.5,-0.1,-2.6,+0.003,-0.962,-0.010,28.89,0.345,0.214,0.166,0.225,0.073
2026-06-05T15:00:26.010,26.010,102,HEAD,Head_main,0x09,2,102,+0.001,-1.005,-0.008,+0.2,+1.8,+0.0,-0.005,-1.002,-0.013,28.93,0.346,0.205,0.150,0.235,0.078
2026-06-05T15:00:26.265,26.265,103,HEAD,Head_main,0x09,2,103,+0.003,-1.016,-0.019,-1.1,+0.0,+3.2,-0.012,-1.016,-0.020,28.89,0.323,0.219,0.154,0.249,0.080
2026-06-05T15:00:26.519,26.520,104,HEAD,Head_main,0x09,2,104,+0.042,-0.996,-0.004,-1.1,-0.1,+3.3,+0.055,-0.953,+0.010,28.93,0.361,0.210,0.137,0.252,0.084
2026-06-05T15:00:26.775,26.775,105,HEAD,Head_main,0x09,2,105,+0.051,-1.005,+0.020,-2.2,-0.1,+6.2,+0.071,-0.949,+0.034,28.91,0.352,0.209,0.128,0.248,0.081
2026-06-05T15:00:27.030,27.030,106,HEAD,Head_main,0x09,2,106,+0.079,-0.984,+0.029,-0.2,+1.1,+2.8,+0.052,-0.994,+0.077,28.98,0.350,0.199,0.112,0.241,0.088
2026-06-05T15:00:27.285,27.285,107,HEAD,Head_main,0x09,2,107,+0.096,-0.999,+0.023,-0.1,-1.3,+3.0,+0.088,-0.976,+0.030,28.99,0.346,0.218,0.144,0.234,0.090
2026-06-05T15:00:27.539,27.540,108,HEAD,Head_main,0x09,2,108,+0.088,-0.981,+0.023,+0.1,+0.5,-0.8,+0.096,-0.962,+0.007,28.90,0.348,0.211,0.149,0.238,0.078
2026-06-05T15:00:27.795,27.795,109,HEAD,Head_main,0x09,2,109,+0.101,-1.004,+0.023,+0.4,-0.4,-4.3,+0.123,-0.974,+0.001,28.88,0.328,0.191,0.148,0.220,0.090
2026-06-05T15:00:28.050,28.050,110,HEAD,Head_main,0x09,2,110,+0.057,-0.984,+0.018,-0.6,+0.4,-6.2,+0.078,-0.962,+0.023,28.91,0.345,0.201,0.152,0.248,0.085
2026-06-05T15:00:28.304,28.305,111,HEAD,Head_main,0x09,2,111,+0.046,-0.992,-0.008,-1.1,-0.2,-5.8,+0.019,-1.003,-0.011,28.93,0.357,0.226,0.142,0.248,0.093
2026-06-05T15:00:28.560,28.560,112,HEAD,Head_main,0x09,2,112,+0.016,-0.976,-0.002,+0.2,-0.7,-4.9,+0.009,-0.953,-0.011,28.92,0.354,0.205,0.147,0.247,0.082
2026-06-05T15:00:28.815,28.815,113,HEAD,Head_main,0x09,2,113,-0.001,-1.004,+0.005,+0.3,-0.4,-1.3,-0.049,-0.947,-0.019,28.93,0.341,0.212,0.139,0.258,0.077
2026-06-05T15:00:29.070,29.070,114,HEAD,Head_main,0x09,2,114,+0.016,-0.985,+0.001,+1.4,-0.7,-1.4,+0.017,-0.975,-0.019,28.99,0.347,0.213,0.139,0.225,0.068
2026-06-05T15:00:29.324,29.325,115,HEAD,Head_main,0x09,2,115,+0.035,-0.994,+0.002,-0.6,+1.0,+3.7,+0.069,-0.965,-0.012,28.99,0.338,0.190,0.134,0.231,0.107
2026-06-05T15:00:29.580,29.580,116,HEAD,Head_main,0x09,2,116,+0.024,-0.975,-0.004,+1.7,+2.0,+5.8,-0.011,-0.985,-0.051,29.07,0.348,0.213,0.134,0.250,0.095
2026-06-05T15:00:29.835,29.835,117,HEAD,Head_main,0x09,2,117,+0.051,-1.013,+0.014,-0.5,+0.6,+4.4,+0.052,-0.981,+0.002,29.03,0.341,0.176,0.139,0.255,0.090
2026-06-05T15:00:30.089,30.090,118,HEAD,Head_main,0x09,2,118,+0.071,-1.019,+0.009,+0.4,+1.2,+4.5,+0.068,-0.992,-0.013,29.02,0.337,0.199,0.152,0.244,0.084
2026-06-05T15:00:30.344,30.345,119,HEAD,Head_main,0x09,2,119,+0.089,-1.007,+0.017,+0.6,+0.8,+1.2,+0.081,-0.998,-0.050,29.03,0.335,0.208,0.124,0.243,0.065
2026-06-05T15:00:30.600,30.600,120,HEAD,Head_main,0x09,2,120,+0.091,-0.976,+0.026,-0.0,-0.6,-1.5,+0.074,-0.932,+0.041,29.00,0.348,0.219,0.144,0.229,0.079
2026-06-05T15:00:30.855,30.855,121,HEAD,Head_main,0x09,2,121,+0.065,-0.978,+0.045,-0.1,+0.2,-4.3,+0.053,-0.935,+0.036,29.06,0.345,0.206,0.141,0.229,0.072
2026-06-05T15:00:31.109,31.110,122,HEAD,Head_main,0x09,2,122,+0.043,-0.987,+0.019,-0.1,-1.2,-4.6,+0.048,-0.976,+0.062,29.03,0.357,0.197,0.134,0.234,0.075
2026-06-05T15:00:31.365,31.365,123,HEAD,Head_main,0x09,2,123,+0.039,-1.010,+0.004,-0.4,+0.5,-4.4,+0.056,-1.020,+0.000,29.03,0.355,0.182,0.144,0.246,0.086
2026-06-05T15:00:31.620,31.620,124,HEAD,Head_main,0x09,2,124,+0.011,-0.991,-0.004,-0.9,+1.8,-4.1,+0.006,-0.973,-0.023,29.05,0.337,0.200,0.128,0.233,0.066
2026-06-05T15:00:31.875,31.875,125,HEAD,Head_main,0x09,2,125,-0.005,-1.006,+0.002,-0.6,+0.3,-0.7,-0.008,-1.003,-0.017,29.07,0.335,0.191,0.152,0.254,0.083
2026-06-05T15:00:32.130,32.130,126,HEAD,Head_main,0x09,2,126,+0.012,-0.986,-0.017,-0.8,+0.7,+1.6,+0.034,-0.985,-0.012,29.08,0.359,0.212,0.149,0.233,0.098
