timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,ppg_hr_bpm,ppg_spo2_pct,ppg_quality
2026-06-05T15:00:02.549,2.550,10,WE,R_Wrist,0x03,2,10,0.612,+0.182,-1.009,-0.000,-0.4,+1.5,+0.3,+0.179,-0.979,-0.005,29.04,64,98,89
2026-06-05T15:00:02.805,2.805,11,WE,R_Wrist,0x03,2,11,0.608,+0.108,-0.998,+0.006,+1.3,-0.7,+1.4,+0.086,-0.971,-0.032,29.07,63,98,91
2026-06-05T15:00:03.060,3.060,12,WE,R_Wrist,0x03,2,12,0.600,+0.184,-1.027,+0.004,-0.2,+0.6,-0.8,+0.179,-1.018,+0.024,28.98,64,98,90
2026-06-05T15:00:03.314,3.315,13,WE,R_Wrist,0x03,2,13,0.607,+0.174,-1.000,+0.031,-0.9,+2.0,+0.9,+0.162,-0.998,+0.036,29.10,64,98,93
2026-06-05T15:00:03.570,3.570,14,WE,R_Wrist,0x03,2,14,0.585,+0.194,-1.020,-0.010,+1.4,-2.3,+1.1,+0.213,-1.001,-0.001,29.08,65,98,89
2026-06-05T15:00:03.825,3.825,15,WE,R_Wrist,0x03,2,15,0.579,+0.139,-1.014,-0.019,-0.6,-0.9,+1.1,+0.110,-0.979,-0.020,29.05,63,98,89
2026-06-05T15:00:04.080,4.080,16,WE,R_Wrist,0x03,2,16,0.596,+0.199,-0.981,+0.031,-0.4,+1.4,+1.6,+0.196,-0.969,+0.051,29.07,65,98,90
2026-06-05T15:00:04.334,4.335,17,WE,R_Wrist,0x03,2,17,0.618,+0.159,-0.992,-0.034,-0.3,-0.9,-3.4,+0.110,-0.966,-0.033,29.08,64,98,86
2026-06-05T15:00:04.589,4.590,18,WE,R_Wrist,0x03,2,18,0.588,+0.188,-0.996,+0.029,-0.4,-0.7,+0.8,+0.176,-0.969,+0.011,29.08,63,98,92
2026-06-05T15:00:04.844,4.845,19,WE,R_Wrist,0x03,2,19,0.593,+0.193,-0.995,-0.012,+1.5,-0.0,+1.1,+0.178,-0.955,-0.010,29.14,63,98,87
2026-06-05T15:00:05.099,5.100,20,WE,R_Wrist,0x03,2,20,0.603,+0.185,-1.000,+0.019,+0.5,+0.4,+9.4,+0.176,-0.991,-0.005,29.05,63,98,92
2026-06-05T15:00:05.355,5.355,21,WE,R_Wrist,0x03,2,21,0.619,+0.208,-0.957,+0.006,+0.0,-0.1,+18.0,+0.177,-0.898,+0.001,29.05,65,98,92
2026-06-05T15:00:05.610,5.610,22,WE,R_Wrist,0x03,2,22,0.612,+0.290,-1.019,+0.098,+0.1,+1.4,+22.2,+0.307,-1.031,+0.077,29.10,64,98,90
2026-06-05T15:00:05.865,5.865,23,WE,R_Wrist,0x03,2,23,0.583,+0.398,-0.976,+0.120,+0.8,-1.1,+21.5,+0.399,-0.905,+0.133,29.04,65,98,87
2026-06-05T15:00:06.120,6.120,24,WE,R_Wrist,0x03,2,24,0.570,+0.468,-0.921,+0.162,-0.4,+0.3,+15.4,+0.491,-0.871,+0.202,29.00,66,98,89
2026-06-05T15:00:06.375,6.375,25,WE,R_Wrist,0x03,2,25,0.571,+0.517,-0.900,+0.221,-1.3,-0.4,+6.7,+0.457,-0.864,+0.245,29.11,66,98,95
2026-06-05T15:00:06.629,6.630,26,WE,R_Wrist,0x03,2,26,0.559,+0.543,-0.872,+0.219,-1.2,+2.4,-6.1,+0.535,-0.864,+0.191,29.16,68,98,88
2026-06-05T15:00:06.884,6.885,27,WE,R_Wrist,0x03,2,27,0.562,+0.481,-0.961,+0.195,-2.1,+1.2,-17.2,+0.455,-0.964,+0.193,29.15,66,98,89
2026-06-05T15:00:07.140,7.140,28,WE,R_Wrist,0x03,2,28,0.579,+0.387,-0.953,+0.138,-0.2,-1.8,-26.4,+0.367,-0.908,+0.127,29.08,68,98,88
2026-06-05T15:00:07.395,7.395,29,WE,R_Wrist,0x03,2,29,0.594,+0.289,-0.991,+0.101,-2.6,+0.3,-24.4,+0.274,-0.959,+0.108,29.17,69,98,85
2026-06-05T15:00:07.650,7.650,30,WE,R_Wrist,0x03,2,30,0.622,+0.245,-1.044,+0.057,-2.2,-1.3,-16.7,+0.215,-1.009,+0.075,29.01,71,98,89
2026-06-05T15:00:07.905,7.905,31,WE,R_Wrist,0x03,2,31,0.600,+0.168,-1.025,-0.026,+0.8,+0.4,-4.9,+0.153,-0.981,-0.043,29.15,71,98,86
2026-06-05T15:00:08.160,8.160,32,WE,R_Wrist,0x03,2,32,0.612,+0.215,-0.999,+0.022,+1.1,-0.1,+7.2,+0.225,-0.963,-0.018,29.07,72,98,89
2026-06-05T15:00:08.415,8.415,33,WE,R_Wrist,0x03,2,33,0.589,+0.225,-1.004,+0.006,-0.5,-0.9,+19.2,+0.231,-0.955,+0.027,29.10,76,98,92
2026-06-05T15:00:08.669,8.670,34,WE,R_Wrist,0x03,2,34,0.578,+0.355,-0.989,+0.098,+1.3,-0.5,+25.5,+0.307,-0.945,+0.120,29.09,76,97,91
2026-06-05T15:00:08.925,8.925,35,WE,R_Wrist,0x03,2,35,0.565,+0.409,-0.958,+0.140,+0.6,+0.1,+22.1,+0.408,-0.899,+0.094,29.14,74,98,88
2026-06-05T15:00:09.179,9.180,36,WE,R_Wrist,0x03,2,36,0.597,+0.525,-0.933,+0.198,+0.1,+2.2,+16.5,+0.517,-0.886,+0.185,29.11,77,98,87
2026-06-05T15:00:09.435,9.435,37,WE,R_Wrist,0x03,2,37,0.595,+0.543,-0.929,+0.210,+1.6,-1.4,-0.3,+0.514,-0.892,+0.202,29.09,79,97,87
2026-06-05T15:00:09.689,9.690,38,WE,R_Wrist,0x03,2,38,0.566,+0.506,-0.932,+0.222,+0.7,+0.3,-9.5,+0.485,-0.907,+0.194,29.08,80,97,85
2026-06-05T15:00:09.945,9.945,39,WE,R_Wrist,0x03,2,39,0.547,+0.489,-0.906,+0.169,-0.3,-0.2,-22.5,+0.488,-0.889,+0.155,29.05,82,97,90
2026-06-05T15:00:10.199,10.200,40,WE,R_Wrist,0x03,2,40,0.558,+0.358,-1.014,+0.128,-2.4,+0.4,-23.0,+0.362,-0.966,+0.129,29.11,85,97,88
2026-06-05T15:00:10.455,10.455,41,WE,R_Wrist,0x03,2,41,0.599,+0.276,-0.986,+0.084,+2.0,-1.1,-23.0,+0.247,-0.950,+0.078,29.08,84,97,86
2026-06-05T15:00:10.710,10.710,42,WE,R_Wrist,0x03,2,42,0.591,+0.232,-1.006,+0.015,+1.0,-1.4,-14.0,+0.195,-0.994,+0.018,29.15,86,97,87
2026-06-05T15:00:10.964,10.965,43,WE,R_Wrist,0x03,2,43,0.587,+0.140,-1.029,-0.004,-0.5,+1.5,-1.8,+0.141,-0.990,-0.002,29.09,89,97,87
2026-06-05T15:00:11.220,11.220,44,WE,R_Wrist,0x03,2,44,0.609,+0.197,-0.979,+0.006,+0.5,+0.1,+9.4,+0.204,-0.972,+0.044,29.03,91,97,85
2026-06-05T15:00:11.474,11.475,45,WE,R_Wrist,0x03,2,45,0.615,+0.234,-0.990,+0.044,+0.4,-0.8,+19.9,+0.224,-0.964,+0.024,29.08,92,96,86
2026-06-05T15:00:11.730,11.730,46,WE,R_Wrist,0x03,2,46,0.562,+0.339,-0.975,+0.099,+0.5,+1.0,+25.5,+0.331,-0.929,+0.141,29.07,93,97,87
2026-06-05T15:00:11.984,11.985,47,WE,R_Wrist,0x03,2,47,0.581,+0.444,-0.934,+0.146,-0.4,-0.8,+22.6,+0.441,-0.867,+0.164,29.04,95,97,88
2026-06-05T15:00:12.240,12.240,48,WE,R_Wrist,0x03,2,48,0.568,+0.517,-0.939,+0.192,+0.5,+0.7,+11.3,+0.488,-0.880,+0.147,29.00,96,96,83
2026-06-05T15:00:12.495,12.495,49,WE,R_Wrist,0x03,2,49,0.569,+0.564,-0.934,+0.198,-0.7,+2.7,-1.2,+0.535,-0.905,+0.187,29.10,98,97,85
2026-06-05T15:00:12.750,12.750,50,WE,R_Wrist,0x03,2,50,0.579,+0.524,-0.901,+0.199,+1.8,-2.0,-13.1,+0.486,-0.862,+0.195,29.12,99,96,83
2026-06-05T15:00:13.005,13.005,51,WE,R_Wrist,0x03,2,51,0.574,+0.422,-0.906,+0.172,-1.4,-0.8,-23.3,+0.384,-0.879,+0.178,28.97,100,96,83
2026-06-05T15:00:13.259,13.260,52,WE,R_Wrist,0x03,2,52,0.592,+0.346,-0.962,+0.114,-2.4,+0.1,-26.0,+0.337,-0.938,+0.092,29.05,101,97,80
2026-06-05T15:00:13.515,13.515,53,WE,R_Wrist,0x03,2,53,0.581,+0.256,-0.999,+0.049,+0.3,-0.4,-20.0,+0.225,-0.955,+0.076,29.02,103,96,84
2026-06-05T15:00:13.769,13.770,54,WE,R_Wrist,0x03,2,54,0.609,+0.214,-0.963,+0.008,-0.5,-1.5,-11.8,+0.255,-0.930,+0.000,29.05,105,97,82
2026-06-05T15:00:14.025,14.025,55,WE,R_Wrist,0x03,2,55,0.607,+0.186,-0.990,-0.014,+0.1,-1.2,+0.6,+0.174,-0.939,-0.003,28.94,106,96,83
2026-06-05T15:00:14.280,14.280,56,WE,R_Wrist,0x03,2,56,0.602,+0.243,-0.978,+0.011,+1.9,+0.0,+12.6,+0.223,-0.923,+0.017,28.99,109,96,82
2026-06-05T15:00:14.535,14.535,57,WE,R_Wrist,0x03,2,57,0.570,+0.271,-0.995,+0.079,+0.5,+0.1,+21.4,+0.303,-0.986,+0.086,28.97,108,96,87
2026-06-05T15:00:14.790,14.790,58,WE,R_Wrist,0x03,2,58,0.584,+0.355,-0.998,+0.149,+0.7,-0.6,+26.1,+0.308,-0.950,+0.181,28.92,110,96,81
2026-06-05T15:00:15.044,15.045,59,WE,R_Wrist,0x03,2,59,0.597,+0.474,-0.956,+0.204,+1.1,+0.1,+22.7,+0.442,-0.924,+0.181,28.98,110,96,82
2026-06-05T15:00:15.300,15.300,60,WE,R_Wrist,0x03,2,60,0.553,+0.528,-0.892,+0.213,+0.8,+0.4,+9.3,+0.504,-0.836,+0.210,28.93,111,96,83
2026-06-05T15:00:15.554,15.555,61,WE,R_Wrist,0x03,2,61,0.553,+0.544,-0.919,+0.225,+1.3,+0.7,-2.6,+0.511,-0.886,+0.224,29.00,113,96,83
2026-06-05T15:00:15.810,15.810,62,WE,R_Wrist,0x03,2,62,0.579,+0.501,-0.908,+0.181,-0.3,-2.6,-15.2,+0.463,-0.880,+0.155,29.01,114,96,83
2026-06-05T15:00:16.065,16.065,63,WE,R_Wrist,0x03,2,63,0.587,+0.418,-0.949,+0.137,-0.6,+0.3,-25.9,+0.405,-0.925,+0.130,28.91,114,96,81
2026-06-05T15:00:16.320,16.320,64,WE,R_Wrist,0x03,2,64,0.575,+0.298,-0.989,+0.087,+0.2,-0.5,-25.6,+0.300,-0.966,+0.114,29.02,112,96,86
2026-06-05T15:00:16.574,16.575,65,WE,R_Wrist,0x03,2,65,0.595,+0.253,-0.978,+0.043,-0.1,-1.2,-18.2,+0.251,-0.941,+0.044,29.01,113,96,84
2026-06-05T15:00:16.830,16.830,66,WE,R_Wrist,0x03,2,66,0.578,+0.169,-1.008,-0.012,-2.4,-0.1,-6.2,+0.156,-0.946,-0.010,28.95,113,96,85
2026-06-05T15:00:17.085,17.085,67,WE,R_Wrist,0x03,2,67,0.600,+0.190,-1.024,+0.010,-1.1,-0.4,+2.1,+0.176,-1.004,+0.013,28.97,114,96,80
2026-06-05T15:00:17.339,17.340,68,WE,R_Wrist,0x03,2,68,0.585,+0.211,-1.005,-0.015,-0.7,+0.7,+14.7,+0.188,-0.970,-0.049,28.94,114,96,82
2026-06-05T15:00:17.594,17.595,69,WE,R_Wrist,0x03,2,69,0.587,+0.291,-0.974,+0.074,-0.7,+0.5,+26.1,+0.286,-0.963,+0.093,28.98,114,96,81
2026-06-05T15:00:17.850,17.850,70,WE,R_Wrist,0x03,2,70,0.582,+0.392,-0.950,+0.142,-0.3,+1.1,+24.5,+0.359,-0.907,+0.118,28.99,113,96,85
2026-06-05T15:00:18.105,18.105,71,WE,R_Wrist,0x03,2,71,0.574,+0.484,-0.932,+0.197,-0.5,+0.1,+17.3,+0.483,-0.911,+0.186,28.99,113,96,82
2026-06-05T15:00:18.359,18.360,72,WE,R_Wrist,0x03,2,72,0.564,+0.519,-0.948,+0.208,-0.4,-0.0,+5.2,+0.481,-0.931,+0.183,28.99,113,95,84
2026-06-05T15:00:18.615,18.615,73,WE,R_Wrist,0x03,2,73,0.563,+0.543,-0.910,+0.199,-0.3,-0.1,-5.4,+0.497,-0.875,+0.198,28.92,114,96,81
2026-06-05T15:00:18.870,18.870,74,WE,R_Wrist,0x03,2,74,0.573,+0.481,-0.927,+0.178,-0.6,-0.8,-17.8,+0.439,-0.924,+0.171,28.92,113,95,79
2026-06-05T15:00:19.125,19.125,75,WE,R_Wrist,0x03,2,75,0.563,+0.406,-0.961,+0.147,+1.8,-1.7,-25.6,+0.370,-0.959,+0.155,28.88,114,96,80
2026-06-05T15:00:19.379,19.380,76,WE,R_Wrist,0x03,2,76,0.600,+0.297,-1.012,+0.061,-0.4,-0.3,-24.0,+0.262,-1.008,+0.057,28.94,115,96,86
2026-06-05T15:00:19.635,19.635,77,WE,R_Wrist,0x03,2,77,0.613,+0.221,-0.985,+0.037,-0.1,+0.7,-18.1,+0.210,-0.957,+0.033,28.91,113,96,80
2026-06-05T15:00:19.890,19.890,78,WE,R_Wrist,0x03,2,78,0.609,+0.156,-1.024,-0.007,+0.3,-0.8,-7.7,+0.139,-1.011,+0.012,28.89,114,96,80
2026-06-05T15:00:20.144,20.145,79,WE,R_Wrist,0x03,2,79,0.576,+0.189,-1.010,-0.040,-2.2,-1.0,+8.0,+0.169,-0.994,-0.009,28.91,114,96,83
2026-06-05T15:00:20.399,20.400,80,WE,R_Wrist,0x03,2,80,0.595,+0.221,-1.005,+0.038,-0.5,-0.9,+17.3,+0.222,-0.980,+0.062,28.89,114,96,81
2026-06-05T15:00:20.655,20.655,81,WE,R_Wrist,0x03,2,81,0.578,+0.308,-0.987,+0.077,+2.6,-0.5,+25.0,+0.278,-0.912,+0.102,28.89,114,96,81
2026-06-05T15:00:20.910,20.910,82,WE,R_Wrist,0x03,2,82,0.608,+0.415,-0.969,+0.153,+0.8,-2.2,+23.9,+0.418,-0.933,+0.183,28.92,114,96,83
2026-06-05T15:00:21.164,21.165,83,WE,R_Wrist,0x03,2,83,0.556,+0.517,-0.935,+0.175,-0.9,-0.4,+13.2,+0.481,-0.922,+0.127,28.94,113,96,82
2026-06-05T15:00:21.420,21.420,84,WE,R_Wrist,0x03,2,84,0.556,+0.548,-0.891,+0.203,-1.2,+1.4,+4.9,+0.503,-0.877,+0.196,28.90,114,96,85
2026-06-05T15:00:21.675,21.675,85,WE,R_Wrist,0x03,2,85,0.588,+0.518,-0.902,+0.198,-1.0,-0.8,-10.5,+0.489,-0.883,+0.165,28.86,114,96,83
2026-06-05T15:00:21.929,21.930,86,WE,R_Wrist,0x03,2,86,0.578,+0.466,-0.913,+0.171,-0.3,+0.6,-21.3,+0.456,-0.870,+0.172,28.94,114,96,81
2026-06-05T15:00:22.184,22.185,87,WE,R_Wrist,0x03,2,87,0.565,+0.413,-0.966,+0.127,-0.9,-1.5,-25.9,+0.398,-0.924,+0.146,28.89,115,96,81
2026-06-05T15:00:22.440,22.440,88,WE,R_Wrist,0x03,2,88,0.602,+0.263,-0.963,+0.080,+1.2,+0.7,-25.1,+0.248,-0.926,+0.080,28.86,114,96,81
2026-06-05T15:00:22.695,22.695,89,WE,R_Wrist,0x03,2,89,0.611,+0.207,-1.024,+0.025,-2.1,+0.4,-13.1,+0.171,-0.997,+0.030,28.94,114,96,82
2026-06-05T15:00:22.949,22.950,90,WE,R_Wrist,0x03,2,90,0.588,+0.166,-1.008,-0.001,+0.9,+0.4,-2.8,+0.146,-0.995,-0.017,28.93,114,96,83
2026-06-05T15:00:23.205,23.205,91,WE,R_Wrist,0x03,2,91,0.587,+0.183,-1.001,-0.012,+0.4,+1.3,+9.3,+0.156,-0.986,+0.009,28.88,115,96,80
2026-06-05T15:00:23.460,23.460,92,WE,R_Wrist,0x03,2,92,0.574,+0.251,-1.030,+0.060,+2.7,+0.7,+19.0,+0.249,-0.995,+0.066,28.93,114,96,80
2026-06-05T15:00:23.714,23.715,93,WE,R_Wrist,0x03,2,93,0.580,+0.348,-0.965,+0.085,+1.5,-0.8,+23.1,+0.308,-0.946,+0.077,28.90,114,96,82
2026-06-05T15:00:23.969,23.970,94,WE,R_Wrist,0x03,2,94,0.569,+0.451,-0.953,+0.147,-1.1,-0.6,+19.8,+0.414,-0.937,+0.149,28.90,114,96,84
2026-06-05T15:00:24.225,24.225,95,WE,R_Wrist,0x03,2,95,0.586,+0.469,-0.926,+0.204,+0.6,-0.1,+11.8,+0.458,-0.885,+0.188,28.90,114,96,82
2026-06-05T15:00:24.480,24.480,96,WE,R_Wrist,0x03,2,96,0.590,+0.510,-0.921,+0.217,+0.8,-0.5,+3.0,+0.501,-0.885,+0.176,28.97,115,96,85
2026-06-05T15:00:24.734,24.735,97,WE,R_Wrist,0x03,2,97,0.565,+0.527,-0.895,+0.182,-0.9,+0.8,-11.6,+0.498,-0.866,+0.182,28.94,113,96,86
2026-06-05T15:00:24.990,24.990,98,WE,R_Wrist,0x03,2,98,0.579,+0.480,-0.941,+0.143,-1.7,-0.9,-19.8,+0.465,-0.925,+0.168,28.92,114,96,80
2026-06-05T15:00:25.245,25.245,99,WE,R_Wrist,0x03,2,99,0.568,+0.358,-0.989,+0.087,-0.3,-1.5,-24.2,+0.333,-0.982,+0.070,28.98,114,96,85
2026-06-05T15:00:25.500,25.500,100,WE,R_Wrist,0x03,2,100,0.584,+0.272,-1.017,+0.050,-0.6,+1.3,-19.3,+0.311,-0.997,+0.003,28.91,113,96,83
2026-06-05T15:00:25.754,25.755,101,WE,R_Wrist,0x03,2,101,0.591,+0.217,-1.008,+0.033,-0.4,+0.3,-13.4,+0.180,-0.998,+0.042,28.89,115,96,86
2026-06-05T15:00:26.010,26.010,102,WE,R_Wrist,0x03,2,102,0.584,+0.176,-1.013,-0.009,-1.7,+2.0,+2.1,+0.188,-0.978,+0.005,28.93,114,96,87
2026-06-05T15:00:26.265,26.265,103,WE,R_Wrist,0x03,2,103,0.601,+0.189,-1.010,-0.001,-1.1,+1.0,+16.6,+0.174,-0.980,-0.007,28.89,115,96,84
2026-06-05T15:00:26.519,26.520,104,WE,R_Wrist,0x03,2,104,0.596,+0.264,-0.959,+0.029,+0.9,-3.2,+23.0,+0.264,-0.948,+0.010,28.93,114,96,88
2026-06-05T15:00:26.775,26.775,105,WE,R_Wrist,0x03,2,105,0.589,+0.366,-0.970,+0.130,+1.2,+1.3,+26.3,+0.308,-0.918,+0.107,28.91,114,96,81
2026-06-05T15:00:27.030,27.030,106,WE,R_Wrist,0x03,2,106,0.560,+0.440,-0.926,+0.173,+0.6,-1.1,+19.0,+0.424,-0.902,+0.154,28.98,114,96,84
2026-06-05T15:00:27.285,27.285,107,WE,R_Wrist,0x03,2,107,0.590,+0.492,-0.898,+0.181,+1.4,-0.0,+12.9,+0.515,-0.874,+0.216,28.99,114,96,81
2026-06-05T15:00:27.539,27.540,108,WE,R_Wrist,0x03,2,108,0.583,+0.534,-0.932,+0.188,+0.4,-0.4,-2.1,+0.489,-0.921,+0.168,28.90,114,96,83
2026-06-05T15:00:27.795,27.795,109,WE,R_Wrist,0x03,2,109,0.594,+0.493,-0.949,+0.185,-1.6,+0.5,-14.2,+0.498,-0.933,+0.136,28.88,113,96,80
2026-06-05T15:00:28.050,28.050,110,WE,R_Wrist,0x03,2,110,0.570,+0.402,-0.972,+0.169,+0.0,-0.7,-22.9,+0.394,-0.970,+0.177,28.91,114,96,79
2026-06-05T15:00:28.304,28.305,111,WE,R_Wrist,0x03,2,111,0.573,+0.347,-0.974,+0.126,-1.1,+2.2,-25.4,+0.300,-0.981,+0.098,28.93,114,96,85
2026-06-05T15:00:28.560,28.560,112,WE,R_Wrist,0x03,2,112,0.588,+0.264,-1.005,+0.029,+0.7,+3.1,-22.1,+0.252,-0.975,+0.024,28.92,113,96,80
2026-06-05T15:00:28.815,28.815,113,WE,R_Wrist,0x03,2,113,0.604,+0.198,-0.992,+0.029,+1.9,-1.0,-9.5,+0.179,-0.940,+0.020,28.93,114,96,84
2026-06-05T15:00:29.070,29.070,114,WE,R_Wrist,0x03,2,114,0.611,+0.201,-1.048,+0.012,+0.2,-0.5,+4.1,+0.202,-1.032,+0.014,28.99,113,96,85
2026-06-05T15:00:29.324,29.325,115,WE,R_Wrist,0x03,2,115,0.588,+0.207,-1.008,+0.028,-0.3,-0.1,+15.5,+0.225,-0.944,+0.040,28.99,114,96,81
2026-06-05T15:00:29.580,29.580,116,WE,R_Wrist,0x03,2,116,0.569,+0.302,-1.009,+0.049,+1.1,+1.0,+20.6,+0.312,-0.973,+0.042,29.07,114,96,82
2026-06-05T15:00:29.835,29.835,117,WE,R_Wrist,0x03,2,117,0.591,+0.385,-0.988,+0.137,-0.5,+0.2,+21.8,+0.373,-0.953,+0.127,29.03,114,96,84
2026-06-05T15:00:30.089,30.090,118,WE,R_Wrist,0x03,2,118,0.587,+0.471,-0.942,+0.161,+1.2,-0.2,+19.0,+0.450,-0.961,+0.131,29.02,114,96,81
2026-06-05T15:00:30.344,30.345,119,WE,R_Wrist,0x03,2,119,0.570,+0.537,-0.895,+0.236,+1.4,+0.3,+6.2,+0.487,-0.858,+0.241,29.03,116,96,81
2026-06-05T15:00:30.600,30.600,120,WE,R_Wrist,0x03,2,120,0.552,+0.544,-0.910,+0.224,-0.5,-0.6,-6.5,+0.525,-0.902,+0.203,29.00,114,96,81
2026-06-05T15:00:30.855,30.855,121,WE,R_Wrist,0x03,2,121,0.596,+0.500,-0.941,+0.210,-0.5,-0.3,-16.5,+0.458,-0.904,+0.221,29.06,115,96,81
2026-06-05T15:00:31.109,31.110,122,WE,R_Wrist,0x03,2,122,0.570,+0.417,-0.928,+0.137,-1.7,-1.2,-25.4,+0.388,-0.892,+0.126,29.03,113,96,81
2026-06-05T15:00:31.365,31.365,123,WE,R_Wrist,0x03,2,123,0.568,+0.307,-0.994,+0.068,-1.7,-0.6,-23.9,+0.264,-0.970,+0.071,29.03,114,96,81
2026-06-05T15:00:31.620,31.620,124,WE,R_Wrist,0x03,2,124,0.595,+0.240,-1.016,+0.030,-0.9,-1.1,-17.0,+0.222,-0.970,+0.022,29.05,114,96,80
2026-06-05T15:00:31.875,31.875,125,WE,R_Wrist,0x03,2,125,0.615,+0.198,-0.975,-0.026,-1.6,-2.0,-5.7,+0.176,-0.947,-0.025,29.07,114,96,83
2026-06-05T15:00:32.130,32.130,126,WE,R_Wrist,0x03,2,126,0.596,+0.191,-0.996,+0.026,-1.6,-0.1,+9.9,+0.174,-0.954,+0.003,29.08,113,96,86
2026-06-05T15:00:32.384,32.385,127,WE,R_Wrist,0x03,2,127,0.607,+0.273,-0.956,+0.028,+1.8,+0.8,+17.0,+0.256,-0.925,+0.025,28.97,114,96,82
2026-06-05T15:00:32.640,32.640,128,WE,R_Wrist,0x03,2,128,0.582,+0.311,-0.955,+0.084,+1.2,+0.8,+21.1,+0.311,-0.883,+0.085,28.96,114,96,84
2026-06-05T15:00:32.895,32.895,129,WE,R_Wrist,0x03,2,129,0.586,+0.396,-0.940,+0.140,-0.4,+0.8,+27.6,+0.374,-0.917,+0.105,29.06,115,96,82
2026-06-05T15:00:33.149,33.150,130,WE,R_Wrist,0x03,2,130,0.579,+0.485,-0.951,+0.213,+0.1,-1.5,+15.2,+0.444,-0.888,+0.224,29.04,114,96,83
2026-06-05T15:00:33.405,33.405,131,WE,R_Wrist,0x03,2,131,0.586,+0.512,-0.928,+0.208,-0.2,-1.4,+5.2,+0.494,-0.876,+0.198,29.03,114,96,83
2026-06-05T15:00:33.660,33.660,132,WE,R_Wrist,0x03,2,132,0.571,+0.520,-0.889,+0.224,+0.4,+0.6,-8.2,+0.491,-0.853,+0.201,29.12,114,96,82
2026-06-05T15:00:33.914,33.915,133,WE,R_Wrist,0x03,2,133,0.586,+0.496,-0.949,+0.144,-0.5,-0.7,-15.0,+0.506,-0.932,+0.163,29.05,114,96,84
2026-06-05T15:00:34.170,34.170,134,WE,R_Wrist,0x03,2,134,0.569,+0.379,-0.952,+0.109,-2.4,+1.2,-24.7,+0.360,-0.901,+0.117,29.14,115,96,79
2026-06-05T15:00:34.424,34.425,135,WE,R_Wrist,0x03,2,135,0.591,+0.331,-0.970,+0.037,-0.7,-0.5,-23.6,+0.290,-0.934,+0.060,29.07,113,96,79
2026-06-05T15:00:34.679,34.680,136,WE,R_Wrist,0x03,2,136,0.607,+0.203,-0.985,+0.010,+0.0,-2.3,-14.8,+0.197,-0.941,+0.011,29.13,116,96,82
2026-06-05T15:00:34.935,34.935,137,WE,R_Wrist,0x03,2,137,0.613,+0.165,-0.996,-0.004,-1.4,+0.5,-6.0,+0.167,-0.923,-0.022,29.09,115,96,84
2026-06-05T15:00:35.189,35.190,138,WE,R_Wrist,0x03,2,138,0.592,+0.146,-1.005,-0.011,+0.1,+0.4,-1.6,+0.123,-0.979,-0.008,29.03,114,96,86
2026-06-05T15:00:35.445,35.445,139,WE,R_Wrist,0x03,2,139,0.607,+0.164,-0.984,+0.008,-0.5,-0.5,-2.0,+0.148,-0.966,+0.031,29.07,116,96,79
