t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
18.284274,0.439036,0.004158,-8.802458,0.999780,-0.020930,-0.001148,0.020949,0.999560,0.020979,0.000709,-0.020999,0.999779,0.991123,-0.111670,-0.072147,0.080478,0.935884,-0.342994,0.105824,0.334143,0.936563,0.930282,-0.280141,0.236847,0.216350,0.940369,0.262487,-0.296257,-0.192945,0.935417,0.995193,-0.088154,0.042659,0.082423,0.989189,0.121293,-0.052890,-0.117194,0.991700,0.975033,0.116898,0.188802,-0.128532,0.990416,0.050553,-0.181083,-0.073558,0.980713,0.892290,0.252641,-0.374154,-0.327296,0.932833,-0.150665,0.310959,0.256896,0.915046,0.999750,0.021730,-0.005236,-0.022334,0.980610,-0.194693,0.000904,0.194761,0.980850,1.000000,-0.000225,0.000562,0.000217,0.999918,0.012812,-0.000565,-0.012812,0.999918,1.000000,0.000321,-0.000151,-0.000318,0.999854,0.017104,0.000156,-0.017103,0.999854,0.997689,0.063851,0.023238,-0.063172,0.997585,-0.028869,-0.025025,0.027334,0.999313,1.000000,0.000004,-0.000002,-0.000004,1.000000,0.000005,0.000002,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990242,0.026071,0.136899,-0.035946,0.996888,0.070164,-0.134644,-0.074400,0.988097,0.698495,0.672528,-0.244562,-0.694623,0.719351,-0.005755,0.172055,0.173898,0.969617,0.792557,-0.609058,-0.030015,0.608971,0.787963,0.090930,-0.031731,-0.090346,0.995405,0.955120,0.048297,-0.292254,-0.092420,0.985956,-0.139103,0.281431,0.159871,0.946170,0.406462,0.912423,-0.047686,-0.853561,0.397822,0.336408,0.325917,-0.096034,0.940508,0.492804,-0.849389,-0.188896,0.846960,0.418464,0.327942,-0.199504,-0.321598,0.925620,0.639535,-0.748167,0.176753,0.700964,0.473104,-0.533687,0.315664,0.465209,0.827004,0.514513,0.848636,-0.122858,-0.559916,0.223983,-0.797700,-0.649439,0.479217,0.590407,1.000000,0.000020,-0.000006,-0.000020,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000004,0.000002,-0.000004,1.000000,1.000000,0.000000,-0.000003,-0.000000,1.000000,0.000003,0.000003,-0.000003,1.000000,1.000000,0.000002,0.000000,-0.000002,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.300942,0.439857,0.004322,-8.810465,0.999776,-0.021136,-0.001129,0.021155,0.999562,0.020686,0.000691,-0.020705,0.999785,0.991208,-0.110221,-0.073194,0.078883,0.936425,-0.341885,0.106224,0.333106,0.936887,0.930656,-0.279240,0.236442,0.215557,0.940580,0.262382,-0.295660,-0.193221,0.935548,0.995197,-0.087751,0.043382,0.082012,0.989392,0.119910,-0.053444,-0.115776,0.991836,0.974984,0.115279,0.190046,-0.126645,0.990750,0.048747,-0.182668,-0.071595,0.980564,0.892579,0.251747,-0.374066,-0.326586,0.932963,-0.151398,0.310875,0.257299,0.914961,0.999747,0.021767,-0.005736,-0.022466,0.980767,-0.193886,0.001406,0.193965,0.981007,1.000000,-0.000227,0.000577,0.000219,0.999916,0.012922,-0.000580,-0.012922,0.999916,1.000000,0.000319,-0.000149,-0.000317,0.999855,0.017053,0.000154,-0.017053,0.999855,0.997691,0.063746,0.023433,-0.063071,0.997602,-0.028515,-0.025194,0.026971,0.999319,1.000000,0.000004,-0.000002,-0.000004,1.000000,0.000005,0.000002,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990271,0.026503,0.136605,-0.036146,0.996989,0.068605,-0.134376,-0.072875,0.988247,0.699185,0.671916,-0.244271,-0.693848,0.720102,-0.005239,0.172380,0.173150,0.969693,0.792734,-0.608795,-0.030678,0.608754,0.788074,0.091419,-0.031479,-0.091146,0.995340,0.955167,0.047302,-0.292266,-0.091136,0.986197,-0.138235,0.281693,0.158674,0.946294,0.406456,0.912482,-0.046584,-0.853882,0.397505,0.335969,0.325083,-0.096779,0.940720,0.491921,-0.849711,-0.189749,0.847648,0.417663,0.327186,-0.198763,-0.321790,0.925713,0.639702,-0.748072,0.176550,0.700361,0.472672,-0.534861,0.316664,0.465800,0.826289,0.514423,0.848720,-0.122652,-0.559748,0.223976,-0.797820,-0.649655,0.479071,0.590288,1.000000,0.000020,-0.000006,-0.000020,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000004,0.000002,-0.000004,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000003,0.000002,-0.000003,1.000000,1.000000,0.000002,0.000000,-0.000002,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.317609,0.440681,0.004484,-8.818469,0.999772,-0.021336,-0.001106,0.021354,0.999564,0.020395,0.000671,-0.020414,0.999791,0.991291,-0.108766,-0.074243,0.077281,0.936959,-0.340788,0.106629,0.332082,0.937204,0.931033,-0.278342,0.236017,0.214772,0.940790,0.262275,-0.295045,-0.193496,0.935686,0.995202,-0.087341,0.044094,0.081595,0.989588,0.118566,-0.053991,-0.114399,0.991967,0.974930,0.113680,0.191283,-0.124775,0.991073,0.046955,-0.184238,-0.069645,0.980411,0.892876,0.250863,-0.373952,-0.325876,0.933093,-0.152127,0.310769,0.257693,0.914886,0.999743,0.021798,-0.006233,-0.022591,0.980923,-0.193078,0.001906,0.193170,0.981164,1.000000,-0.000229,0.000593,0.000221,0.999915,0.013033,-0.000596,-0.013033,0.999915,1.000000,0.000318,-0.000147,-0.000316,0.999855,0.017000,0.000152,-0.017000,0.999855,0.997693,0.063639,0.023632,-0.062967,0.997619,-0.028138,-0.025367,0.026585,0.999325,1.000000,0.000004,-0.000002,-0.000004,1.000000,0.000005,0.000002,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990299,0.026944,0.136318,-0.036355,0.997089,0.067022,-0.134115,-0.071327,0.988395,0.699878,0.671313,-0.243946,-0.693074,0.720851,-0.004717,0.172682,0.172374,0.969777,0.792904,-0.608539,-0.031360,0.608547,0.788181,0.091872,-0.031190,-0.091929,0.995277,0.955213,0.046325,-0.292271,-0.089872,0.986434,-0.137372,0.281943,0.157486,0.946418,0.406446,0.912543,-0.045454,-0.854213,0.397178,0.335514,0.324224,-0.097541,0.940938,0.491042,-0.850023,-0.190628,0.848335,0.416861,0.326428,-0.198006,-0.322006,0.925800,0.639859,-0.747988,0.176339,0.699758,0.472230,-0.536038,0.317677,0.466384,0.825571,0.514314,0.848818,-0.122428,-0.559541,0.223940,-0.797976,-0.649920,0.478913,0.590124,1.000000,0.000020,-0.000006,-0.000020,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000004,0.000002,-0.000004,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000003,0.000002,-0.000003,1.000000,1.000000,0.000002,0.000000,-0.000002,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.334277,0.441507,0.004646,-8.826472,0.999768,-0.021528,-0.001081,0.021546,0.999566,0.020108,0.000647,-0.020127,0.999797,0.991370,-0.107309,-0.075295,0.075676,0.937484,-0.339700,0.107041,0.331071,0.937515,0.931411,-0.277448,0.235576,0.213997,0.940997,0.262163,-0.294413,-0.193769,0.935828,0.995207,-0.086923,0.044796,0.081171,0.989778,0.117264,-0.054531,-0.113065,0.992090,0.974871,0.112101,0.192512,-0.122922,0.991387,0.045177,-0.185789,-0.067706,0.980254,0.893179,0.249989,-0.373814,-0.325168,0.933222,-0.152850,0.310641,0.258075,0.914822,0.999739,0.021823,-0.006728,-0.022710,0.981079,-0.192273,0.002404,0.192376,0.981318,1.000000,-0.000231,0.000608,0.000223,0.999914,0.013144,-0.000611,-0.013144,0.999913,1.000000,0.000317,-0.000145,-0.000314,0.999856,0.016943,0.000150,-0.016943,0.999856,0.997695,0.063529,0.023837,-0.062862,0.997637,-0.027739,-0.025543,0.026177,0.999331,1.000000,0.000004,-0.000001,-0.000004,1.000000,0.000005,0.000001,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990325,0.027395,0.136037,-0.036571,0.997188,0.065417,-0.133862,-0.069759,0.988542,0.700577,0.670714,-0.243588,-0.692298,0.721600,-0.004191,0.172962,0.171571,0.969870,0.793069,-0.608288,-0.032061,0.608350,0.788285,0.092288,-0.030865,-0.092695,0.995216,0.955258,0.045370,-0.292274,-0.088629,0.986666,-0.136512,0.282183,0.156308,0.946541,0.406430,0.912608,-0.044292,-0.854556,0.396837,0.335042,0.323339,-0.098321,0.941161,0.490166,-0.850324,-0.191536,0.849020,0.416057,0.325670,-0.197235,-0.322251,0.925879,0.640005,-0.747912,0.176125,0.699159,0.471777,-0.537218,0.318700,0.466962,0.824850,0.514184,0.848931,-0.122192,-0.559295,0.223871,-0.798167,-0.650234,0.478746,0.589914,1.000000,0.000020,-0.000006,-0.000020,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000001,0.000021,1.000000,0.000004,0.000001,-0.000004,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000003,0.000002,-0.000003,1.000000,1.000000,0.000002,0.000000,-0.000002,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.350944,0.442336,0.004806,-8.834476,0.999764,-0.021712,-0.001052,0.021729,0.999567,0.019825,0.000621,-0.019843,0.999803,0.991446,-0.105853,-0.076352,0.074070,0.938003,-0.338622,0.107463,0.330070,0.937820,0.931791,-0.276558,0.235118,0.213229,0.941203,0.262049,-0.293766,-0.194041,0.935975,0.995213,-0.086499,0.045485,0.080740,0.989962,0.116004,-0.055062,-0.111776,0.992207,0.974806,0.110546,0.193732,-0.121088,0.991692,0.043410,-0.187324,-0.065775,0.980094,0.893488,0.249127,-0.373651,-0.324463,0.933349,-0.153570,0.310489,0.258449,0.914768,0.999735,0.021843,-0.007218,-0.022821,0.981233,-0.191471,0.002900,0.191585,0.981472,1.000000,-0.000233,0.000623,0.000225,0.999912,0.013255,-0.000626,-0.013255,0.999912,1.000000,0.000316,-0.000143,-0.000313,0.999857,0.016883,0.000149,-0.016883,0.999857,0.997697,0.063418,0.024047,-0.062757,0.997655,-0.027321,-0.025724,0.025749,0.999337,1.000000,0.000004,-0.000001,-0.000004,1.000000,0.000005,0.000001,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990350,0.027855,0.135761,-0.036795,0.997285,0.063791,-0.133616,-0.068171,0.988686,0.701279,0.670121,-0.243197,-0.691522,0.722346,-0.003660,0.173220,0.170742,0.969970,0.793227,-0.608043,-0.032778,0.608161,0.788386,0.092668,-0.030504,-0.093441,0.995157,0.955302,0.044439,-0.292272,-0.087413,0.986892,-0.135657,0.282412,0.155142,0.946665,0.406409,0.912674,-0.043102,-0.854909,0.396487,0.334557,0.322431,-0.099119,0.941389,0.489297,-0.850613,-0.192472,0.849703,0.415253,0.324916,-0.196454,-0.322524,0.925950,0.640145,-0.747844,0.175905,0.698559,0.471318,-0.538400,0.319732,0.467534,0.824126,0.514033,0.849059,-0.121943,-0.559016,0.223771,-0.798390,-0.650593,0.478567,0.589664,1.000000,0.000020,-0.000006,-0.000020,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000001,0.000021,1.000000,0.000004,0.000001,-0.000004,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000003,0.000002,-0.000003,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.367612,0.443165,0.004964,-8.842484,0.999760,-0.021887,-0.001026,0.021903,0.999569,0.019537,0.000598,-0.019555,0.999809,0.991517,-0.104403,-0.077417,0.072467,0.938516,-0.337545,0.107898,0.329072,0.938120,0.932160,-0.275697,0.234666,0.212482,0.941397,0.261961,-0.293135,-0.194328,0.936113,0.995219,-0.086070,0.046157,0.080305,0.990137,0.114806,-0.055583,-0.110551,0.992315,0.974735,0.109007,0.194957,-0.119266,0.991989,0.041645,-0.188856,-0.063845,0.979927,0.893795,0.248304,-0.373464,-0.323800,0.933457,-0.154311,0.310296,0.258850,0.914720,0.999731,0.021854,-0.007709,-0.022923,0.981385,-0.190679,0.003398,0.190804,0.981622,1.000000,-0.000236,0.000637,0.000227,0.999911,0.013375,-0.000640,-0.013374,0.999910,1.000000,0.000314,-0.000142,-0.000312,0.999859,0.016813,0.000147,-0.016813,0.999859,0.997700,0.063302,0.024256,-0.062646,0.997673,-0.026898,-0.025903,0.025316,0.999344,1.000000,0.000004,-0.000001,-0.000004,1.000000,0.000005,0.000001,-0.000005,1.000000,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.000006,0.000000,-0.000006,1.000000,0.990369,0.028337,0.135523,-0.037043,0.997379,0.062156,-0.133406,-0.066578,0.988823,0.701954,0.669560,-0.242795,-0.690772,0.723066,-0.003110,0.173475,0.169899,0.970073,0.793362,-0.607827,-0.033499,0.608004,0.788467,0.093009,-0.030121,-0.094157,0.995102,0.955349,0.043528,-0.292256,-0.086216,0.987114,-0.134809,0.282622,0.153987,0.946791,0.406403,0.912734,-0.041867,-0.855253,0.396134,0.334095,0.321525,-0.099971,0.941609,0.488453,-0.850890,-0.193393,0.850363,0.414469,0.324188,-0.195693,-0.322805,0.926014,0.640296,-0.747763,0.175699,0.697960,0.470871,-0.539567,0.320737,0.468114,0.823406,0.513851,0.849202,-0.121706,-0.558720,0.223621,-0.798640,-0.650990,0.478382,0.589375,1.000000,0.000019,-0.000006,-0.000019,1.000000,0.000010,0.000006,-0.000010,1.000000,1.000000,-0.000021,-0.000001,0.000021,1.000000,0.000004,0.000001,-0.000004,1.000000,1.000000,0.000000,-0.000002,-0.000000,1.000000,0.000003,0.000002,-0.000003,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000000,-0.000000,-0.000000,1.000000
18.384279,0.443995,0.005118,-8.850500,0.999756,-0.022052,-0.001007,0.022067,0.999571,0.019237,0.000582,-0.019255,0.999814,0.991583,-0.102965,-0.078495,0.070872,0.939024,-0.336470,0.108353,0.328075,0.938417,0.932504,-0.274895,0.234240,0.211770,0.941565,0.261932,-0.292556,-0.194647,0.936228,0.995226,-0.085640,0.046815,0.079868,0.990300,0.113694,-0.056098,-0.109412,0.992412,0.974659,0.107473,0.196185,-0.117446,0.992278,0.039892,-0.190383,-0.061922,0.979755,0.894095,0.247548,-0.373248,-0.323214,0.933529,-0.155101,0.310042,0.259314,0.914675,0.999728,0.021847,-0.008199,-0.023007,0.981532,-0.189908,0.003898,0.190045,0.981768,1.000000,-0.000239,0.000652,0.000230,0.999909,0.013508,-0.000655,-0.013507,0.999909,1.000000,0.000312,-0.000142,-0.000310,0.999860,0.016727,0.000147,-0.016727,0.999860,0.997703,0.063178,0.024455,-0.062528,0.997691,-0.026497,-0.026073,0.024906,0.999350,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000006,0.000001,-0.000006,1.000000,0.990376,0.028847,0.135361,-0.037327,0.997468,0.060535,-0.133272,-0.065005,0.988945,0.702570,0.669050,-0.242421,-0.690076,0.723733,-0.002531,0.173755,0.169067,0.970168,0.793458,-0.607662,-0.034225,0.607899,0.788510,0.093331,-0.029727,-0.094860,0.995047,0.955404,0.042634,-0.292207,-0.085022,0.987336,-0.133934,0.282797,0.152805,0.946930,0.406436,0.912778,-0.040578,-0.855570,0.395797,0.333683,0.320639,-0.100903,0.941812,0.487653,-0.851152,-0.194256,0.850989,0.413731,0.323486,-0.194966,-0.323058,0.926078,0.640488,-0.747654,0.175466,0.697352,0.470506,-0.540670,0.321676,0.468654,0.822732,0.513615,0.849375,-0.121498,-0.558417,0.223393,-0.798915,-0.651437,0.478182,0.589044,1.000000,0.000019,-0.000007,-0.000019,1.000000,0.000009,0.000007,-0.000009,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000005,0.000002,-0.000005,1.000000,1.000000,0.000000,-0.000003,-0.000000,1.000000,0.000002,0.000003,-0.000002,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000001,-0.000000,-0.000001,1.000000
18.400947,0.444824,0.005265,-8.858530,0.999753,-0.022202,-0.000993,0.022216,0.999574,0.018926,0.000573,-0.018944,0.999820,0.991643,-0.101545,-0.079574,0.069291,0.939517,-0.335420,0.108821,0.327103,0.938702,0.932822,-0.274158,0.233839,0.211100,0.941707,0.261964,-0.292027,-0.195002,0.936320,0.995232,-0.085214,0.047462,0.079432,0.990452,0.112673,-0.056610,-0.108365,0.992498,0.974584,0.105950,0.197386,-0.115639,0.992557,0.038188,-0.191870,-0.060043,0.979582,0.894397,0.246840,-0.372992,-0.322685,0.933572,-0.155943,0.309722,0.259834,0.914636,0.999724,0.021824,-0.008673,-0.023071,0.981673,-0.189174,0.004386,0.189322,0.981905,1.000000,-0.000242,0.000666,0.000232,0.999907,0.013648,-0.000670,-0.013647,0.999907,1.000000,0.000310,-0.000142,-0.000308,0.999862,0.016626,0.000147,-0.016626,0.999862,0.997706,0.063051,0.024647,-0.062406,0.997709,-0.026124,-0.026237,0.024526,0.999355,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000006,0.000001,-0.000006,1.000000,0.990374,0.029373,0.135264,-0.037635,0.997552,0.058935,-0.133201,-0.063458,0.989055,0.703128,0.668586,-0.242083,-0.689431,0.724349,-0.001933,0.174060,0.168258,0.970254,0.793519,-0.607540,-0.034972,0.607839,0.788517,0.093661,-0.029327,-0.095579,0.994990,0.955470,0.041764,-0.292118,-0.083827,0.987566,-0.132990,0.282932,0.151555,0.947091,0.406523,0.912797,-0.039258,-0.855862,0.395501,0.333285,0.319748,-0.101888,0.942008,0.486897,-0.851397,-0.195075,0.851588,0.413050,0.322780,-0.194238,-0.323284,0.926153,0.640728,-0.747531,0.175116,0.696716,0.470278,-0.541688,0.322575,0.469080,0.822137,0.513319,0.849582,-0.121303,-0.558113,0.223102,-0.799209,-0.651931,0.477950,0.588685,1.000000,0.000019,-0.000007,-0.000019,1.000000,0.000008,0.000007,-0.000008,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000005,0.000002,-0.000005,1.000000,1.000000,0.000000,-0.000003,-0.000000,1.000000,0.000002,0.000003,-0.000002,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000001,-0.000000,-0.000001,1.000000
18.417615,0.445649,0.005404,-8.866575,0.999750,-0.022335,-0.000981,0.022349,0.999577,0.018609,0.000565,-0.018626,0.999826,0.991699,-0.100150,-0.080639,0.067735,0.939987,-0.334419,0.109292,0.326181,0.938968,0.933118,-0.273484,0.233448,0.210470,0.941819,0.262067,-0.291537,-0.195406,0.936388,0.995237,-0.084794,0.048091,0.078999,0.990592,0.111746,-0.057114,-0.107414,0.992572,0.974512,0.104449,0.198539,-0.113859,0.992824,0.036557,-0.193296,-0.058231,0.979411,0.894708,0.246157,-0.372698,-0.322192,0.933590,-0.156851,0.309337,0.260416,0.914601,0.999721,0.021791,-0.009122,-0.023121,0.981802,-0.188496,0.004848,0.188654,0.982032,1.000000,-0.000244,0.000681,0.000235,0.999905,0.013788,-0.000685,-0.013788,0.999905,1.000000,0.000308,-0.000142,-0.000306,0.999864,0.016512,0.000147,-0.016512,0.999864,0.997709,0.062926,0.024843,-0.062286,0.997726,-0.025769,-0.026408,0.024162,0.999359,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000007,0.000001,-0.000007,1.000000,0.990367,0.029909,0.135195,-0.037957,0.997632,0.057352,-0.133160,-0.061931,0.989158,0.703635,0.668165,-0.241771,-0.688830,0.724922,-0.001313,0.174387,0.167463,0.970333,0.793549,-0.607458,-0.035716,0.607818,0.788493,0.094003,-0.028941,-0.096305,0.994931,0.955545,0.040921,-0.291992,-0.082632,0.987802,-0.131979,0.283029,0.150239,0.947271,0.406673,0.912787,-0.037913,-0.856136,0.395259,0.332867,0.318822,-0.102909,0.942211,0.486192,-0.851618,-0.195868,0.852161,0.412429,0.322061,-0.193491,-0.323495,0.926236,0.641015,-0.747396,0.174640,0.696038,0.470168,-0.542654,0.323467,0.469405,0.821601,0.512985,0.849809,-0.121123,-0.557829,0.222779,-0.799498,-0.652437,0.477696,0.588330,1.000000,0.000019,-0.000008,-0.000019,1.000000,0.000008,0.000008,-0.000008,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000000,-0.000003,-0.000000,1.000000,0.000002,0.000003,-0.000002,1.000000,1.000000,0.000001,0.000000,-0.000001,1.000000,0.000001,-0.000000,-0.000001,1.000000
18.434282,0.446470,0.005535,-8.874641,0.999747,-0.022452,-0.000965,0.022466,0.999580,0.018286,0.000554,-0.018303,0.999832,0.991751,-0.098783,-0.081685,0.066205,0.940431,-0.333477,0.109761,0.325318,0.939213,0.933398,-0.272862,0.233056,0.209870,0.941903,0.262245,-0.291073,-0.195868,0.936436,0.995242,-0.084383,0.048703,0.078572,0.990719,0.110914,-0.057611,-0.106559,0.992636,0.974443,0.102975,0.199639,-0.112116,0.993078,0.035007,-0.194653,-0.056495,0.979244,0.895032,0.245478,-0.372369,-0.321718,0.933588,-0.157835,0.308894,0.261065,0.914565,0.999718,0.021757,-0.009545,-0.023163,0.981918,-0.187885,0.005284,0.188053,0.982145,1.000000,-0.000246,0.000697,0.000237,0.999903,0.013925,-0.000700,-0.013925,0.999903,1.000000,0.000306,-0.000142,-0.000304,0.999866,0.016392,0.000147,-0.016392,0.999866,0.997711,0.062809,0.025052,-0.062173,0.997742,-0.025420,-0.026592,0.023804,0.999363,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000007,0.000001,-0.000007,1.000000,0.990360,0.030451,0.135127,-0.038287,0.997709,0.055775,-0.133119,-0.060411,0.989257,0.704103,0.667780,-0.241473,-0.688264,0.725460,-0.000669,0.174732,0.166669,0.970407,0.793549,-0.607414,-0.036443,0.607835,0.788438,0.094355,-0.028580,-0.097027,0.994871,0.955627,0.040105,-0.291835,-0.081442,0.988044,-0.130906,0.283096,0.148866,0.947468,0.406890,0.912746,-0.036547,-0.856400,0.395081,0.332400,0.317836,-0.103951,0.942430,0.485538,-0.851811,-0.196648,0.852710,0.411871,0.321322,-0.192712,-0.323698,0.926327,0.641351,-0.747244,0.174055,0.695304,0.470148,-0.543612,0.324379,0.469667,0.821092,0.512635,0.850044,-0.120959,-0.557574,0.222452,-0.799766,-0.652929,0.477432,0.587999,1.000000,0.000019,-0.000008,-0.000019,1.000000,0.000008,0.000008,-0.000008,1.000000,1.000000,-0.000021,-0.000002,0.000021,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000000,-0.000003,-0.000000,1.000000,0.000002,0.000003,-0.000002,1.000000,1.000000,0.000002,0.000000,-0.000002,1.000000,0.000001,-0.000000,-0.000001,1.000000
