timestamp_iso,t_s,round,node,label,present_mask_hex,version,node_seq,distance_m,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,hx_g,hy_g,hz_g,imu_temp_c,emg_rms_ch0,emg_rms_ch1,emg_rms_ch2,emg_rms_ch3
2025-06-01T15:00:13.770,13.770,54,WG,R_Knee,0x21,2,54,0.830,-0.039,-0.816,+0.164,-12.9,-5.7,-50.5,-0.050,-0.826,+0.141,29.15,0.145,0.142,0.021,0.023
2025-06-01T15:00:14.025,14.025,55,WG,R_Knee,0x21,2,55,0.805,-0.020,-0.792,+0.121,+1.7,+4.0,+6.9,-0.020,-0.796,+0.136,29.14,0.032,0.029,0.028,0.023
2025-06-01T15:00:14.280,14.280,56,WG,R_Knee,0x21,2,56,0.822,-0.019,-0.820,+0.213,+22.5,+9.6,+65.8,-0.006,-0.818,+0.194,29.19,0.071,0.066,0.032,0.021
2025-06-01T15:00:14.535,14.535,57,WG,R_Knee,0x21,2,57,0.790,+0.070,-0.891,+0.285,+30.7,+15.0,+103.2,+0.034,-0.916,+0.310,29.25,0.122,0.131,0.029,0.021
2025-06-01T15:00:14.790,14.790,58,WG,R_Knee,0x21,2,58,0.760,+0.113,-0.994,+0.344,+37.2,+19.7,+112.5,+0.078,-0.987,+0.294,29.15,0.201,0.188,0.025,0.024
2025-06-01T15:00:15.045,15.045,59,WG,R_Knee,0x21,2,59,0.688,+0.201,-1.080,+0.454,+28.6,+14.4,+90.9,+0.211,-1.055,+0.452,29.15,0.224,0.198,0.024,0.041
2025-06-01T15:00:15.300,15.300,60,WG,R_Knee,0x21,2,60,0.684,+0.280,-1.142,+0.551,+15.5,+6.8,+50.2,+0.287,-1.143,+0.554,29.23,0.200,0.192,0.022,0.024
2025-06-01T15:00:15.555,15.555,61,WG,R_Knee,0x21,2,61,0.687,+0.278,-1.176,+0.535,-5.6,+1.2,-14.3,+0.253,-1.173,+0.552,29.23,0.288,0.263,0.023,0.025
2025-06-01T15:00:15.810,15.810,62,WG,R_Knee,0x21,2,62,0.673,+0.255,-1.134,+0.514,-19.1,-9.9,-68.3,+0.272,-1.123,+0.531,29.30,0.489,0.457,0.025,0.029
2025-06-01T15:00:16.065,16.065,63,WG,R_Knee,0x21,2,63,0.725,+0.196,-1.046,+0.448,-29.5,-19.0,-105.6,+0.233,-1.033,+0.454,29.26,0.652,0.574,0.035,0.024
2025-06-01T15:00:16.320,16.320,64,WG,R_Knee,0x21,2,64,0.798,+0.097,-0.952,+0.329,-35.7,-17.6,-114.2,+0.111,-0.957,+0.309,29.22,0.552,0.501,0.022,0.023
2025-06-01T15:00:16.575,16.575,65,WG,R_Knee,0x21,2,65,0.822,+0.019,-0.856,+0.233,-23.4,-15.2,-88.7,+0.018,-0.849,+0.248,29.20,0.320,0.295,0.023,0.023
2025-06-01T15:00:16.830,16.830,66,WG,R_Knee,0x21,2,66,0.832,-0.051,-0.809,+0.152,-15.1,-8.9,-38.3,-0.029,-0.771,+0.137,29.23,0.128,0.119,0.030,0.026
2025-06-01T15:00:17.085,17.085,67,WG,R_Knee,0x21,2,67,0.844,-0.038,-0.808,+0.162,+5.2,+1.9,+21.7,-0.070,-0.816,+0.171,29.22,0.034,0.033,0.022,0.031
2025-06-01T15:00:17.340,17.340,68,WG,R_Knee,0x21,2,68,0.863,-0.022,-0.838,+0.217,+23.2,+14.6,+74.9,-0.019,-0.843,+0.191,29.16,0.072,0.066,0.024,0.020
2025-06-01T15:00:17.595,17.595,69,WG,R_Knee,0x21,2,69,0.782,+0.058,-0.916,+0.296,+31.3,+14.2,+110.6,+0.080,-0.933,+0.291,29.24,0.140,0.138,0.023,0.032
2025-06-01T15:00:17.850,17.850,70,WG,R_Knee,0x21,2,70,0.707,+0.149,-1.027,+0.397,+37.2,+16.1,+115.1,+0.169,-1.021,+0.414,29.23,0.211,0.198,0.023,0.026
2025-06-01T15:00:18.105,18.105,71,WG,R_Knee,0x21,2,71,0.693,+0.219,-1.108,+0.483,+27.6,+14.1,+86.9,+0.226,-1.083,+0.514,29.23,0.208,0.188,0.022,0.021
2025-06-01T15:00:18.360,18.360,72,WG,R_Knee,0x21,2,72,0.666,+0.280,-1.148,+0.560,+11.3,+6.7,+33.0,+0.269,-1.105,+0.559,29.23,0.214,0.189,0.027,0.029
2025-06-01T15:00:18.615,18.615,73,WG,R_Knee,0x21,2,73,0.663,+0.262,-1.147,+0.548,-9.2,-3.9,-25.9,+0.280,-1.160,+0.533,29.34,0.335,0.304,0.027,0.021
2025-06-01T15:00:18.870,18.870,74,WG,R_Knee,0x21,2,74,0.701,+0.230,-1.114,+0.489,-20.6,-9.6,-80.9,+0.224,-1.128,+0.488,29.29,0.548,0.483,0.031,0.025
2025-06-01T15:00:19.125,19.125,75,WG,R_Knee,0x21,2,75,0.758,+0.171,-1.034,+0.415,-31.0,-16.3,-111.1,+0.177,-1.047,+0.424,29.31,0.648,0.587,0.025,0.031
2025-06-01T15:00:19.380,19.380,76,WG,R_Knee,0x21,2,76,0.809,+0.076,-0.934,+0.307,-33.7,-16.8,-107.9,+0.042,-0.933,+0.348,29.24,0.493,0.436,0.021,0.033
2025-06-01T15:00:19.635,19.635,77,WG,R_Knee,0x21,2,77,0.851,-0.010,-0.854,+0.211,-27.6,-10.6,-79.3,-0.009,-0.836,+0.209,29.22,0.249,0.228,0.023,0.028
2025-06-01T15:00:19.890,19.890,78,WG,R_Knee,0x21,2,78,0.855,-0.060,-0.809,+0.161,-6.4,-2.8,-25.9,-0.058,-0.826,+0.130,29.27,0.097,0.088,0.026,0.029
2025-06-01T15:00:20.145,20.145,79,WG,R_Knee,0x21,2,79,0.838,-0.082,-0.803,+0.161,+9.5,+5.7,+33.4,-0.085,-0.798,+0.150,29.30,0.035,0.047,0.027,0.023
2025-06-01T15:00:20.400,20.400,80,WG,R_Knee,0x21,2,80,0.811,+0.011,-0.855,+0.203,+26.5,+13.1,+85.5,-0.004,-0.854,+0.190,29.27,0.088,0.078,0.030,0.031
2025-06-01T15:00:20.655,20.655,81,WG,R_Knee,0x21,2,81,0.760,+0.084,-0.951,+0.345,+33.3,+15.5,+114.2,+0.103,-0.964,+0.320,29.28,0.169,0.150,0.025,0.023
2025-06-01T15:00:20.910,20.910,82,WG,R_Knee,0x21,2,82,0.746,+0.183,-1.029,+0.403,+32.9,+18.5,+110.6,+0.210,-1.027,+0.438,29.35,0.206,0.183,0.025,0.028
2025-06-01T15:00:21.165,21.165,83,WG,R_Knee,0x21,2,83,0.682,+0.246,-1.127,+0.503,+21.8,+12.4,+76.6,+0.260,-1.115,+0.505,29.32,0.194,0.182,0.022,0.022
2025-06-01T15:00:21.420,21.420,84,WG,R_Knee,0x21,2,84,0.682,+0.287,-1.146,+0.556,+3.1,+3.6,+20.0,+0.279,-1.134,+0.583,29.26,0.218,0.197,0.031,0.027
2025-06-01T15:00:21.675,21.675,85,WG,R_Knee,0x21,2,85,0.682,+0.279,-1.158,+0.529,-17.0,-5.3,-40.6,+0.247,-1.157,+0.558,29.29,0.375,0.335,0.042,0.024
2025-06-01T15:00:21.930,21.930,86,WG,R_Knee,0x21,2,86,0.722,+0.219,-1.080,+0.510,-25.7,-14.1,-90.1,+0.228,-1.075,+0.502,29.28,0.590,0.536,0.024,0.037
2025-06-01T15:00:22.185,22.185,87,WG,R_Knee,0x21,2,87,0.746,+0.129,-1.008,+0.384,-29.8,-16.3,-116.7,+0.126,-1.040,+0.390,29.33,0.632,0.572,0.026,0.026
2025-06-01T15:00:22.440,22.440,88,WG,R_Knee,0x21,2,88,0.803,+0.066,-0.928,+0.254,-35.6,-15.7,-105.1,+0.047,-0.956,+0.265,29.27,0.456,0.410,0.026,0.029
2025-06-01T15:00:22.695,22.695,89,WG,R_Knee,0x21,2,89,0.850,-0.022,-0.831,+0.197,-24.2,-9.3,-68.4,-0.016,-0.825,+0.200,29.32,0.217,0.199,0.024,0.021
2025-06-01T15:00:22.950,22.950,90,WG,R_Knee,0x21,2,90,0.887,-0.050,-0.795,+0.170,-0.3,-1.8,-12.7,-0.076,-0.793,+0.161,29.37,0.093,0.093,0.022,0.032
2025-06-01T15:00:23.205,23.205,91,WG,R_Knee,0x21,2,91,0.848,-0.057,-0.827,+0.173,+16.5,+10.1,+50.7,-0.017,-0.814,+0.180,29.34,0.044,0.041,0.023,0.029
2025-06-01T15:00:23.460,23.460,92,WG,R_Knee,0x21,2,92,0.821,+0.013,-0.898,+0.254,+25.5,+16.9,+92.6,-0.052,-0.882,+0.259,29.30,0.116,0.105,0.027,0.022
2025-06-01T15:00:23.715,23.715,93,WG,R_Knee,0x21,2,93,0.769,+0.112,-0.954,+0.345,+36.1,+17.3,+111.2,+0.122,-0.969,+0.357,29.32,0.197,0.187,0.033,0.024
2025-06-01T15:00:23.970,23.970,94,WG,R_Knee,0x21,2,94,0.701,+0.179,-1.056,+0.453,+26.4,+17.0,+104.0,+0.210,-1.042,+0.423,29.36,0.230,0.204,0.028,0.020
2025-06-01T15:00:24.225,24.225,95,WG,R_Knee,0x21,2,95,0.698,+0.252,-1.114,+0.532,+18.7,+8.5,+63.1,+0.265,-1.141,+0.545,29.38,0.191,0.183,0.025,0.024
2025-06-01T15:00:24.480,24.480,96,WG,R_Knee,0x21,2,96,0.687,+0.266,-1.166,+0.566,+6.1,+2.4,+4.1,+0.265,-1.176,+0.590,29.41,0.248,0.230,0.023,0.033
2025-06-01T15:00:24.735,24.735,97,WG,R_Knee,0x21,2,97,0.667,+0.261,-1.154,+0.556,-13.9,-8.2,-53.6,+0.289,-1.159,+0.549,29.36,0.439,0.391,0.039,0.031
2025-06-01T15:00:24.990,24.990,98,WG,R_Knee,0x21,2,98,0.730,+0.209,-1.073,+0.462,-32.9,-16.6,-99.4,+0.186,-1.060,+0.467,29.31,0.624,0.557,0.026,0.026
2025-06-01T15:00:25.245,25.245,99,WG,R_Knee,0x21,2,99,0.738,+0.107,-0.976,+0.349,-34.9,-14.9,-115.6,+0.082,-1.009,+0.393,29.45,0.605,0.551,0.029,0.024
2025-06-01T15:00:25.500,25.500,100,WG,R_Knee,0x21,2,100,0.808,+0.023,-0.895,+0.251,-32.3,-15.4,-100.1,+0.017,-0.877,+0.275,29.40,0.386,0.343,0.025,0.027
2025-06-01T15:00:25.755,25.755,101,WG,R_Knee,0x21,2,101,0.829,-0.035,-0.822,+0.179,-13.6,-8.1,-52.3,-0.049,-0.853,+0.141,29.41,0.169,0.163,0.021,0.032
2025-06-01T15:00:26.010,26.010,102,WG,R_Knee,0x21,2,102,0.856,-0.035,-0.803,+0.128,+0.3,-0.2,+5.4,-0.040,-0.812,+0.149,29.41,0.015,0.022,0.030,0.021
2025-06-01T15:00:26.265,26.265,103,WG,R_Knee,0x21,2,103,0.819,-0.030,-0.822,+0.192,+12.1,+6.5,+63.1,-0.030,-0.824,+0.227,29.35,0.062,0.076,0.032,0.025
2025-06-01T15:00:26.520,26.520,104,WG,R_Knee,0x21,2,104,0.839,+0.037,-0.893,+0.242,+34.2,+15.1,+101.9,+0.004,-0.832,+0.253,29.39,0.131,0.122,0.025,0.035
2025-06-01T15:00:26.775,26.775,105,WG,R_Knee,0x21,2,105,0.749,+0.120,-0.977,+0.358,+35.8,+15.4,+116.1,+0.109,-0.995,+0.371,29.42,0.205,0.201,0.026,0.024
2025-06-01T15:00:27.030,27.030,106,WG,R_Knee,0x21,2,106,0.730,+0.198,-1.070,+0.459,+22.4,+15.6,+99.1,+0.215,-1.059,+0.459,29.46,0.190,0.174,0.022,0.025
2025-06-01T15:00:27.285,27.285,107,WG,R_Knee,0x21,2,107,0.702,+0.257,-1.146,+0.543,+18.3,+7.8,+49.8,+0.300,-1.122,+0.550,29.42,0.214,0.213,0.020,0.036
2025-06-01T15:00:27.540,27.540,108,WG,R_Knee,0x21,2,108,0.664,+0.284,-1.141,+0.555,+0.9,-1.1,-7.1,+0.311,-1.139,+0.548,29.27,0.259,0.248,0.026,0.028
2025-06-01T15:00:27.795,27.795,109,WG,R_Knee,0x21,2,109,0.685,+0.242,-1.138,+0.524,-22.7,-9.1,-65.7,+0.234,-1.161,+0.547,29.42,0.475,0.421,0.020,0.024
2025-06-01T15:00:28.050,28.050,110,WG,R_Knee,0x21,2,110,0.738,+0.165,-1.035,+0.431,-34.5,-16.9,-103.3,+0.186,-1.036,+0.462,29.45,0.629,0.559,0.026,0.021
2025-06-01T15:00:28.305,28.305,111,WG,R_Knee,0x21,2,111,0.766,+0.106,-0.970,+0.342,-33.9,-17.5,-114.5,+0.095,-0.966,+0.375,29.50,0.558,0.497,0.030,0.027
2025-06-01T15:00:28.560,28.560,112,WG,R_Knee,0x21,2,112,0.811,+0.017,-0.870,+0.223,-29.5,-13.0,-91.9,-0.022,-0.866,+0.248,29.48,0.343,0.305,0.027,0.020
2025-06-01T15:00:28.815,28.815,113,WG,R_Knee,0x21,2,113,0.823,-0.042,-0.823,+0.151,-9.1,-7.1,-44.3,-0.026,-0.810,+0.147,29.57,0.131,0.116,0.023,0.025
2025-06-01T15:00:29.070,29.070,114,WG,R_Knee,0x21,2,114,0.839,-0.062,-0.806,+0.146,+5.2,+0.9,+16.4,-0.066,-0.832,+0.138,29.52,0.050,0.053,0.031,0.028
2025-06-01T15:00:29.325,29.325,115,WG,R_Knee,0x21,2,115,0.819,-0.015,-0.850,+0.179,+19.9,+12.2,+68.9,-0.012,-0.894,+0.178,29.52,0.063,0.058,0.021,0.026
2025-06-01T15:00:29.580,29.580,116,WG,R_Knee,0x21,2,116,0.799,+0.061,-0.915,+0.276,+28.9,+13.6,+108.2,+0.062,-0.889,+0.284,29.51,0.163,0.144,0.023,0.026
2025-06-01T15:00:29.835,29.835,117,WG,R_Knee,0x21,2,117,0.752,+0.133,-1.022,+0.394,+34.8,+16.8,+117.4,+0.106,-1.063,+0.397,29.40,0.202,0.182,0.027,0.025
2025-06-01T15:00:30.090,30.090,118,WG,R_Knee,0x21,2,118,0.687,+0.221,-1.101,+0.484,+24.1,+11.9,+88.8,+0.229,-1.094,+0.494,29.51,0.193,0.184,0.021,0.022
2025-06-01T15:00:30.345,30.345,119,WG,R_Knee,0x21,2,119,0.666,+0.273,-1.154,+0.545,+11.7,+3.1,+36.7,+0.297,-1.147,+0.524,29.51,0.187,0.169,0.020,0.022
2025-06-01T15:00:30.600,30.600,120,WG,R_Knee,0x21,2,120,0.667,+0.277,-1.167,+0.557,-12.3,-1.9,-22.9,+0.283,-1.172,+0.569,29.45,0.327,0.288,0.023,0.021
2025-06-01T15:00:30.855,30.855,121,WG,R_Knee,0x21,2,121,0.696,+0.250,-1.120,+0.519,-21.1,-9.1,-80.2,+0.241,-1.130,+0.505,29.51,0.530,0.466,0.023,0.036
2025-06-01T15:00:31.110,31.110,122,WG,R_Knee,0x21,2,122,0.728,+0.160,-1.037,+0.405,-28.6,-17.3,-110.2,+0.130,-1.043,+0.404,29.51,0.631,0.559,0.022,0.024
2025-06-01T15:00:31.365,31.365,123,WG,R_Knee,0x21,2,123,0.769,+0.040,-0.933,+0.325,-37.0,-19.2,-113.8,+0.036,-0.933,+0.332,29.47,0.498,0.451,0.027,0.021
2025-06-01T15:00:31.620,31.620,124,WG,R_Knee,0x21,2,124,0.831,-0.005,-0.835,+0.201,-21.0,-15.4,-83.2,-0.014,-0.847,+0.219,29.49,0.274,0.250,0.022,0.024
2025-06-01T15:00:31.875,31.875,125,WG,R_Knee,0x21,2,125,0.855,-0.032,-0.796,+0.165,-13.3,-5.0,-31.9,-0.034,-0.798,+0.162,29.49,0.105,0.101,0.030,0.028
2025-06-01T15:00:32.130,32.130,126,WG,R_Knee,0x21,2,126,0.845,-0.049,-0.796,+0.148,+5.6,+5.7,+31.2,-0.054,-0.766,+0.154,29.52,0.045,0.051,0.020,0.022
2025-06-01T15:00:32.385,32.385,127,WG,R_Knee,0x21,2,127,0.812,+0.006,-0.846,+0.197,+29.2,+13.1,+87.0,-0.003,-0.848,+0.218,29.49,0.099,0.091,0.040,0.026
