t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
11.683935,1.318194,-0.347533,-5.321677,0.828228,-0.518322,-0.213028,0.537838,0.628462,0.561930,-0.157380,-0.579981,0.799283,0.946608,-0.283973,-0.152620,0.194667,0.880840,-0.431540,0.256979,0.378789,0.889090,0.985087,-0.137788,0.103040,0.143458,0.988404,-0.049775,-0.094987,0.063814,0.993431,0.997596,-0.068405,-0.011100,0.069274,0.988685,0.133051,0.001873,-0.133500,0.991047,0.939959,0.179803,0.290083,-0.183364,0.982929,-0.015097,-0.287845,-0.039000,0.956882,0.953011,0.010557,-0.302753,0.016692,0.996044,0.087277,0.302477,-0.088229,0.949065,0.997445,0.071340,0.003765,-0.070694,0.993262,-0.091830,-0.010291,0.091329,0.995768,1.000000,0.000126,0.000972,-0.000127,0.999999,0.001561,-0.000972,-0.001561,0.999998,0.999997,0.000120,0.002317,-0.000115,0.999998,-0.002063,-0.002318,0.002063,0.999995,0.995015,0.080124,0.059368,-0.082175,0.996073,0.032940,-0.056496,-0.037654,0.997693,1.000000,0.000066,-0.000058,-0.000066,1.000000,0.000041,0.000058,-0.000041,1.000000,1.000000,0.000068,-0.000019,-0.000068,1.000000,0.000077,0.000019,-0.000077,1.000000,0.980384,-0.042746,0.192404,0.029513,0.997031,0.071122,-0.194873,-0.064049,0.978735,0.680386,0.728409,-0.080597,-0.702743,0.679674,0.210227,0.207911,-0.086397,0.974325,0.778913,-0.624448,-0.057957,0.626651,0.778604,0.032928,0.024564,-0.061967,0.997776,0.952369,0.070067,-0.296789,-0.124523,0.977761,-0.168750,0.278365,0.197670,0.939915,0.417692,0.901179,0.115798,-0.904769,0.400870,0.143861,0.083225,-0.164860,0.982799,0.598859,-0.715733,-0.359296,0.793043,0.467481,0.390568,-0.111579,-0.518833,0.847563,0.584115,-0.791271,0.180830,0.672594,0.347156,-0.653528,0.454342,0.503361,0.734984,0.523571,0.851829,-0.016156,-0.494160,0.288175,-0.820220,-0.694031,0.437427,0.571820,1.000000,0.000120,-0.000090,-0.000120,1.000000,0.000110,0.000090,-0.000110,1.000000,1.000000,0.000127,-0.000041,-0.000127,1.000000,-0.000006,0.000041,0.000006,1.000000,1.000000,0.000017,-0.000033,-0.000017,1.000000,0.000045,0.000033,-0.000045,1.000000,1.000000,0.000028,-0.000006,-0.000028,1.000000,-0.000002,0.000006,0.000002,1.000000
11.700602,1.319515,-0.352201,-5.328926,0.825791,-0.523944,-0.208688,0.540279,0.628809,0.559193,-0.161761,-0.574527,0.802342,0.943680,-0.291756,-0.156033,0.200454,0.879356,-0.431916,0.263222,0.376313,0.888314,0.984230,-0.145737,0.100257,0.151672,0.986937,-0.054331,-0.091029,0.068680,0.993477,0.997687,-0.067025,-0.011368,0.067928,0.989543,0.127245,0.002720,-0.127723,0.991806,0.938464,0.181503,0.293840,-0.183046,0.982847,-0.022488,-0.292881,-0.032682,0.955590,0.953723,-0.004690,-0.300650,0.031249,0.996010,0.083590,0.299059,-0.089117,0.950064,0.997405,0.071849,0.004500,-0.071164,0.993473,-0.089148,-0.010876,0.088596,0.996008,1.000000,0.000116,0.000450,-0.000117,1.000000,0.000820,-0.000450,-0.000820,1.000000,0.999996,0.000102,0.002955,-0.000098,0.999999,-0.001325,-0.002956,0.001324,0.999995,0.995003,0.080356,0.059264,-0.082473,0.996007,0.034174,-0.056281,-0.038891,0.997657,1.000000,0.000056,-0.000044,-0.000056,1.000000,0.000043,0.000044,-0.000043,1.000000,1.000000,0.000055,-0.000011,-0.000055,1.000000,0.000073,0.000011,-0.000073,1.000000,0.980036,-0.043179,0.194076,0.029602,0.996942,0.072319,-0.196606,-0.065130,0.978317,0.684063,0.725080,-0.079484,-0.698805,0.682686,0.213568,0.209117,-0.090550,0.973689,0.781066,-0.621558,-0.060005,0.623898,0.780800,0.033214,0.026208,-0.063379,0.997645,0.954260,0.070918,-0.290445,-0.125358,0.976850,-0.173348,0.271428,0.201828,0.941059,0.415306,0.901950,0.118352,-0.906094,0.398609,0.141791,0.080712,-0.166125,0.982796,0.600705,-0.712840,-0.361957,0.791921,0.468478,0.391650,-0.109615,-0.521908,0.845930,0.589345,-0.788170,0.177371,0.665742,0.349430,-0.659307,0.457667,0.506643,0.730653,0.525250,0.850903,-0.008736,-0.490135,0.294128,-0.820522,-0.695615,0.435261,0.571548,1.000000,0.000097,-0.000079,-0.000097,1.000000,0.000101,0.000079,-0.000101,1.000000,1.000000,0.000108,-0.000028,-0.000108,1.000000,0.000004,0.000028,-0.000004,1.000000,1.000000,0.000013,-0.000029,-0.000013,1.000000,0.000041,0.000029,-0.000041,1.000000,1.000000,0.000024,-0.000001,-0.000024,1.000000,0.000002,0.000001,-0.000002,1.000000
11.717270,1.320935,-0.357023,-5.336533,0.823178,-0.529780,-0.204234,0.542874,0.629009,0.556449,-0.166331,-0.568930,0.805390,0.940502,-0.300190,-0.159189,0.206990,0.877699,-0.432203,0.269463,0.373537,0.887614,0.983399,-0.153408,0.096915,0.159582,0.985390,-0.059497,-0.086372,0.073975,0.993513,0.997796,-0.065421,-0.011058,0.066280,0.990422,0.121121,0.003028,-0.121587,0.992576,0.937212,0.182616,0.297127,-0.182151,0.982828,-0.029503,-0.297412,-0.026471,0.954382,0.954291,-0.020747,-0.298157,0.046498,0.995747,0.079536,0.295239,-0.089764,0.951198,0.997376,0.072208,0.005184,-0.071486,0.993645,-0.086940,-0.011429,0.086341,0.996200,1.000000,0.000116,0.000068,-0.000116,1.000000,0.000250,-0.000068,-0.000250,1.000000,0.999994,0.000107,0.003466,-0.000105,1.000000,-0.000444,-0.003466,0.000444,0.999994,0.994990,0.080501,0.059290,-0.082701,0.995937,0.035638,-0.056180,-0.040362,0.997604,1.000000,0.000052,-0.000031,-0.000052,1.000000,0.000027,0.000031,-0.000027,1.000000,1.000000,0.000050,-0.000001,-0.000050,1.000000,0.000054,0.000001,-0.000054,1.000000,0.979639,-0.043764,0.195937,0.029666,0.996793,0.074319,-0.198562,-0.066993,0.977796,0.688067,0.721412,-0.078284,-0.694585,0.685996,0.216704,0.210035,-0.094732,0.973094,0.783030,-0.618856,-0.062296,0.621352,0.782814,0.033520,0.028022,-0.064955,0.997495,0.956090,0.071295,-0.284269,-0.126016,0.975723,-0.179121,0.264598,0.207079,0.941863,0.412484,0.902938,0.120665,-0.907599,0.395963,0.139561,0.078236,-0.167082,0.982834,0.602532,-0.709853,-0.364779,0.790868,0.469693,0.392321,-0.107156,-0.524879,0.844405,0.594101,-0.785289,0.174256,0.658594,0.350491,-0.665890,0.461841,0.510370,0.725414,0.527083,0.849813,-0.001207,-0.485891,0.300200,-0.820847,-0.697204,0.433241,0.571147,1.000000,0.000089,-0.000052,-0.000089,1.000000,0.000096,0.000052,-0.000096,1.000000,1.000000,0.000089,-0.000019,-0.000089,1.000000,-0.000012,0.000019,0.000012,1.000000,1.000000,0.000011,-0.000020,-0.000011,1.000000,0.000039,0.000020,-0.000039,1.000000,1.000000,0.000020,0.000002,-0.000020,1.000000,-0.000005,-0.000002,0.000005,1.000000
11.733937,1.322384,-0.361947,-5.344474,0.820228,-0.535969,-0.199905,0.545843,0.628788,0.553788,-0.171115,-0.563349,0.808305,0.936888,-0.309800,-0.162067,0.214909,0.875905,-0.431978,0.275782,0.369885,0.887203,0.982632,-0.160517,0.093105,0.166926,0.983781,-0.065654,-0.081057,0.080056,0.993489,0.997938,-0.063393,-0.010087,0.064131,0.991349,0.114514,0.002740,-0.114925,0.993370,0.936237,0.182802,0.300074,-0.180349,0.982940,-0.036105,-0.301555,-0.020316,0.953232,0.954736,-0.037429,-0.295092,0.062281,0.995216,0.075271,0.290863,-0.090242,0.952499,0.997348,0.072557,0.005720,-0.071809,0.993776,-0.085159,-0.011863,0.084523,0.996351,1.000000,0.000135,-0.000058,-0.000135,1.000000,0.000017,0.000058,-0.000017,1.000000,0.999992,0.000142,0.003875,-0.000143,1.000000,0.000332,-0.003875,-0.000333,0.999992,0.994972,0.080622,0.059417,-0.082925,0.995856,0.037354,-0.056159,-0.042094,0.997534,1.000000,0.000059,-0.000025,-0.000059,1.000000,-0.000000,0.000025,0.000000,1.000000,1.000000,0.000058,0.000008,-0.000058,1.000000,0.000029,-0.000008,-0.000029,1.000000,0.979163,-0.044431,0.198156,0.029616,0.996583,0.077111,-0.200905,-0.069635,0.977133,0.692357,0.717440,-0.076950,-0.690149,0.689566,0.219531,0.210562,-0.098887,0.972566,0.784812,-0.616338,-0.064791,0.619009,0.784653,0.033869,0.029964,-0.066686,0.997324,0.957841,0.071261,-0.278322,-0.126520,0.974381,-0.185940,0.257941,0.213314,0.942318,0.409343,0.904067,0.122887,-0.909239,0.393050,0.137100,0.075647,-0.167855,0.982905,0.604370,-0.706774,-0.367705,0.789861,0.471183,0.392564,-0.104198,-0.527690,0.843022,0.598146,-0.782844,0.171398,0.651215,0.350164,-0.673278,0.467054,0.514336,0.719249,0.529057,0.848562,0.006415,-0.481629,0.306491,-0.821034,-0.698664,0.431284,0.570844,1.000000,0.000103,-0.000020,-0.000103,1.000000,0.000105,0.000020,-0.000105,1.000000,1.000000,0.000084,-0.000014,-0.000084,1.000000,-0.000054,0.000014,0.000054,1.000000,1.000000,0.000014,-0.000010,-0.000014,1.000000,0.000043,0.000010,-0.000043,1.000000,1.000000,0.000019,0.000003,-0.000019,1.000000,-0.000023,-0.000003,0.000023,1.000000
11.750605,1.323876,-0.366919,-5.352695,0.816953,-0.542462,-0.195763,0.549180,0.628152,0.551205,-0.176039,-0.557818,0.811079,0.932905,-0.320158,-0.164885,0.223784,0.874108,-0.431109,0.282151,0.365285,0.887106,0.981939,-0.167010,0.088903,0.173646,0.982098,-0.073005,-0.075119,0.087124,0.993361,0.998096,-0.061087,-0.008524,0.061650,0.992296,0.107463,0.001894,-0.107783,0.994173,0.935580,0.182143,0.302513,-0.177625,0.983175,-0.042631,-0.305188,-0.013850,0.952191,0.955040,-0.054713,-0.291385,0.078625,0.994373,0.070990,0.285862,-0.090709,0.953968,0.997328,0.072807,0.005958,-0.072057,0.993890,-0.083614,-0.012009,0.082961,0.996480,1.000000,0.000145,-0.000087,-0.000145,1.000000,-0.000078,0.000087,0.000078,1.000000,0.999991,0.000164,0.004180,-0.000168,1.000000,0.000957,-0.004179,-0.000958,0.999991,0.994962,0.080666,0.059537,-0.083091,0.995761,0.039437,-0.056103,-0.044185,0.997447,1.000000,0.000063,-0.000017,-0.000063,1.000000,-0.000020,0.000017,0.000020,1.000000,1.000000,0.000063,0.000018,-0.000063,1.000000,0.000011,-0.000018,-0.000011,1.000000,0.978579,-0.045180,0.200854,0.029433,0.996303,0.080706,-0.203758,-0.073065,0.976291,0.696900,0.713185,-0.075481,-0.685546,0.693379,0.221927,0.210612,-0.102916,0.972137,0.786464,-0.613938,-0.067488,0.616806,0.786368,0.034289,0.032019,-0.068594,0.997131,0.959510,0.070953,-0.272591,-0.126954,0.972821,-0.193654,0.251442,0.220420,0.942439,0.405986,0.905279,0.125080,-0.910972,0.389978,0.134342,0.072839,-0.168485,0.983009,0.606230,-0.703646,-0.370631,0.788872,0.472960,0.392414,-0.100827,-0.530274,0.841810,0.601172,-0.781096,0.168760,0.643721,0.348211,-0.681449,0.473513,0.518303,0.712143,0.531202,0.847126,0.014193,-0.477536,0.313199,-0.820893,-0.699845,0.429283,0.570905,1.000000,0.000108,0.000007,-0.000108,1.000000,0.000114,-0.000007,-0.000114,1.000000,1.000000,0.000078,-0.000006,-0.000078,1.000000,-0.000084,0.000006,0.000084,1.000000,1.000000,0.000015,-0.000001,-0.000015,1.000000,0.000047,0.000001,-0.000047,1.000000,1.000000,0.000018,0.000006,-0.000018,1.000000,-0.000036,-0.000006,0.000036,1.000000
11.767272,1.325427,-0.371933,-5.361149,0.813357,-0.549219,-0.191853,0.552875,0.627096,0.548707,-0.181050,-0.552366,0.813703,0.928633,-0.330897,-0.167774,0.233286,0.872440,-0.429450,0.288476,0.359662,0.887370,0.981331,-0.172858,0.084314,0.179702,0.980320,-0.081727,-0.068528,0.095353,0.993082,0.998263,-0.058561,-0.006420,0.058910,0.993254,0.099879,0.000528,-0.100084,0.994979,0.935276,0.180763,0.304276,-0.174004,0.983504,-0.049429,-0.308191,-0.006716,0.951301,0.955201,-0.072558,-0.286927,0.095549,0.993172,0.066937,0.280111,-0.091354,0.955611,0.997319,0.072944,0.005802,-0.072224,0.994000,-0.082141,-0.011759,0.081502,0.996604,1.000000,0.000145,-0.000087,-0.000145,1.000000,-0.000114,0.000087,0.000114,1.000000,0.999990,0.000171,0.004397,-0.000178,0.999999,0.001444,-0.004396,-0.001444,0.999989,0.994964,0.080612,0.059570,-0.083177,0.995653,0.041917,-0.055932,-0.046661,0.997344,1.000000,0.000062,-0.000009,-0.000062,1.000000,-0.000029,0.000009,0.000029,1.000000,1.000000,0.000062,0.000024,-0.000062,1.000000,-0.000000,-0.000024,0.000000,1.000000,0.977873,-0.046012,0.204076,0.029105,0.995948,0.085087,-0.207164,-0.077265,0.975250,0.701639,0.708695,-0.073853,-0.680838,0.697387,0.223855,0.210149,-0.106783,0.971820,0.788016,-0.611630,-0.070276,0.614709,0.787986,0.034788,0.034099,-0.070613,0.996921,0.961077,0.070510,-0.267130,-0.127414,0.971041,-0.202101,0.245144,0.228271,0.942230,0.402552,0.906514,0.127215,-0.912728,0.386879,0.131345,0.069849,-0.168986,0.983140,0.608178,-0.700479,-0.373427,0.787831,0.475059,0.391971,-0.097167,-0.532586,0.840780,0.602940,-0.780227,0.166460,0.636267,0.344413,-0.690321,0.481276,0.522136,0.704093,0.533638,0.845424,0.022114,-0.473770,0.320503,-0.820256,-0.700552,0.427243,0.571569,1.000000,0.000106,0.000024,-0.000106,1.000000,0.000117,-0.000024,-0.000117,1.000000,1.000000,0.000070,0.000003,-0.000070,1.000000,-0.000098,-0.000003,0.000098,1.000000,1.000000,0.000014,0.000004,-0.000014,1.000000,0.000048,-0.000004,-0.000048,1.000000,1.000000,0.000016,0.000009,-0.000016,1.000000,-0.000041,-0.000009,0.000041,1.000000
11.783940,1.327051,-0.376998,-5.369804,0.809443,-0.556227,-0.188186,0.556915,0.625615,0.546308,-0.186139,-0.547009,0.816170,0.924159,-0.341698,-0.170798,0.243166,0.871023,-0.426836,0.294618,0.352932,0.888054,0.980808,-0.178088,0.079372,0.185096,0.978406,-0.091985,-0.061276,0.104911,0.992592,0.998434,-0.055813,-0.003822,0.055928,0.994219,0.091652,-0.001316,-0.091722,0.995784,0.935323,0.178816,0.305279,-0.169542,0.983881,-0.056858,-0.310525,0.001423,0.950564,0.955218,-0.090950,-0.281578,0.113060,0.991572,0.063263,0.273451,-0.092266,0.957451,0.997319,0.072985,0.005207,-0.072330,0.994118,-0.080605,-0.011060,0.080013,0.996732,1.000000,0.000138,-0.000082,-0.000138,1.000000,-0.000123,0.000082,0.000123,1.000000,0.999990,0.000171,0.004557,-0.000179,0.999998,0.001840,-0.004557,-0.001841,0.999988,0.994982,0.080467,0.059457,-0.083188,0.995527,0.044797,-0.055586,-0.049518,0.997225,1.000000,0.000059,-0.000004,-0.000059,1.000000,-0.000031,0.000004,0.000031,1.000000,1.000000,0.000058,0.000026,-0.000058,1.000000,-0.000004,-0.000026,0.000004,1.000000,0.977043,-0.046935,0.207806,0.028632,0.995510,0.090226,-0.211107,-0.082205,0.974000,0.706540,0.703992,-0.072081,-0.676048,0.701565,0.225312,0.209188,-0.110462,0.971617,0.789517,-0.609369,-0.073017,0.612666,0.789550,0.035369,0.036098,-0.072660,0.996703,0.962527,0.070040,-0.261986,-0.127987,0.969038,-0.211152,0.239085,0.236770,0.941689,0.399152,0.907731,0.129237,-0.914450,0.383852,0.128216,0.066778,-0.169359,0.983290,0.610238,-0.697305,-0.376000,0.786704,0.477485,0.391287,-0.093312,-0.534578,0.839952,0.603288,-0.780346,0.164635,0.629019,0.338667,-0.699742,0.490285,0.525704,0.695166,0.536492,0.843367,0.030148,-0.470487,0.328567,-0.818954,-0.700585,0.425178,0.573067,1.000000,0.000099,0.000030,-0.000099,1.000000,0.000115,-0.000030,-0.000115,1.000000,1.000000,0.000062,0.000007,-0.000062,1.000000,-0.000098,-0.000007,0.000098,1.000000,1.000000,0.000013,0.000006,-0.000013,1.000000,0.000047,-0.000006,-0.000047,1.000000,1.000000,0.000014,0.000011,-0.000014,1.000000,-0.000041,-0.000011,0.000041,1.000000
11.800607,1.328754,-0.382134,-5.378631,0.805235,-0.563448,-0.184725,0.561248,0.623736,0.544017,-0.191306,-0.541737,0.818488,0.919547,-0.352380,-0.173960,0.253320,0.869935,-0.423135,0.300439,0.345024,0.889210,0.980358,-0.182770,0.074119,0.189864,0.976304,-0.103835,-0.053385,0.115868,0.991829,0.998605,-0.052804,-0.000775,0.052687,0.995178,0.082733,-0.003598,-0.082658,0.996571,0.935708,0.176391,0.305510,-0.164280,0.984261,-0.065126,-0.312190,0.010749,0.949959,0.955109,-0.109858,-0.275132,0.131122,0.989545,0.060065,0.265657,-0.093444,0.959528,0.997330,0.072905,0.004145,-0.072351,0.994248,-0.078972,-0.009879,0.078461,0.996868,1.000000,0.000128,-0.000081,-0.000128,1.000000,-0.000119,0.000081,0.000119,1.000000,0.999989,0.000167,0.004678,-0.000177,0.999998,0.002163,-0.004677,-0.002164,0.999987,0.995020,0.080221,0.059159,-0.083111,0.995377,0.048127,-0.055025,-0.052804,0.997088,1.000000,0.000055,-0.000003,-0.000055,1.000000,-0.000029,0.000003,0.000029,1.000000,1.000000,0.000054,0.000025,-0.000054,1.000000,-0.000005,-0.000025,0.000005,1.000000,0.976087,-0.047993,0.212018,0.028039,0.994973,0.096138,-0.215566,-0.087894,0.972526,0.711587,0.699085,-0.070169,-0.671190,0.705905,0.226279,0.207721,-0.113921,0.971532,0.791005,-0.607114,-0.075652,0.610628,0.791099,0.035983,0.038002,-0.074658,0.996485,0.963852,0.069601,-0.257189,-0.128741,0.966775,-0.220844,0.233272,0.245972,0.940788,0.395876,0.908908,0.131028,-0.916086,0.380967,0.125107,0.063794,-0.169559,0.983453,0.612384,-0.694198,-0.378253,0.785498,0.480234,0.390344,-0.089326,-0.536158,0.839378,0.602187,-0.781441,0.163466,0.622133,0.331006,-0.709496,0.500321,0.528947,0.685488,0.539778,0.840936,0.038281,-0.467824,0.337471,-0.816857,-0.699843,0.423012,0.575569,1.000000,0.000093,0.000029,-0.000093,1.000000,0.000109,-0.000029,-0.000109,1.000000,1.000000,0.000057,0.000007,-0.000057,1.000000,-0.000091,-0.000007,0.000091,1.000000,1.000000,0.000012,0.000006,-0.000012,1.000000,0.000045,-0.000006,-0.000045,1.000000,1.000000,0.000013,0.000011,-0.000013,1.000000,-0.000039,-0.000011,0.000039,1.000000
11.817275,1.330547,-0.387368,-5.387613,0.800729,-0.570892,-0.181425,0.565853,0.621469,0.541836,-0.196580,-0.536524,0.820670,0.914874,-0.362732,-0.177285,0.263624,0.869280,-0.418157,0.305789,0.335824,0.890907,0.979970,-0.186938,0.068648,0.194004,0.973974,-0.117205,-0.044951,0.128175,0.990732,0.998771,-0.049491,0.002687,0.049163,0.996113,0.073086,-0.006294,-0.072864,0.997322,0.936408,0.173596,0.304965,-0.158250,0.984581,-0.074544,-0.313204,0.021543,0.949442,0.954855,-0.129179,-0.267517,0.149608,0.987080,0.057359,0.256651,-0.094792,0.961844,0.997349,0.072721,0.002644,-0.072301,0.994393,-0.077166,-0.008241,0.076771,0.997015,1.000000,0.000117,-0.000084,-0.000117,1.000000,-0.000109,0.000084,0.000109,1.000000,0.999989,0.000162,0.004774,-0.000173,0.999997,0.002431,-0.004774,-0.002431,0.999986,0.995078,0.079889,0.058638,-0.082954,0.995205,0.051830,-0.054216,-0.056439,0.996933,1.000000,0.000050,-0.000004,-0.000050,1.000000,-0.000024,0.000004,0.000024,1.000000,1.000000,0.000050,0.000020,-0.000050,1.000000,-0.000002,-0.000020,0.000002,1.000000,0.974994,-0.049295,0.216693,0.027411,0.994318,0.102861,-0.220532,-0.094349,0.970806,0.716807,0.693931,-0.068171,-0.666207,0.710448,0.226785,0.205805,-0.117145,0.971556,0.792550,-0.604782,-0.078126,0.608510,0.792699,0.036660,0.039759,-0.076596,0.996269,0.965046,0.069243,-0.252768,-0.129724,0.964235,-0.231134,0.227724,0.255846,0.939513,0.392820,0.910029,0.132436,-0.917582,0.378292,0.122224,0.061128,-0.169533,0.983627,0.614514,-0.691272,-0.380152,0.784284,0.483219,0.389099,-0.085276,-0.537254,0.839099,0.599753,-0.783403,0.163021,0.615739,0.321716,-0.719280,0.511040,0.531769,0.675322,0.543559,0.838082,0.046490,-0.465881,0.347304,-0.813840,-0.698211,0.420711,0.579227,1.000000,0.000088,0.000024,-0.000088,1.000000,0.000100,-0.000024,-0.000100,1.000000,1.000000,0.000054,0.000003,-0.000054,1.000000,-0.000081,-0.000003,0.000081,1.000000,1.000000,0.000011,0.000004,-0.000011,1.000000,0.000041,-0.000004,-0.000041,1.000000,1.000000,0.000013,0.000009,-0.000013,1.000000,-0.000034,-0.000009,0.000034,1.000000
11.833942,1.332468,-0.392742,-5.396692,0.795996,-0.578382,-0.178505,0.570665,0.618747,0.539902,-0.201820,-0.531626,0.822583,0.910192,-0.372704,-0.180673,0.274037,0.868978,-0.412045,0.310572,0.325529,0.893071,0.979780,-0.190017,0.062653,0.196819,0.971643,-0.131046,-0.035975,0.140728,0.989394,0.998921,-0.045986,0.006519,0.045490,0.997004,0.062552,-0.009376,-0.062188,0.998020,0.937402,0.170534,0.303636,-0.151443,0.984758,-0.085535,-0.313595,0.034197,0.948941,0.954429,-0.148340,-0.258959,0.168000,0.984230,0.055388,0.246659,-0.096369,0.964299,0.997376,0.072396,0.000817,-0.072130,0.994554,-0.075226,-0.006259,0.074970,0.997166,1.000000,0.000089,-0.000076,-0.000089,1.000000,-0.000129,0.000076,0.000129,1.000000,0.999989,0.000138,0.004686,-0.000149,0.999997,0.002349,-0.004685,-0.002350,0.999986,0.995156,0.079435,0.057912,-0.082663,0.995023,0.055648,-0.053203,-0.060165,0.996770,1.000000,0.000038,-0.000002,-0.000038,1.000000,-0.000037,0.000002,0.000037,1.000000,1.000000,0.000040,0.000015,-0.000040,1.000000,-0.000021,-0.000015,0.000021,1.000000,0.973765,-0.050929,0.221783,0.026835,0.993533,0.110327,-0.225967,-0.101482,0.968834,0.722257,0.688455,-0.066146,-0.661006,0.715259,0.226882,0.203509,-0.120144,0.971674,0.794280,-0.602211,-0.080377,0.606145,0.794473,0.037424,0.041320,-0.078445,0.996062,0.966112,0.068989,-0.248732,-0.130934,0.961426,-0.241902,0.222449,0.266271,0.937878,0.390102,0.911059,0.133388,-0.918878,0.375908,0.119815,0.059017,-0.169307,0.983795,0.616473,-0.688689,-0.381666,0.783177,0.486339,0.387437,-0.081205,-0.537757,0.839180,0.596196,-0.786059,0.163285,0.609903,0.311193,-0.728819,0.522082,0.534107,0.664951,0.547902,0.834750,0.054727,-0.464658,0.358081,-0.809859,-0.695626,0.418294,0.584067,1.000000,0.000082,0.000041,-0.000082,1.000000,0.000074,-0.000041,-0.000074,1.000000,1.000000,0.000031,-0.000006,-0.000031,1.000000,-0.000085,0.000006,0.000085,1.000000,1.000000,0.000010,0.000010,-0.000010,1.000000,0.000030,-0.000010,-0.000030,1.000000,1.000000,0.000008,0.000006,-0.000008,1.000000,-0.000036,-0.000006,0.000036,1.000000
