t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
9.815302,-0.952696,-0.072508,-7.063043,0.999983,0.005850,0.000092,-0.005850,0.999735,0.022280,0.000038,-0.022280,0.999752,0.923716,0.220311,-0.313388,0.019634,0.789776,0.613081,0.382575,-0.572466,0.725203,0.924152,-0.353679,0.144409,0.023103,0.429060,0.902980,-0.381326,-0.831155,0.404688,0.996138,0.022058,0.084990,-0.027277,0.997781,0.060739,-0.083461,-0.062822,0.994529,0.933408,0.081135,0.349523,0.150343,0.796037,-0.586278,-0.325801,0.599785,0.730829,0.922820,-0.003657,-0.385214,-0.333958,0.490860,-0.804691,0.192029,0.871231,0.451754,0.994941,-0.083458,-0.055921,0.080380,0.995235,-0.055198,0.060261,0.050424,0.996908,1.000000,-0.000068,-0.000259,0.000069,0.999993,0.003799,0.000259,-0.003799,0.999993,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000192,0.000009,0.000192,1.000000,0.999051,-0.000331,-0.043552,0.000270,0.999999,-0.001422,0.043552,0.001409,0.999050,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000046,-0.000002,0.000046,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000046,0.000002,0.000046,1.000000,0.995557,0.091901,0.020487,-0.088057,0.985795,-0.143014,-0.033339,0.140575,0.989509,0.862788,0.474352,-0.174889,-0.490127,0.869635,-0.059251,0.123983,0.136839,0.982804,0.897471,-0.429857,-0.098833,0.426649,0.902882,-0.052664,0.111872,0.005098,0.993710,0.999287,0.036934,-0.007875,-0.037157,0.998851,-0.030267,0.006748,0.030538,0.999511,0.357599,0.929511,0.090176,-0.880699,0.303541,0.363637,0.310633,-0.209454,0.927166,0.554253,-0.831565,-0.036099,0.810484,0.529310,0.250890,-0.189524,-0.168314,0.967342,0.778676,-0.627384,-0.007310,0.521889,0.654121,-0.547501,0.348275,0.422511,0.836773,0.765912,0.622526,0.160751,-0.236699,0.505476,-0.829739,-0.597790,0.597458,0.534501,1.000000,0.000042,0.000046,-0.000042,1.000000,-0.000025,-0.000046,0.000025,1.000000,1.000000,-0.000055,-0.000036,0.000055,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000014,-0.000005,1.000000,-0.000012,-0.000014,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000014,0.000011,0.000014,1.000000
9.831966,-0.954375,-0.072284,-7.074595,0.999983,0.005829,0.000093,-0.005830,0.999736,0.022228,0.000037,-0.022229,0.999753,0.923586,0.220269,-0.313798,0.019642,0.790223,0.612504,0.382887,-0.571864,0.725513,0.923993,-0.354129,0.144325,0.023451,0.429172,0.902918,-0.381690,-0.830905,0.404857,0.996140,0.022178,0.084925,-0.027430,0.997750,0.061184,-0.083377,-0.063277,0.994507,0.933357,0.081030,0.349685,0.150360,0.796341,-0.585861,-0.325941,0.599395,0.731087,0.922625,-0.003402,-0.385684,-0.334539,0.490606,-0.804605,0.191956,0.871375,0.451508,0.994938,-0.083544,-0.055849,0.080467,0.995225,-0.055245,0.060198,0.050471,0.996910,1.000000,-0.000068,-0.000260,0.000069,0.999993,0.003819,0.000259,-0.003819,0.999993,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000191,0.000009,0.000191,1.000000,0.999049,-0.000361,-0.043605,0.000296,0.999999,-0.001496,0.043606,0.001482,0.999048,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000046,-0.000002,0.000046,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000046,0.000002,0.000046,1.000000,0.995566,0.091712,0.020890,-0.087809,0.985801,-0.143126,-0.033719,0.140657,0.989484,0.862300,0.475120,-0.175213,-0.490915,0.869207,-0.059003,0.124263,0.136893,0.982761,0.897230,-0.430300,-0.099099,0.427129,0.902674,-0.052341,0.111977,0.004634,0.993700,0.999290,0.036764,-0.008184,-0.036995,0.998858,-0.030248,0.007063,0.030529,0.999509,0.358324,0.929211,0.090395,-0.880570,0.304217,0.363385,0.310161,-0.209808,0.927243,0.554851,-0.831119,-0.037167,0.810254,0.529705,0.250802,-0.188759,-0.169272,0.967325,0.778367,-0.627763,-0.007665,0.521885,0.653779,-0.547913,0.348970,0.422478,0.836500,0.765587,0.622889,0.160891,-0.235975,0.504553,-0.830507,-0.598492,0.597859,0.533265,1.000000,0.000043,0.000046,-0.000043,1.000000,-0.000025,-0.000046,0.000025,1.000000,1.000000,-0.000055,-0.000036,0.000055,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000014,-0.000005,1.000000,-0.000012,-0.000014,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000014,0.000011,0.000014,1.000000
9.848630,-0.956041,-0.072050,-7.086159,0.999983,0.005810,0.000095,-0.005810,0.999737,0.022184,0.000034,-0.022185,0.999754,0.923465,0.220229,-0.314183,0.019609,0.790703,0.611886,0.383181,-0.571216,0.725868,0.923831,-0.354583,0.144246,0.023804,0.429302,0.902847,-0.382060,-0.830645,0.405043,0.996144,0.022280,0.084860,-0.027566,0.997718,0.061635,-0.083293,-0.063737,0.994485,0.933302,0.080903,0.349861,0.150380,0.796685,-0.585387,-0.326089,0.598955,0.731381,0.922428,-0.003125,-0.386157,-0.335119,0.490415,-0.804480,0.191891,0.871483,0.451326,0.994936,-0.083619,-0.055768,0.080543,0.995216,-0.055305,0.060126,0.050534,0.996911,1.000000,-0.000068,-0.000260,0.000069,0.999993,0.003838,0.000260,-0.003838,0.999993,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000191,0.000009,0.000191,1.000000,0.999047,-0.000379,-0.043654,0.000310,0.999999,-0.001581,0.043655,0.001566,0.999045,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000046,-0.000002,0.000046,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000046,0.000002,0.000046,1.000000,0.995576,0.091512,0.021288,-0.087551,0.985808,-0.143237,-0.034093,0.140739,0.989460,0.861799,0.475904,-0.175550,-0.491720,0.868769,-0.058746,0.124555,0.136948,0.982716,0.896984,-0.430752,-0.099360,0.427620,0.902461,-0.052009,0.112072,0.004163,0.993691,0.999293,0.036615,-0.008496,-0.036856,0.998864,-0.030211,0.007380,0.030503,0.999507,0.359010,0.928926,0.090606,-0.880453,0.304857,0.363133,0.309701,-0.210142,0.927322,0.555460,-0.830664,-0.038237,0.810012,0.530108,0.250730,-0.188002,-0.170243,0.967302,0.778028,-0.628179,-0.007958,0.521938,0.653391,-0.548325,0.349646,0.422459,0.836228,0.765277,0.623235,0.161024,-0.235279,0.503668,-0.831241,-0.599161,0.598245,0.532080,1.000000,0.000043,0.000045,-0.000043,1.000000,-0.000025,-0.000045,0.000025,1.000000,1.000000,-0.000055,-0.000036,0.000055,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000014,-0.000005,1.000000,-0.000012,-0.000014,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000014,0.000011,0.000014,1.000000
9.865295,-0.957694,-0.071804,-7.097734,0.999983,0.005790,0.000097,-0.005791,0.999738,0.022146,0.000031,-0.022146,0.999755,0.923351,0.220190,-0.314546,0.019541,0.791211,0.611231,0.383459,-0.570527,0.726263,0.923667,-0.355040,0.144170,0.024163,0.429448,0.902768,-0.382433,-0.830374,0.405246,0.996147,0.022366,0.084794,-0.027686,0.997686,0.062093,-0.083209,-0.064201,0.994462,0.933245,0.080756,0.350045,0.150403,0.797063,-0.584867,-0.326240,0.598472,0.731709,0.922231,-0.002826,-0.386630,-0.335695,0.490285,-0.804319,0.191832,0.871558,0.451207,0.994935,-0.083685,-0.055681,0.080609,0.995206,-0.055376,0.060048,0.050607,0.996912,1.000000,-0.000068,-0.000261,0.000069,0.999993,0.003857,0.000261,-0.003857,0.999993,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000190,0.000009,0.000190,1.000000,0.999045,-0.000388,-0.043699,0.000315,0.999999,-0.001677,0.043699,0.001661,0.999043,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000046,0.000002,0.000046,1.000000,0.995587,0.091302,0.021682,-0.087284,0.985817,-0.143343,-0.034462,0.140818,0.989435,0.861287,0.476701,-0.175898,-0.492539,0.868324,-0.058479,0.124859,0.137004,0.982670,0.896735,-0.431211,-0.099618,0.428120,0.902243,-0.051670,0.112161,0.003685,0.993683,0.999295,0.036486,-0.008809,-0.036736,0.998870,-0.030164,0.007699,0.030467,0.999506,0.359658,0.928655,0.090810,-0.880345,0.305463,0.362884,0.309254,-0.210458,0.927399,0.556075,-0.830202,-0.039303,0.809763,0.530517,0.250671,-0.187256,-0.171218,0.967274,0.777664,-0.628626,-0.008195,0.522042,0.652964,-0.548735,0.350300,0.422453,0.835956,0.764982,0.623565,0.161149,-0.234610,0.502817,-0.831945,-0.599801,0.598616,0.530941,1.000000,0.000043,0.000045,-0.000043,1.000000,-0.000025,-0.000045,0.000025,1.000000,1.000000,-0.000055,-0.000036,0.000055,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000012,-0.000013,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000014,0.000011,0.000014,1.000000
9.881959,-0.959334,-0.071549,-7.109324,0.999983,0.005769,0.000101,-0.005770,0.999739,0.022109,0.000027,-0.022109,0.999756,0.923243,0.220154,-0.314888,0.019440,0.791744,0.610544,0.383724,-0.569802,0.726692,0.923503,-0.355497,0.144098,0.024527,0.429610,0.902681,-0.382807,-0.830095,0.405465,0.996151,0.022438,0.084728,-0.027792,0.997654,0.062556,-0.083126,-0.064670,0.994438,0.933190,0.080589,0.350232,0.150426,0.797468,-0.584309,-0.326388,0.597955,0.732066,0.922035,-0.002506,-0.387099,-0.336265,0.490211,-0.804127,0.191775,0.871600,0.451148,0.994936,-0.083742,-0.055590,0.080666,0.995197,-0.055453,0.059967,0.050688,0.996913,1.000000,-0.000068,-0.000261,0.000069,0.999992,0.003872,0.000261,-0.003872,0.999992,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000190,0.000009,0.000190,1.000000,0.999043,-0.000389,-0.043740,0.000312,0.999998,-0.001784,0.043741,0.001769,0.999041,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995599,0.091083,0.022074,-0.087008,0.985826,-0.143444,-0.034826,0.140892,0.989412,0.860769,0.477506,-0.176253,-0.493365,0.867873,-0.058203,0.125173,0.137057,0.982623,0.896482,-0.431677,-0.099873,0.428627,0.902022,-0.051324,0.112243,0.003202,0.993676,0.999297,0.036375,-0.009125,-0.036635,0.998875,-0.030112,0.008020,0.030425,0.999505,0.360273,0.928397,0.091010,-0.880246,0.306038,0.362640,0.308821,-0.210760,0.927475,0.556692,-0.829738,-0.040360,0.809508,0.530928,0.250622,-0.186522,-0.172191,0.967243,0.777279,-0.629100,-0.008381,0.522190,0.652503,-0.549142,0.350934,0.422460,0.835687,0.764698,0.623883,0.161267,-0.233965,0.501995,-0.832623,-0.600415,0.598974,0.529841,1.000000,0.000043,0.000045,-0.000043,1.000000,-0.000025,-0.000045,0.000025,1.000000,1.000000,-0.000055,-0.000036,0.000055,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000012,-0.000013,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000013,0.000011,0.000013,1.000000
9.898623,-0.960962,-0.071283,-7.120927,0.999983,0.005748,0.000106,-0.005749,0.999740,0.022073,0.000021,-0.022074,0.999756,0.923140,0.220119,-0.315213,0.019311,0.792297,0.609830,0.383978,-0.569046,0.727150,0.923338,-0.355952,0.144029,0.024893,0.429787,0.902587,-0.383180,-0.829808,0.405699,0.996156,0.022498,0.084663,-0.027887,0.997622,0.063023,-0.083043,-0.065142,0.994415,0.933136,0.080404,0.350416,0.150450,0.797895,-0.583719,-0.326529,0.597410,0.732448,0.921841,-0.002166,-0.387562,-0.336828,0.490186,-0.803906,0.191719,0.871615,0.451144,0.994937,-0.083791,-0.055499,0.080714,0.995189,-0.055535,0.059885,0.050775,0.996913,1.000000,-0.000069,-0.000261,0.000070,0.999992,0.003886,0.000261,-0.003886,0.999992,1.000000,0.000004,-0.000009,-0.000004,1.000000,-0.000190,0.000009,0.000190,1.000000,0.999041,-0.000383,-0.043780,0.000300,0.999998,-0.001903,0.043780,0.001888,0.999039,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000002,-0.000002,-0.000002,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995611,0.090855,0.022465,-0.086724,0.985838,-0.143536,-0.035188,0.140958,0.989390,0.860244,0.478317,-0.176615,-0.494198,0.867418,-0.057918,0.125496,0.137106,0.982574,0.896227,-0.432148,-0.100127,0.429140,0.901798,-0.050973,0.112322,0.002715,0.993668,0.999297,0.036281,-0.009443,-0.036550,0.998880,-0.030058,0.008342,0.030382,0.999504,0.360857,0.928151,0.091206,-0.880154,0.306584,0.362403,0.308402,-0.211051,0.927548,0.557306,-0.829274,-0.041405,0.809251,0.531339,0.250582,-0.185801,-0.173158,0.967210,0.776877,-0.629595,-0.008521,0.522377,0.652016,-0.549544,0.351546,0.422476,0.835422,0.764423,0.624192,0.161376,-0.233343,0.501198,-0.833278,-0.601006,0.599321,0.528778,1.000000,0.000043,0.000045,-0.000043,1.000000,-0.000024,-0.000045,0.000024,1.000000,1.000000,-0.000054,-0.000036,0.000054,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000012,-0.000013,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000013,0.000011,0.000013,1.000000
9.915288,-0.962577,-0.071009,-7.132544,0.999984,0.005724,0.000110,-0.005725,0.999741,0.022036,0.000016,-0.022036,0.999757,0.923043,0.220087,-0.315522,0.019158,0.792866,0.609095,0.384220,-0.568265,0.727633,0.923174,-0.356404,0.143963,0.025261,0.429976,0.902487,-0.383550,-0.829516,0.405946,0.996160,0.022549,0.084598,-0.027974,0.997590,0.063494,-0.082962,-0.065617,0.994390,0.933086,0.080203,0.350596,0.150474,0.798339,-0.583106,-0.326661,0.596844,0.732851,0.921650,-0.001808,-0.388017,-0.337382,0.490206,-0.803661,0.191662,0.871605,0.451188,0.994938,-0.083833,-0.055407,0.080756,0.995181,-0.055620,0.059803,0.050864,0.996913,1.000000,-0.000069,-0.000261,0.000070,0.999992,0.003896,0.000261,-0.003896,0.999992,1.000000,0.000004,-0.000009,-0.000004,1.000000,-0.000189,0.000009,0.000189,1.000000,0.999039,-0.000371,-0.043817,0.000282,0.999998,-0.002032,0.043818,0.002017,0.999038,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000002,-0.000002,-0.000002,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995623,0.090617,0.022856,-0.086431,0.985852,-0.143619,-0.035547,0.141015,0.989369,0.859715,0.479133,-0.176982,-0.495034,0.866961,-0.057623,0.125827,0.137151,0.982526,0.895969,-0.432624,-0.100378,0.429658,0.901572,-0.050618,0.112397,0.002224,0.993661,0.999297,0.036201,-0.009762,-0.036479,0.998884,-0.030003,0.008665,0.030338,0.999502,0.361414,0.927915,0.091399,-0.880067,0.307104,0.362172,0.307996,-0.211332,0.927619,0.557916,-0.828812,-0.042434,0.808994,0.531747,0.250547,-0.185092,-0.174113,0.967174,0.776461,-0.630106,-0.008621,0.522597,0.651506,-0.549939,0.352136,0.422501,0.835160,0.764155,0.624494,0.161477,-0.232743,0.500420,-0.833912,-0.601580,0.599655,0.527745,1.000000,0.000043,0.000045,-0.000043,1.000000,-0.000024,-0.000045,0.000024,1.000000,1.000000,-0.000054,-0.000036,0.000054,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000012,-0.000013,0.000012,1.000000,1.000000,-0.000006,-0.000011,0.000006,1.000000,-0.000013,0.000011,0.000013,1.000000
9.931952,-0.964180,-0.070727,-7.144177,0.999984,0.005699,0.000116,-0.005701,0.999742,0.021996,0.000009,-0.021996,0.999758,0.922949,0.220056,-0.315816,0.018984,0.793448,0.608342,0.384453,-0.567464,0.728135,0.923012,-0.356850,0.143901,0.025628,0.430177,0.902381,-0.383917,-0.829220,0.406204,0.996165,0.022593,0.084533,-0.028053,0.997558,0.063967,-0.082882,-0.066093,0.994365,0.933041,0.079987,0.350767,0.150498,0.798793,-0.582477,-0.326781,0.596264,0.733269,0.921463,-0.001436,-0.388463,-0.337926,0.490263,-0.803398,0.191602,0.871574,0.451274,0.994940,-0.083869,-0.055318,0.080792,0.995173,-0.055707,0.059723,0.050956,0.996914,1.000000,-0.000069,-0.000261,0.000070,0.999992,0.003903,0.000261,-0.003903,0.999992,1.000000,0.000004,-0.000009,-0.000004,1.000000,-0.000189,0.000009,0.000189,1.000000,0.999038,-0.000353,-0.043854,0.000259,0.999998,-0.002170,0.043855,0.002156,0.999036,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000002,-0.000002,-0.000002,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995637,0.090373,0.023247,-0.086131,0.985867,-0.143692,-0.035905,0.141063,0.989349,0.859182,0.479950,-0.177351,-0.495871,0.866502,-0.057319,0.126164,0.137191,0.982477,0.895710,-0.433102,-0.100628,0.430180,0.901343,-0.050262,0.112469,0.001732,0.993654,0.999296,0.036132,-0.010081,-0.036419,0.998888,-0.029952,0.008988,0.030298,0.999501,0.361948,0.927688,0.091590,-0.879985,0.307601,0.361951,0.307604,-0.211605,0.927687,0.558518,-0.828354,-0.043447,0.808737,0.532152,0.250516,-0.184396,-0.175054,0.967137,0.776036,-0.630629,-0.008686,0.522845,0.650979,-0.550327,0.352706,0.422532,0.834904,0.763891,0.624792,0.161571,-0.232165,0.499661,-0.834529,-0.602138,0.599978,0.526741,1.000000,0.000043,0.000045,-0.000042,1.000000,-0.000024,-0.000045,0.000024,1.000000,1.000000,-0.000054,-0.000036,0.000054,1.000000,-0.000029,0.000036,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000011,-0.000013,0.000011,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000013,0.000010,0.000013,1.000000
9.948617,-0.965771,-0.070440,-7.155827,0.999984,0.005675,0.000119,-0.005676,0.999743,0.021950,0.000005,-0.021950,0.999759,0.922862,0.220023,-0.316096,0.018795,0.794039,0.607576,0.384673,-0.566650,0.728653,0.922848,-0.357303,0.143829,0.025998,0.430355,0.902285,-0.384287,-0.828933,0.406441,0.996169,0.022628,0.084471,-0.028122,0.997526,0.064431,-0.082804,-0.066560,0.994341,0.933001,0.079751,0.350926,0.150522,0.799261,-0.581829,-0.326883,0.595669,0.733707,0.921284,-0.001048,-0.388888,-0.338461,0.490312,-0.803143,0.191519,0.871546,0.451362,0.994942,-0.083898,-0.055233,0.080820,0.995166,-0.055791,0.059646,0.051045,0.996914,1.000000,-0.000069,-0.000261,0.000070,0.999992,0.003908,0.000260,-0.003908,0.999992,1.000000,0.000004,-0.000009,-0.000004,1.000000,-0.000189,0.000009,0.000189,1.000000,0.999036,-0.000333,-0.043892,0.000231,0.999997,-0.002316,0.043893,0.002303,0.999034,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000045,-0.000002,0.000045,1.000000,1.000000,0.000002,-0.000002,-0.000002,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995650,0.090123,0.023633,-0.085827,0.985884,-0.143755,-0.036255,0.141102,0.989331,0.858644,0.480776,-0.177720,-0.496716,0.866039,-0.057003,0.126507,0.137221,0.982429,0.895445,-0.433592,-0.100878,0.430713,0.901108,-0.049905,0.112540,0.001238,0.993646,0.999295,0.036068,-0.010389,-0.036364,0.998891,-0.029896,0.009300,0.030253,0.999499,0.362472,0.927465,0.091772,-0.879902,0.308090,0.361735,0.307223,-0.211869,0.927753,0.559113,-0.827901,-0.044423,0.808477,0.532554,0.250501,-0.183732,-0.175973,0.967097,0.775599,-0.631166,-0.008723,0.523122,0.650442,-0.550698,0.353255,0.422558,0.834659,0.763629,0.625094,0.161645,-0.231631,0.498922,-0.835119,-0.602676,0.600279,0.525782,1.000000,0.000042,0.000044,-0.000042,1.000000,-0.000024,-0.000044,0.000024,1.000000,1.000000,-0.000054,-0.000035,0.000054,1.000000,-0.000029,0.000035,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000011,-0.000013,0.000011,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000013,0.000010,0.000013,1.000000
9.965281,-0.967352,-0.070152,-7.167504,0.999984,0.005658,0.000110,-0.005659,0.999744,0.021891,0.000014,-0.021891,0.999760,0.922786,0.219978,-0.316349,0.018599,0.794629,0.606810,0.384865,-0.565839,0.729181,0.922670,-0.357813,0.143703,0.026379,0.430384,0.902260,-0.384688,-0.828698,0.406541,0.996174,0.022653,0.084410,-0.028177,0.997498,0.064839,-0.082730,-0.066969,0.994319,0.932973,0.079470,0.351063,0.150550,0.799759,-0.581138,-0.326949,0.595038,0.734189,0.921134,-0.000638,-0.389246,-0.338979,0.490213,-0.802984,0.191326,0.871602,0.451336,0.994946,-0.083913,-0.055151,0.080835,0.995161,-0.055858,0.059572,0.051118,0.996914,1.000000,-0.000069,-0.000260,0.000070,0.999992,0.003909,0.000260,-0.003909,0.999992,1.000000,0.000003,-0.000009,-0.000003,1.000000,-0.000188,0.000009,0.000188,1.000000,0.999034,-0.000313,-0.043938,0.000205,0.999997,-0.002466,0.043938,0.002454,0.999031,1.000000,0.000002,0.000002,-0.000002,1.000000,-0.000044,-0.000002,0.000044,1.000000,1.000000,0.000001,-0.000002,-0.000001,1.000000,-0.000045,0.000002,0.000045,1.000000,0.995663,0.089886,0.023998,-0.085538,0.985901,-0.143814,-0.036586,0.141137,0.989314,0.858094,0.481622,-0.178088,-0.497575,0.865569,-0.056655,0.126861,0.137228,0.982382,0.895159,-0.434124,-0.101126,0.431287,0.900853,-0.049551,0.112611,0.000742,0.993639,0.999295,0.035998,-0.010645,-0.036301,0.998896,-0.029800,0.009560,0.030165,0.999499,0.363019,0.927236,0.091931,-0.879811,0.308609,0.361515,0.306838,-0.212118,0.927823,0.559710,-0.827449,-0.045296,0.808190,0.532967,0.250550,-0.183176,-0.176843,0.967044,0.775145,-0.631723,-0.008751,0.523443,0.649916,-0.551015,0.353776,0.422535,0.834450,0.763362,0.625418,0.161649,-0.231232,0.498219,-0.835649,-0.603167,0.600524,0.524939,1.000000,0.000042,0.000044,-0.000042,1.000000,-0.000024,-0.000044,0.000024,1.000000,1.000000,-0.000054,-0.000035,0.000054,1.000000,-0.000029,0.000035,0.000029,1.000000,1.000000,0.000005,0.000013,-0.000005,1.000000,-0.000011,-0.000013,0.000011,1.000000,1.000000,-0.000006,-0.000010,0.000006,1.000000,-0.000013,0.000010,0.000013,1.000000
