t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
1.133392,0.099040,0.004263,-0.428057,0.995279,-0.095355,-0.018073,0.096557,0.991670,0.085246,0.009794,-0.086589,0.996196,0.980548,-0.105548,-0.165486,0.055230,0.957413,-0.283391,0.188350,0.268738,0.944619,0.920998,-0.296148,0.253101,0.193417,0.911575,0.362797,-0.338162,-0.285181,0.896838,0.997295,-0.058158,0.044942,0.043441,0.959642,0.277850,-0.059288,-0.275146,0.959572,0.963035,0.138910,0.230797,-0.143367,0.989666,0.002570,-0.228055,-0.035564,0.972999,0.913245,0.198923,-0.355546,-0.306133,0.910892,-0.276692,0.268824,0.361532,0.892764,0.999830,0.015972,-0.009241,-0.018018,0.953093,-0.302141,0.003982,0.302256,0.953218,0.999999,-0.000377,0.001640,0.000340,0.999753,0.022235,-0.001648,-0.022235,0.999751,1.000000,0.000028,-0.000012,-0.000028,1.000000,-0.000097,0.000012,0.000097,1.000000,0.998019,0.062768,0.004231,-0.062475,0.996763,-0.050610,-0.007394,0.050246,0.998709,1.000000,0.000012,-0.000004,-0.000012,1.000000,0.000003,0.000004,-0.000003,1.000000,1.000000,0.000012,0.000000,-0.000012,1.000000,0.000005,-0.000000,-0.000005,1.000000,0.994816,-0.013819,0.100749,0.010756,0.999465,0.030886,-0.101122,-0.029643,0.994432,0.692042,0.680516,-0.240782,-0.684779,0.724426,0.079278,0.228379,0.110019,0.967336,0.770901,-0.636914,-0.007262,0.633412,0.765362,0.114065,-0.067091,-0.092533,0.993447,0.964537,0.093249,-0.246925,-0.122393,0.986868,-0.105412,0.233853,0.131896,0.963284,0.473474,0.879521,0.047589,-0.835986,0.431709,0.338754,0.277397,-0.200175,0.939671,0.619411,-0.735924,-0.273398,0.783339,0.556264,0.277400,-0.052064,-0.385987,0.921034,0.677331,-0.714403,0.175646,0.640058,0.454544,-0.619448,0.362697,0.531995,0.765136,0.559282,0.828976,-0.001464,-0.446698,0.299884,-0.842930,-0.698330,0.472089,0.538022,1.000000,0.000035,-0.000009,-0.000035,1.000000,0.000020,0.000009,-0.000020,1.000000,1.000000,-0.000009,-0.000009,0.000009,1.000000,-0.000008,0.000009,0.000008,1.000000,1.000000,0.000003,-0.000004,-0.000003,1.000000,0.000007,0.000004,-0.000007,1.000000,1.000000,0.000004,-0.000001,-0.000004,1.000000,-0.000005,0.000001,0.000005,1.000000
1.150059,0.101119,0.002976,-0.435855,0.995106,-0.097115,-0.018215,0.098321,0.991521,0.084961,0.009809,-0.086336,0.996218,0.980820,-0.109522,-0.161235,0.058932,0.955122,-0.290293,0.185792,0.275223,0.943257,0.921652,-0.294241,0.252944,0.195620,0.915333,0.351993,-0.335099,-0.274934,0.901177,0.997184,-0.060365,0.044496,0.045570,0.958993,0.279741,-0.059558,-0.276925,0.959044,0.963173,0.142916,0.227755,-0.148586,0.988868,0.007853,-0.224098,-0.041405,0.973687,0.913973,0.200646,-0.352696,-0.303820,0.914540,-0.267040,0.268974,0.351223,0.896825,0.999808,0.017536,-0.008794,-0.019376,0.952803,-0.302971,0.003066,0.303083,0.952959,0.999999,-0.000379,0.001669,0.000342,0.999750,0.022372,-0.001677,-0.022371,0.999748,1.000000,0.000029,-0.000012,-0.000029,1.000000,-0.000099,0.000012,0.000099,1.000000,0.997966,0.063590,0.004415,-0.063271,0.996609,-0.052603,-0.007745,0.052216,0.998606,1.000000,0.000012,-0.000004,-0.000012,1.000000,0.000002,0.000004,-0.000002,1.000000,1.000000,0.000012,0.000000,-0.000012,1.000000,0.000004,-0.000000,-0.000004,1.000000,0.994768,-0.015367,0.101001,0.011874,0.999313,0.035095,-0.101471,-0.033712,0.994267,0.690834,0.681023,-0.242811,-0.685094,0.723915,0.081199,0.231073,0.110253,0.966669,0.770329,-0.637634,-0.003979,0.633730,0.764893,0.115433,-0.070561,-0.091443,0.993307,0.964162,0.095432,-0.247556,-0.125203,0.986299,-0.107418,0.233913,0.134563,0.962901,0.471891,0.880407,0.046930,-0.836216,0.430067,0.340272,0.279395,-0.199815,0.939155,0.621157,-0.734236,-0.273973,0.781820,0.556470,0.281243,-0.054041,-0.388894,0.919696,0.675484,-0.715425,0.178576,0.642607,0.452374,-0.618396,0.361632,0.532471,0.765308,0.559014,0.829153,-0.002969,-0.449619,0.300121,-0.841291,-0.696668,0.471628,0.540575,1.000000,0.000036,-0.000008,-0.000036,1.000000,0.000020,0.000008,-0.000020,1.000000,1.000000,-0.000010,-0.000010,0.000010,1.000000,-0.000009,0.000010,0.000009,1.000000,1.000000,0.000003,-0.000004,-0.000003,1.000000,0.000007,0.000004,-0.000007,1.000000,1.000000,0.000004,-0.000002,-0.000004,1.000000,-0.000005,0.000002,0.000005,1.000000
1.166727,0.103197,0.001694,-0.443724,0.994926,-0.098926,-0.018336,0.100132,0.991370,0.084610,0.009807,-0.086016,0.996245,0.981058,-0.113325,-0.157109,0.062585,0.952957,-0.296574,0.183328,0.281123,0.941998,0.922286,-0.292480,0.252675,0.197559,0.918616,0.342221,-0.332204,-0.265707,0.905008,0.997074,-0.062507,0.043998,0.047671,0.958430,0.281316,-0.059753,-0.278396,0.958606,0.963265,0.146764,0.224901,-0.153487,0.988070,0.012606,-0.220368,-0.046662,0.974300,0.914620,0.202187,-0.350130,-0.301751,0.917733,-0.258287,0.269104,0.341886,0.900387,0.999785,0.018980,-0.008305,-0.020606,0.952558,-0.303660,0.002147,0.303766,0.952744,0.999998,-0.000382,0.001704,0.000344,0.999746,0.022517,-0.001712,-0.022516,0.999745,1.000000,0.000028,-0.000012,-0.000028,1.000000,-0.000101,0.000012,0.000101,1.000000,0.997915,0.064371,0.004619,-0.064025,0.996460,-0.054486,-0.008110,0.054076,0.998504,1.000000,0.000012,-0.000004,-0.000012,1.000000,0.000001,0.000004,-0.000001,1.000000,1.000000,0.000012,0.000000,-0.000012,1.000000,0.000003,-0.000000,-0.000003,1.000000,0.994715,-0.016849,0.101282,0.012928,0.999146,0.039246,-0.101857,-0.037729,0.994083,0.689691,0.681460,-0.244822,-0.685377,0.723450,0.082935,0.233634,0.110595,0.966015,0.769838,-0.638239,-0.000771,0.633944,0.764516,0.116748,-0.073924,-0.090366,0.993161,0.963765,0.097590,-0.248259,-0.127976,0.985733,-0.109326,0.234048,0.137136,0.962505,0.470170,0.881366,0.046195,-0.836477,0.428306,0.341848,0.281508,-0.199368,0.938619,0.622738,-0.732724,-0.274432,0.780418,0.556531,0.284993,-0.056092,-0.391647,0.918404,0.673679,-0.716395,0.181481,0.645103,0.450247,-0.617350,0.360555,0.532969,0.765470,0.558741,0.829330,-0.004537,-0.452379,0.300186,-0.839787,-0.695098,0.471276,0.542898,1.000000,0.000036,-0.000007,-0.000036,1.000000,0.000019,0.000007,-0.000019,1.000000,1.000000,-0.000011,-0.000010,0.000011,1.000000,-0.000010,0.000010,0.000010,1.000000,1.000000,0.000003,-0.000004,-0.000003,1.000000,0.000007,0.000004,-0.000007,1.000000,1.000000,0.000004,-0.000002,-0.000004,1.000000,-0.000005,0.000002,0.000005,1.000000
1.183394,0.105271,0.000422,-0.451658,0.994737,-0.100785,-0.018436,0.101989,0.991215,0.084214,0.009787,-0.085651,0.996277,0.981262,-0.116951,-0.153126,0.066169,0.950927,-0.302257,0.180961,0.286461,0.940847,0.922897,-0.290855,0.252319,0.199255,0.921484,0.333413,-0.329483,-0.257430,0.908389,0.996966,-0.064584,0.043459,0.049738,0.957952,0.282584,-0.059882,-0.279565,0.958258,0.963318,0.150434,0.222232,-0.158067,0.987284,0.016865,-0.216869,-0.051374,0.974848,0.915185,0.203571,-0.347843,-0.299917,0.920526,-0.250365,0.269231,0.333454,0.903506,0.999764,0.020304,-0.007782,-0.021709,0.952356,-0.304216,0.001235,0.304313,0.952571,0.999998,-0.000385,0.001743,0.000346,0.999743,0.022669,-0.001751,-0.022668,0.999741,1.000000,0.000028,-0.000012,-0.000028,1.000000,-0.000102,0.000012,0.000102,1.000000,0.997867,0.065103,0.004838,-0.064729,0.996316,-0.056261,-0.008483,0.055828,0.998404,1.000000,0.000012,-0.000004,-0.000012,1.000000,0.000001,0.000004,-0.000001,1.000000,1.000000,0.000012,0.000000,-0.000012,1.000000,0.000002,-0.000000,-0.000002,1.000000,0.994659,-0.018259,0.101592,0.013914,0.998964,0.043317,-0.102278,-0.041672,0.993883,0.688612,0.681835,-0.246807,-0.685632,0.723029,0.084485,0.236053,0.111042,0.965375,0.769426,-0.638731,0.002344,0.634057,0.764229,0.118006,-0.077165,-0.089311,0.993010,0.963349,0.099713,-0.249028,-0.130701,0.985173,-0.111137,0.234254,0.139612,0.962098,0.468331,0.882387,0.045378,-0.836758,0.426450,0.343477,0.283729,-0.198832,0.938064,0.624147,-0.731395,-0.274777,0.779136,0.556455,0.288626,-0.058198,-0.394234,0.917166,0.671926,-0.717311,0.184336,0.647527,0.448174,-0.616319,0.359478,0.533484,0.765618,0.558462,0.829507,-0.006150,-0.454971,0.300091,-0.838419,-0.693629,0.471024,0.544991,1.000000,0.000036,-0.000006,-0.000036,1.000000,0.000019,0.000006,-0.000019,1.000000,1.000000,-0.000011,-0.000010,0.000011,1.000000,-0.000011,0.000010,0.000011,1.000000,1.000000,0.000003,-0.000003,-0.000003,1.000000,0.000007,0.000003,-0.000007,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,-0.000006,0.000002,0.000006,1.000000
1.200062,0.107341,-0.000833,-0.459650,0.994541,-0.102688,-0.018517,0.103888,0.991053,0.083794,0.009747,-0.085260,0.996311,0.981435,-0.120399,-0.149295,0.069668,0.949036,-0.307371,0.178693,0.291264,0.939805,0.923481,-0.289360,0.251900,0.200732,0.923990,0.325499,-0.326940,-0.250028,0.911371,0.996858,-0.066594,0.042889,0.051769,0.957558,0.283555,-0.059951,-0.280444,0.957996,0.963340,0.153911,0.219743,-0.162330,0.986520,0.020671,-0.213600,-0.055584,0.975339,0.915672,0.204821,-0.345823,-0.298304,0.922965,-0.243206,0.269369,0.325858,0.906233,0.999742,0.021509,-0.007237,-0.022691,0.952195,-0.304647,0.000338,0.304732,0.952438,0.999998,-0.000389,0.001788,0.000348,0.999739,0.022827,-0.001796,-0.022826,0.999738,1.000000,0.000028,-0.000012,-0.000028,1.000000,-0.000104,0.000012,0.000104,1.000000,0.997821,0.065783,0.005065,-0.065381,0.996177,-0.057932,-0.008857,0.057474,0.998308,1.000000,0.000012,-0.000004,-0.000012,1.000000,-0.000000,0.000004,0.000000,1.000000,1.000000,0.000012,0.000000,-0.000012,1.000000,0.000001,-0.000000,-0.000001,1.000000,0.994598,-0.019594,0.101931,0.014830,0.998771,0.047287,-0.102733,-0.045520,0.993667,0.687593,0.682154,-0.248760,-0.685868,0.722644,0.085850,0.238328,0.111587,0.964753,0.769095,-0.639113,0.005353,0.634074,0.764030,0.119202,-0.080273,-0.088283,0.992856,0.962919,0.101793,-0.249851,-0.133369,0.984620,-0.112853,0.234521,0.141991,0.961685,0.466401,0.883455,0.044471,-0.837045,0.424526,0.345158,0.286052,-0.198206,0.937491,0.625381,-0.730251,-0.275013,0.777982,0.556245,0.292121,-0.060348,-0.396642,0.915987,0.670235,-0.718172,0.187120,0.649868,0.446172,-0.615307,0.358409,0.534004,0.765756,0.558174,0.829687,-0.007796,-0.457393,0.299846,-0.837188,-0.692267,0.470863,0.546860,1.000000,0.000037,-0.000005,-0.000037,1.000000,0.000018,0.000005,-0.000018,1.000000,1.000000,-0.000012,-0.000010,0.000012,1.000000,-0.000011,0.000010,0.000011,1.000000,1.000000,0.000003,-0.000003,-0.000003,1.000000,0.000006,0.000003,-0.000006,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,-0.000006,0.000002,0.000006,1.000000
1.216729,0.109404,-0.002066,-0.467692,0.994337,-0.104634,-0.018579,0.105828,0.990884,0.083366,0.009686,-0.084861,0.996346,0.981580,-0.123669,-0.145623,0.073068,0.947283,-0.311954,0.176525,0.295567,0.938871,0.924038,-0.287983,0.251436,0.202012,0.926181,0.318402,-0.324570,-0.243422,0.914002,0.996752,-0.068535,0.042292,0.053758,0.957244,0.284244,-0.059965,-0.281048,0.957819,0.963338,0.157184,0.217424,-0.166280,0.985785,0.024072,-0.210550,-0.059343,0.975780,0.916082,0.205958,-0.344057,-0.296898,0.925098,-0.236739,0.269528,0.319022,0.908614,0.999722,0.022595,-0.006678,-0.023556,0.952073,-0.304961,-0.000532,0.305034,0.952341,0.999998,-0.000392,0.001838,0.000350,0.999736,0.022988,-0.001846,-0.022987,0.999734,1.000000,0.000027,-0.000012,-0.000027,1.000000,-0.000105,0.000012,0.000105,1.000000,0.997778,0.066409,0.005295,-0.065977,0.996046,-0.059497,-0.009225,0.059015,0.998214,1.000000,0.000011,-0.000003,-0.000011,1.000000,-0.000001,0.000003,0.000001,1.000000,1.000000,0.000012,0.000001,-0.000012,1.000000,0.000001,-0.000001,-0.000001,1.000000,0.994535,-0.020852,0.102302,0.015676,0.998569,0.051138,-0.103222,-0.049255,0.993438,0.686630,0.682423,-0.250676,-0.686091,0.722291,0.087036,0.240456,0.112225,0.964151,0.768842,-0.639386,0.008246,0.633999,0.763915,0.120326,-0.083235,-0.087284,0.992700,0.962478,0.103818,-0.250713,-0.135968,0.984077,-0.114479,0.234836,0.144273,0.961269,0.464406,0.884555,0.043471,-0.837325,0.422562,0.346882,0.288467,-0.197493,0.936901,0.626441,-0.729295,-0.275138,0.776957,0.555911,0.295466,-0.062530,-0.398862,0.914876,0.668616,-0.718974,0.189816,0.652115,0.444254,-0.614317,0.357351,0.534524,0.765888,0.557878,0.829869,-0.009456,-0.459647,0.299470,-0.836088,-0.691011,0.470782,0.548514,1.000000,0.000037,-0.000004,-0.000037,1.000000,0.000018,0.000004,-0.000018,1.000000,1.000000,-0.000013,-0.000010,0.000013,1.000000,-0.000012,0.000010,0.000012,1.000000,1.000000,0.000003,-0.000003,-0.000003,1.000000,0.000006,0.000003,-0.000006,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,-0.000006,0.000002,0.000006,1.000000
1.233397,0.111459,-0.003276,-0.475777,0.994126,-0.106616,-0.018622,0.107803,0.990706,0.082948,0.009606,-0.084468,0.996380,0.981700,-0.126764,-0.142112,0.076360,0.945667,-0.316043,0.174454,0.299408,0.938041,0.924566,-0.286715,0.250944,0.203116,0.928100,0.312047,-0.322370,-0.237537,0.916326,0.996647,-0.070406,0.041676,0.055702,0.957007,0.284666,-0.059927,-0.281390,0.957720,0.963319,0.160244,0.215265,-0.169925,0.985084,0.027123,-0.207708,-0.062707,0.976179,0.916418,0.206999,-0.342534,-0.295683,0.926962,-0.230894,0.269721,0.312877,0.910691,0.999704,0.023567,-0.006116,-0.024309,0.951989,-0.305166,-0.001369,0.305225,0.952279,0.999998,-0.000396,0.001892,0.000352,0.999732,0.023149,-0.001901,-0.023149,0.999730,1.000000,0.000026,-0.000011,-0.000026,1.000000,-0.000106,0.000011,0.000106,1.000000,0.997739,0.066977,0.005523,-0.066517,0.995921,-0.060959,-0.009583,0.060454,0.998125,1.000000,0.000011,-0.000003,-0.000011,1.000000,-0.000001,0.000003,0.000001,1.000000,1.000000,0.000011,0.000001,-0.000011,1.000000,0.000000,-0.000001,-0.000000,1.000000,0.994468,-0.022028,0.102705,0.016448,0.998359,0.054856,-0.103745,-0.052864,0.993198,0.685716,0.682652,-0.252546,-0.686308,0.721962,0.088049,0.242436,0.112948,0.963570,0.768664,-0.639558,0.011013,0.633840,0.763882,0.121374,-0.086038,-0.086315,0.992546,0.962033,0.105778,-0.251601,-0.138486,0.983545,-0.116021,0.235188,0.146460,0.960852,0.462371,0.885674,0.042370,-0.837588,0.420588,0.348643,0.290964,-0.196691,0.936297,0.627327,-0.728527,-0.275154,0.776061,0.555462,0.298650,-0.064737,-0.400887,0.913837,0.667077,-0.719713,0.192410,0.654258,0.442434,-0.613350,0.356307,0.535037,0.766016,0.557576,0.830051,-0.011120,-0.461738,0.298978,-0.835111,-0.689860,0.470773,0.549969,1.000000,0.000036,-0.000003,-0.000036,1.000000,0.000018,0.000003,-0.000018,1.000000,1.000000,-0.000014,-0.000010,0.000014,1.000000,-0.000012,0.000010,0.000012,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,-0.000006,0.000002,0.000006,1.000000
1.250064,0.113506,-0.004458,-0.483898,0.993907,-0.108631,-0.018651,0.109810,0.990519,0.082550,0.009506,-0.084095,0.996412,0.981798,-0.129685,-0.138761,0.079535,0.944182,-0.319680,0.172473,0.302825,0.937310,0.925063,-0.285550,0.250437,0.204066,0.929783,0.306366,-0.320335,-0.232302,0.918380,0.996545,-0.072206,0.041045,0.057598,0.956844,0.284837,-0.059841,-0.281489,0.957697,0.963289,0.163087,0.213254,-0.173278,0.984420,0.029873,-0.205060,-0.065729,0.976540,0.916683,0.207959,-0.341240,-0.294646,0.928592,-0.225612,0.269955,0.307359,0.912499,0.999686,0.024429,-0.005559,-0.024960,0.951940,-0.305267,-0.002166,0.305310,0.952250,0.999998,-0.000400,0.001950,0.000354,0.999728,0.023311,-0.001959,-0.023310,0.999726,1.000000,0.000025,-0.000010,-0.000025,1.000000,-0.000107,0.000010,0.000107,1.000000,0.997703,0.067489,0.005744,-0.067002,0.995805,-0.062320,-0.009926,0.061792,0.998040,1.000000,0.000011,-0.000002,-0.000011,1.000000,-0.000002,0.000002,0.000002,1.000000,1.000000,0.000011,0.000001,-0.000011,1.000000,-0.000000,-0.000001,0.000000,1.000000,0.994398,-0.023123,0.103139,0.017150,0.998144,0.058432,-0.104299,-0.056336,0.992949,0.684848,0.682848,-0.254367,-0.686526,0.721651,0.088896,0.244266,0.113749,0.963014,0.768557,-0.639636,0.013642,0.633607,0.763922,0.122337,-0.088673,-0.085380,0.992395,0.961588,0.107664,-0.252500,-0.140914,0.983026,-0.117485,0.235566,0.148553,0.960438,0.460321,0.886798,0.041163,-0.837821,0.418632,0.350432,0.293530,-0.195798,0.935683,0.628041,-0.727947,-0.275060,0.775294,0.554904,0.301665,-0.066964,-0.402711,0.912875,0.665623,-0.720392,0.194889,0.656292,0.440719,-0.612411,0.355284,0.535539,0.766141,0.557269,0.830234,-0.012786,-0.463677,0.298381,-0.834250,-0.688807,0.470830,0.551239,1.000000,0.000036,-0.000002,-0.000036,1.000000,0.000018,0.000002,-0.000018,1.000000,1.000000,-0.000015,-0.000009,0.000015,1.000000,-0.000013,0.000009,0.000013,1.000000,1.000000,0.000003,-0.000002,-0.000003,1.000000,0.000006,0.000002,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,-0.000007,0.000001,0.000007,1.000000
1.266732,0.115542,-0.005612,-0.492047,0.993681,-0.110675,-0.018667,0.111845,0.990321,0.082183,0.009391,-0.083752,0.996442,0.981878,-0.132437,-0.135562,0.082587,0.942821,-0.322905,0.170575,0.305857,0.936672,0.925531,-0.284478,0.249930,0.204877,0.931261,0.301295,-0.318462,-0.227652,0.920194,0.996444,-0.073936,0.040402,0.059444,0.956749,0.284775,-0.059710,-0.281361,0.957742,0.963254,0.165712,0.211380,-0.176350,0.983795,0.032373,-0.202590,-0.068461,0.976868,0.916881,0.208853,-0.340161,-0.293773,0.930017,-0.220831,0.270234,0.302406,0.914070,0.999670,0.025188,-0.005013,-0.025516,0.951925,-0.305268,-0.002917,0.305295,0.952253,0.999998,-0.000404,0.002012,0.000356,0.999725,0.023470,-0.002021,-0.023469,0.999723,1.000000,0.000024,-0.000009,-0.000024,1.000000,-0.000108,0.000009,0.000108,1.000000,0.997671,0.067947,0.005956,-0.067433,0.995696,-0.063582,-0.010250,0.063032,0.997959,1.000000,0.000010,-0.000001,-0.000010,1.000000,-0.000002,0.000001,0.000002,1.000000,1.000000,0.000010,0.000002,-0.000010,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.994326,-0.024139,0.103604,0.017781,0.997927,0.061857,-0.104882,-0.059664,0.992693,0.684021,0.683018,-0.256130,-0.686751,0.721352,0.089580,0.245945,0.114623,0.962483,0.768516,-0.639627,0.016125,0.633307,0.764029,0.123213,-0.091130,-0.084479,0.992249,0.961147,0.109468,-0.253401,-0.143243,0.982523,-0.118873,0.235960,0.150552,0.960030,0.458281,0.887914,0.039845,-0.838016,0.416721,0.352239,0.296154,-0.194815,0.935061,0.628588,-0.727551,-0.274858,0.774653,0.554245,0.304508,-0.069206,-0.404330,0.911991,0.664255,-0.721013,0.197244,0.658213,0.439113,-0.611502,0.354289,0.536022,0.766264,0.556955,0.830417,-0.014451,-0.465474,0.297686,-0.833497,-0.687848,0.470947,0.552335,1.000000,0.000036,-0.000001,-0.000036,1.000000,0.000018,0.000001,-0.000018,1.000000,1.000000,-0.000016,-0.000009,0.000016,1.000000,-0.000013,0.000009,0.000013,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000006,0.000001,-0.000006,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,-0.000007,0.000001,0.000007,1.000000
1.283399,0.117568,-0.006738,-0.500215,0.993448,-0.112747,-0.018675,0.113908,0.990113,0.081861,0.009261,-0.083452,0.996469,0.981943,-0.135021,-0.132500,0.085512,0.941574,-0.325771,0.168745,0.308559,0.936118,0.925976,-0.283462,0.249436,0.205553,0.932579,0.296724,-0.316729,-0.223487,0.921811,0.996347,-0.075578,0.039750,0.061221,0.956717,0.284509,-0.059532,-0.281036,0.957849,0.963215,0.168142,0.209631,-0.179176,0.983206,0.034669,-0.200281,-0.070954,0.977166,0.917018,0.209678,-0.339283,-0.293022,0.931283,-0.216448,0.270584,0.297904,0.915444,0.999656,0.025836,-0.004485,-0.025972,0.951940,-0.305180,-0.003615,0.305192,0.952284,0.999998,-0.000407,0.002077,0.000358,0.999721,0.023622,-0.002086,-0.023621,0.999719,1.000000,0.000023,-0.000008,-0.000023,1.000000,-0.000108,0.000008,0.000108,1.000000,0.997642,0.068349,0.006162,-0.067809,0.995597,-0.064723,-0.010559,0.064152,0.997884,1.000000,0.000010,-0.000001,-0.000010,1.000000,-0.000002,0.000001,0.000002,1.000000,1.000000,0.000010,0.000002,-0.000010,1.000000,-0.000001,-0.000002,0.000001,1.000000,0.994253,-0.025079,0.104080,0.018351,0.997710,0.065101,-0.105475,-0.062817,0.992436,0.683239,0.683160,-0.257831,-0.686985,0.721065,0.090092,0.247460,0.115572,0.961981,0.768547,-0.639526,0.018469,0.632939,0.764211,0.123971,-0.093397,-0.083588,0.992114,0.960714,0.111171,-0.254301,-0.145457,0.982035,-0.120208,0.236369,0.152475,0.959625,0.456262,0.889016,0.038405,-0.838172,0.414873,0.354046,0.298819,-0.193728,0.934439,0.628985,-0.727319,-0.274562,0.774126,0.553501,0.307188,-0.071454,-0.405762,0.911181,0.662989,-0.721563,0.199481,0.660026,0.437643,-0.610601,0.353286,0.536484,0.766403,0.556678,0.830573,-0.016084,-0.467113,0.296946,-0.832843,-0.686961,0.471139,0.553275,1.000000,0.000035,0.000001,-0.000035,1.000000,0.000017,-0.000001,-0.000017,1.000000,1.000000,-0.000017,-0.000008,0.000017,1.000000,-0.000013,0.000008,0.000013,1.000000,1.000000,0.000003,-0.000001,-0.000003,1.000000,0.000006,0.000001,-0.000006,1.000000,1.000000,0.000002,-0.000001,-0.000002,1.000000,-0.000007,0.000001,0.000007,1.000000
