t_s,tran_x,tran_y,tran_z,j0_r00,j0_r01,j0_r02,j0_r10,j0_r11,j0_r12,j0_r20,j0_r21,j0_r22,j1_r00,j1_r01,j1_r02,j1_r10,j1_r11,j1_r12,j1_r20,j1_r21,j1_r22,j2_r00,j2_r01,j2_r02,j2_r10,j2_r11,j2_r12,j2_r20,j2_r21,j2_r22,j3_r00,j3_r01,j3_r02,j3_r10,j3_r11,j3_r12,j3_r20,j3_r21,j3_r22,j4_r00,j4_r01,j4_r02,j4_r10,j4_r11,j4_r12,j4_r20,j4_r21,j4_r22,j5_r00,j5_r01,j5_r02,j5_r10,j5_r11,j5_r12,j5_r20,j5_r21,j5_r22,j6_r00,j6_r01,j6_r02,j6_r10,j6_r11,j6_r12,j6_r20,j6_r21,j6_r22,j7_r00,j7_r01,j7_r02,j7_r10,j7_r11,j7_r12,j7_r20,j7_r21,j7_r22,j8_r00,j8_r01,j8_r02,j8_r10,j8_r11,j8_r12,j8_r20,j8_r21,j8_r22,j9_r00,j9_r01,j9_r02,j9_r10,j9_r11,j9_r12,j9_r20,j9_r21,j9_r22,j10_r00,j10_r01,j10_r02,j10_r10,j10_r11,j10_r12,j10_r20,j10_r21,j10_r22,j11_r00,j11_r01,j11_r02,j11_r10,j11_r11,j11_r12,j11_r20,j11_r21,j11_r22,j12_r00,j12_r01,j12_r02,j12_r10,j12_r11,j12_r12,j12_r20,j12_r21,j12_r22,j13_r00,j13_r01,j13_r02,j13_r10,j13_r11,j13_r12,j13_r20,j13_r21,j13_r22,j14_r00,j14_r01,j14_r02,j14_r10,j14_r11,j14_r12,j14_r20,j14_r21,j14_r22,j15_r00,j15_r01,j15_r02,j15_r10,j15_r11,j15_r12,j15_r20,j15_r21,j15_r22,j16_r00,j16_r01,j16_r02,j16_r10,j16_r11,j16_r12,j16_r20,j16_r21,j16_r22,j17_r00,j17_r01,j17_r02,j17_r10,j17_r11,j17_r12,j17_r20,j17_r21,j17_r22,j18_r00,j18_r01,j18_r02,j18_r10,j18_r11,j18_r12,j18_r20,j18_r21,j18_r22,j19_r00,j19_r01,j19_r02,j19_r10,j19_r11,j19_r12,j19_r20,j19_r21,j19_r22,j20_r00,j20_r01,j20_r02,j20_r10,j20_r11,j20_r12,j20_r20,j20_r21,j20_r22,j21_r00,j21_r01,j21_r02,j21_r10,j21_r11,j21_r12,j21_r20,j21_r21,j21_r22,j22_r00,j22_r01,j22_r02,j22_r10,j22_r11,j22_r12,j22_r20,j22_r21,j22_r22,j23_r00,j23_r01,j23_r02,j23_r10,j23_r11,j23_r12,j23_r20,j23_r21,j23_r22
14.700757,0.025826,-0.712555,-4.634286,0.997815,0.034307,0.056463,0.059123,-0.082235,-0.994858,-0.029488,0.996022,-0.084084,0.986891,-0.090655,-0.133520,0.059113,0.972880,-0.223629,0.150173,0.212805,0.965486,0.932384,-0.225056,0.282860,0.047279,0.851736,0.521834,-0.358364,-0.473176,0.804785,0.986207,-0.137122,-0.092704,0.143082,0.987829,0.061000,0.083211,-0.073423,0.993823,0.951087,0.255747,0.173284,-0.241748,0.965384,-0.097938,-0.192333,0.051256,0.979990,0.953556,0.062915,-0.294571,-0.237002,0.760280,-0.604817,0.185905,0.646541,0.739881,0.998832,0.047161,-0.010506,-0.048132,0.990203,-0.131080,0.004221,0.131432,0.991316,1.000000,-0.000014,0.000004,0.000014,1.000000,0.000123,-0.000004,-0.000123,1.000000,1.000000,-0.000017,0.000015,0.000017,1.000000,0.000103,-0.000015,-0.000103,1.000000,0.995821,0.062538,-0.066549,-0.072711,0.983867,-0.163460,0.055253,0.167616,0.984303,1.000000,-0.000006,0.000011,0.000006,1.000000,0.000030,-0.000011,-0.000030,1.000000,1.000000,-0.000007,0.000011,0.000007,1.000000,0.000029,-0.000011,-0.000029,1.000000,0.995431,-0.047262,0.082965,0.024506,0.966256,0.256415,-0.092285,-0.253210,0.963000,0.737346,0.638729,-0.219877,-0.648674,0.760332,0.033424,0.188529,0.117984,0.974955,0.840142,-0.530816,0.111333,0.530320,0.847012,0.036500,-0.113675,0.028377,0.993113,0.992928,0.113803,-0.033802,-0.115383,0.992103,-0.049170,0.027939,0.052723,0.998218,0.535713,0.843421,0.040653,-0.822718,0.510512,0.250023,0.190121,-0.167386,0.967386,0.598376,-0.796098,-0.090407,0.801163,0.593233,0.078819,-0.009116,-0.119594,0.992781,0.680125,-0.726770,-0.096104,0.702144,0.683477,-0.199629,0.210769,0.068294,0.975147,0.521689,0.835641,0.171886,-0.627916,0.512487,-0.585729,-0.577549,0.197638,0.792071,1.000000,-0.000041,-0.000040,0.000041,1.000000,0.000032,0.000040,-0.000032,1.000000,1.000000,0.000024,0.000064,-0.000024,1.000000,0.000025,-0.000064,-0.000025,1.000000,1.000000,-0.000005,-0.000004,0.000005,1.000000,0.000013,0.000004,-0.000013,1.000000,1.000000,-0.000000,0.000012,0.000000,1.000000,0.000011,-0.000012,-0.000011,1.000000
14.717424,0.026951,-0.718457,-4.645618,0.997597,0.036801,0.058698,0.061532,-0.081311,-0.994788,-0.031837,0.996009,-0.083380,0.987829,-0.085936,-0.129651,0.055092,0.972791,-0.225040,0.145462,0.215158,0.965685,0.934191,-0.216567,0.283523,0.049107,0.865178,0.499054,-0.353377,-0.452289,0.818877,0.985827,-0.140245,-0.092070,0.145931,0.987581,0.058211,0.082762,-0.070822,0.994050,0.951474,0.255611,0.171347,-0.241091,0.965219,-0.101132,-0.191237,0.054915,0.980006,0.954775,0.065633,-0.289993,-0.231415,0.776421,-0.586188,0.186684,0.626787,0.756496,0.998785,0.047932,-0.011470,-0.049012,0.990462,-0.128778,0.005188,0.129184,0.991607,1.000000,-0.000002,-0.000017,0.000002,1.000000,0.000106,0.000017,-0.000106,1.000000,1.000000,-0.000002,-0.000010,0.000002,1.000000,0.000092,0.000010,-0.000092,1.000000,0.995780,0.062300,-0.067388,-0.072439,0.984399,-0.160349,0.056347,0.164553,0.984757,1.000000,-0.000001,-0.000000,0.000001,1.000000,0.000029,0.000000,-0.000029,1.000000,1.000000,-0.000001,0.000002,0.000001,1.000000,0.000029,-0.000002,-0.000029,1.000000,0.995301,-0.050890,0.082374,0.027624,0.964629,0.262159,-0.092801,-0.258652,0.961502,0.733124,0.642380,-0.223330,-0.651932,0.757313,0.038222,0.193684,0.117575,0.973993,0.838879,-0.531386,0.117946,0.530818,0.846597,0.038812,-0.120477,0.030050,0.992261,0.992642,0.116803,-0.031927,-0.118340,0.991640,-0.051430,0.025653,0.054830,0.998166,0.532857,0.845253,0.040140,-0.824645,0.508056,0.248676,0.189800,-0.165610,0.967755,0.597192,-0.796639,-0.093419,0.802097,0.592951,0.071062,-0.001217,-0.117369,0.993088,0.673401,-0.733501,-0.092233,0.709603,0.676314,-0.197642,0.207349,0.067643,0.975926,0.512915,0.841080,0.171760,-0.639274,0.507779,-0.577485,-0.572928,0.186399,0.798129,1.000000,-0.000026,-0.000056,0.000026,1.000000,0.000027,0.000056,-0.000027,1.000000,1.000000,0.000030,0.000054,-0.000030,1.000000,0.000030,-0.000054,-0.000030,1.000000,1.000000,-0.000003,-0.000008,0.000003,1.000000,0.000011,0.000008,-0.000011,1.000000,1.000000,0.000002,0.000008,-0.000002,1.000000,0.000013,-0.000008,-0.000013,1.000000
14.734092,0.028071,-0.724219,-4.657036,0.997361,0.039317,0.061033,0.064032,-0.080197,-0.994720,-0.034215,0.996003,-0.082503,0.988708,-0.081260,-0.125908,0.051201,0.972828,-0.225796,0.140835,0.216800,0.966004,0.936098,-0.208000,0.283650,0.050927,0.878069,0.475817,-0.348034,-0.430966,0.832551,0.985433,-0.143577,-0.091149,0.148910,0.987339,0.054652,0.082149,-0.067429,0.994336,0.951781,0.255595,0.169659,-0.240457,0.964984,-0.104811,-0.190508,0.058962,0.979913,0.956053,0.068652,-0.285044,-0.225771,0.792643,-0.566343,0.187058,0.605808,0.773308,0.998728,0.048815,-0.012662,-0.050026,0.990707,-0.126479,0.006371,0.126951,0.991888,1.000000,0.000004,-0.000030,-0.000004,1.000000,0.000099,0.000030,-0.000099,1.000000,1.000000,0.000006,-0.000023,-0.000006,1.000000,0.000088,0.000023,-0.000088,1.000000,0.995738,0.062049,-0.068236,-0.072166,0.984876,-0.157515,0.057431,0.161768,0.985156,1.000000,0.000002,-0.000006,-0.000002,1.000000,0.000031,0.000006,-0.000031,1.000000,1.000000,0.000002,-0.000004,-0.000002,1.000000,0.000031,0.000004,-0.000031,1.000000,0.995138,-0.054635,0.081947,0.030770,0.962849,0.268283,-0.093560,-0.264457,0.959848,0.728682,0.646125,-0.227038,-0.655176,0.754216,0.043618,0.199418,0.116966,0.972909,0.837418,-0.532129,0.124779,0.531461,0.846071,0.041385,-0.127594,0.031658,0.991321,0.992330,0.119865,-0.030237,-0.121361,0.991150,-0.053782,0.023523,0.057039,0.998095,0.529786,0.847180,0.040165,-0.826625,0.505176,0.247968,0.189783,-0.164571,0.967935,0.595829,-0.797251,-0.096843,0.803084,0.592460,0.063622,0.006653,-0.115681,0.993264,0.666386,-0.740403,-0.087944,0.717140,0.668750,-0.196172,0.204059,0.067658,0.976618,0.503924,0.846522,0.171645,-0.650509,0.502682,-0.569341,-0.568242,0.175248,0.803983,1.000000,-0.000019,-0.000066,0.000019,1.000000,0.000026,0.000066,-0.000026,1.000000,1.000000,0.000034,0.000049,-0.000034,1.000000,0.000035,-0.000049,-0.000035,1.000000,1.000000,-0.000002,-0.000011,0.000002,1.000000,0.000010,0.000011,-0.000010,1.000000,1.000000,0.000003,0.000006,-0.000003,1.000000,0.000014,-0.000006,-0.000014,1.000000
14.750759,0.029176,-0.729851,-4.668483,0.997107,0.041863,0.063450,0.066610,-0.078978,-0.994649,-0.036628,0.995997,-0.081538,0.989522,-0.076730,-0.122307,0.047530,0.972997,-0.225872,0.136336,0.217692,0.966448,0.938062,-0.199530,0.283245,0.052826,0.890332,0.452236,-0.342416,-0.409263,0.845727,0.985019,-0.147117,-0.089968,0.152036,0.987085,0.050479,0.081379,-0.063401,0.994665,0.952000,0.255721,0.168233,-0.239872,0.964672,-0.108951,-0.190151,0.063367,0.979708,0.957374,0.072025,-0.279728,-0.220230,0.808637,-0.545532,0.186906,0.583883,0.790030,0.998658,0.049835,-0.014075,-0.051199,0.990946,-0.124117,0.007762,0.124671,0.992168,1.000000,0.000008,-0.000034,-0.000008,1.000000,0.000097,0.000034,-0.000097,1.000000,1.000000,0.000010,-0.000027,-0.000010,1.000000,0.000086,0.000027,-0.000086,1.000000,0.995695,0.061789,-0.069088,-0.071896,0.985302,-0.154957,0.058498,0.159257,0.985502,1.000000,0.000003,-0.000008,-0.000003,1.000000,0.000032,0.000008,-0.000032,1.000000,1.000000,0.000004,-0.000005,-0.000004,1.000000,0.000033,0.000005,-0.000033,1.000000,0.994938,-0.058498,0.081710,0.033923,0.960886,0.274860,-0.094593,-0.270697,0.958006,0.724044,0.649916,-0.231019,-0.658359,0.751070,0.049569,0.205727,0.116203,0.971686,0.835779,-0.533014,0.131796,0.532216,0.845455,0.044185,-0.134979,0.033215,0.990292,0.991992,0.122983,-0.028757,-0.124443,0.990636,-0.056168,0.021580,0.059297,0.998007,0.526611,0.849129,0.040757,-0.828601,0.501983,0.247857,0.190003,-0.164296,0.967939,0.594293,-0.797923,-0.100674,0.804119,0.591774,0.056534,0.014467,-0.114552,0.993312,0.659077,-0.747446,-0.083325,0.724760,0.660817,-0.195050,0.200852,0.068163,0.977247,0.494690,0.851975,0.171527,-0.661626,0.497174,-0.561310,-0.563501,0.164187,0.809636,1.000000,-0.000016,-0.000069,0.000016,1.000000,0.000027,0.000069,-0.000027,1.000000,1.000000,0.000036,0.000048,-0.000036,1.000000,0.000036,-0.000048,-0.000036,1.000000,1.000000,-0.000001,-0.000012,0.000001,1.000000,0.000010,0.000012,-0.000010,1.000000,1.000000,0.000004,0.000005,-0.000004,1.000000,0.000015,-0.000005,-0.000015,1.000000
14.767427,0.030251,-0.735347,-4.679937,0.996835,0.044450,0.065916,0.069232,-0.077718,-0.994569,-0.039086,0.995984,-0.080550,0.990265,-0.072415,-0.118879,0.044143,0.973316,-0.225182,0.132013,0.217742,0.967037,0.940047,-0.191349,0.282306,0.054871,0.901844,0.428564,-0.336601,-0.387380,0.858275,0.984582,-0.150855,-0.088546,0.155309,0.986807,0.045732,0.080479,-0.058779,0.995022,0.952124,0.256017,0.167080,-0.239345,0.964265,-0.113613,-0.190196,0.068184,0.979375,0.958716,0.075761,-0.274088,-0.214959,0.824079,-0.524106,0.186163,0.561387,0.806343,0.998575,0.051007,-0.015705,-0.052542,0.991186,-0.121616,0.009363,0.122268,0.992453,1.000000,0.000010,-0.000032,-0.000010,1.000000,0.000097,0.000032,-0.000097,1.000000,1.000000,0.000012,-0.000024,-0.000012,1.000000,0.000085,0.000024,-0.000085,1.000000,0.995652,0.061517,-0.069948,-0.071626,0.985679,-0.152666,0.059555,0.157013,0.985799,1.000000,0.000004,-0.000007,-0.000004,1.000000,0.000033,0.000007,-0.000033,1.000000,1.000000,0.000005,-0.000004,-0.000005,1.000000,0.000033,0.000004,-0.000033,1.000000,0.994698,-0.062465,0.081692,0.037049,0.958715,0.281946,-0.095931,-0.277424,0.955946,0.719235,0.653710,-0.235296,-0.661427,0.747910,0.056075,0.212637,0.115300,0.970305,0.833977,-0.534008,0.138990,0.533050,0.844766,0.047204,-0.142621,0.034722,0.989168,0.991632,0.126138,-0.027491,-0.127566,0.990101,-0.058531,0.019835,0.061548,0.997907,0.523421,0.851043,0.041920,-0.830528,0.498574,0.248287,0.190403,-0.164774,0.967779,0.592579,-0.798655,-0.104880,0.805207,0.590895,0.049839,0.022169,-0.113984,0.993235,0.651481,-0.754595,-0.078479,0.732451,0.652554,-0.194135,0.197705,0.068993,0.977831,0.485171,0.857456,0.171401,-0.672643,0.491221,-0.553402,-0.558713,0.153203,0.815088,1.000000,-0.000015,-0.000068,0.000015,1.000000,0.000030,0.000068,-0.000030,1.000000,1.000000,0.000037,0.000051,-0.000037,1.000000,0.000034,-0.000051,-0.000034,1.000000,1.000000,-0.000001,-0.000011,0.000001,1.000000,0.000012,0.000011,-0.000012,1.000000,1.000000,0.000004,0.000006,-0.000004,1.000000,0.000014,-0.000006,-0.000014,1.000000
14.784094,0.031281,-0.740695,-4.691391,0.996546,0.047096,0.068397,0.071869,-0.076472,-0.994478,-0.041606,0.995959,-0.079593,0.990932,-0.068369,-0.115670,0.041085,0.973809,-0.223625,0.127930,0.216845,0.967787,0.942025,-0.183638,0.280829,0.057117,0.912489,0.405094,-0.330644,-0.365568,0.870077,0.984123,-0.154765,-0.086891,0.158707,0.986498,0.040419,0.079462,-0.053567,0.995398,0.952151,0.256501,0.166181,-0.238877,0.963746,-0.118873,-0.190648,0.073488,0.978904,0.960047,0.079855,-0.268203,-0.210108,0.838738,-0.502368,0.184835,0.538649,0.822006,0.998475,0.052331,-0.017561,-0.054053,0.991430,-0.118934,0.011186,0.119701,0.992747,1.000000,0.000013,-0.000027,-0.000013,1.000000,0.000097,0.000027,-0.000097,1.000000,1.000000,0.000013,-0.000017,-0.000013,1.000000,0.000084,0.000017,-0.000084,1.000000,0.995608,0.061225,-0.070820,-0.071350,0.986013,-0.150622,0.060608,0.155014,0.986051,1.000000,0.000005,-0.000004,-0.000005,1.000000,0.000033,0.000004,-0.000033,1.000000,1.000000,0.000006,-0.000000,-0.000006,1.000000,0.000033,0.000000,-0.000033,1.000000,0.994416,-0.066521,0.081924,0.040119,0.956324,0.289544,-0.097607,-0.284640,0.953652,0.714271,0.657471,-0.239891,-0.664335,0.744764,0.063135,0.220172,0.114273,0.968745,0.832012,-0.535110,0.146334,0.533956,0.844007,0.050426,-0.150490,0.036181,0.987949,0.991252,0.129314,-0.026414,-0.130714,0.989551,-0.060844,0.018270,0.063764,0.997798,0.520292,0.852875,0.043592,-0.832364,0.495042,0.249208,0.190964,-0.165945,0.967468,0.590707,-0.799432,-0.109422,0.806339,0.589845,0.043585,0.029699,-0.113977,0.993039,0.643614,-0.761814,-0.073485,0.740204,0.644001,-0.193287,0.194573,0.070008,0.978387,0.475288,0.862988,0.171327,-0.683572,0.484796,-0.545621,-0.553923,0.142213,0.820332,1.000000,-0.000015,-0.000064,0.000015,1.000000,0.000035,0.000064,-0.000035,1.000000,1.000000,0.000036,0.000055,-0.000036,1.000000,0.000030,-0.000055,-0.000030,1.000000,1.000000,-0.000001,-0.000010,0.000001,1.000000,0.000014,0.000010,-0.000014,1.000000,1.000000,0.000004,0.000007,-0.000004,1.000000,0.000012,-0.000007,-0.000012,1.000000
14.800762,0.032263,-0.745831,-4.702869,0.996370,0.049059,0.069576,0.073158,-0.075452,-0.994462,-0.043538,0.995942,-0.078767,0.991612,-0.064008,-0.112283,0.037865,0.974509,-0.221130,0.123575,0.215024,0.968759,0.943712,-0.176695,0.279619,0.059012,0.921738,0.383296,-0.325462,-0.345220,0.880282,0.983735,-0.158315,-0.084867,0.161693,0.986238,0.034487,0.078239,-0.047648,0.995795,0.951935,0.257700,0.165561,-0.238906,0.962939,-0.125191,-0.191687,0.079621,0.978221,0.961536,0.084874,-0.261238,-0.206209,0.851334,-0.482398,0.181458,0.517713,0.836090,0.998358,0.053937,-0.019271,-0.055815,0.991681,-0.115992,0.012855,0.116877,0.993063,1.000000,0.000033,-0.000004,-0.000033,1.000000,0.000108,0.000004,-0.000108,1.000000,1.000000,0.000029,0.000011,-0.000029,1.000000,0.000093,-0.000011,-0.000093,1.000000,0.995560,0.061151,-0.071555,-0.071286,0.986271,-0.148955,0.061464,0.153394,0.986252,1.000000,0.000014,0.000009,-0.000014,1.000000,0.000040,-0.000009,-0.000040,1.000000,1.000000,0.000012,0.000015,-0.000012,1.000000,0.000039,-0.000015,-0.000039,1.000000,0.994051,-0.070639,0.082902,0.042916,0.953613,0.297961,-0.100104,-0.292630,0.950971,0.709231,0.661139,-0.244718,-0.667034,0.741677,0.070575,0.228162,0.113181,0.967022,0.829676,-0.536608,0.153914,0.535205,0.842995,0.053995,-0.158723,0.037577,0.986608,0.990827,0.132706,-0.025530,-0.134086,0.988945,-0.063308,0.016847,0.066151,0.997667,0.517583,0.854425,0.045461,-0.833844,0.491775,0.250721,0.191866,-0.167676,0.966991,0.588975,-0.800144,-0.113483,0.807325,0.588892,0.037850,0.036544,-0.113910,0.992819,0.635624,-0.768934,-0.068718,0.747886,0.635400,-0.192180,0.191437,0.070761,0.978951,0.464889,0.868652,0.171235,-0.694599,0.477762,-0.537844,-0.549009,0.131098,0.825471,1.000000,-0.000011,-0.000055,0.000011,1.000000,0.000065,0.000055,-0.000065,1.000000,1.000000,0.000046,0.000076,-0.000046,1.000000,0.000015,-0.000076,-0.000015,1.000000,1.000000,-0.000000,-0.000007,0.000000,1.000000,0.000027,0.000007,-0.000027,1.000000,1.000000,0.000006,0.000014,-0.000006,1.000000,0.000006,-0.000014,-0.000006,1.000000
14.817429,0.033198,-0.750695,-4.714382,0.996326,0.050279,0.069335,0.072984,-0.074776,-0.994526,-0.044820,0.995932,-0.078171,0.992293,-0.059487,-0.108697,0.034609,0.975368,-0.217854,0.118979,0.212413,0.969910,0.944965,-0.170873,0.279005,0.060388,0.929220,0.364560,-0.321551,-0.327647,0.888399,0.983392,-0.161527,-0.082760,0.164304,0.986016,0.027877,0.077099,-0.041011,0.996180,0.951490,0.259670,0.165039,-0.239501,0.961810,-0.132515,-0.193147,0.086559,0.977344,0.963205,0.091161,-0.252836,-0.203781,0.861075,-0.465857,0.175243,0.500239,0.847969,0.998225,0.055768,-0.020910,-0.057781,0.991920,-0.112943,0.014442,0.113951,0.993381,1.000000,0.000054,0.000014,-0.000054,1.000000,0.000121,-0.000014,-0.000121,1.000000,1.000000,0.000045,0.000036,-0.000045,1.000000,0.000103,-0.000036,-0.000103,1.000000,0.995496,0.061344,-0.072287,-0.071507,0.986453,-0.147639,0.062251,0.152143,0.986396,1.000000,0.000023,0.000019,-0.000023,1.000000,0.000047,-0.000019,-0.000047,1.000000,1.000000,0.000019,0.000028,-0.000019,1.000000,0.000045,-0.000028,-0.000045,1.000000,0.993572,-0.074862,0.084919,0.045341,0.950493,0.307419,-0.103728,-0.301593,0.947778,0.704128,0.664596,-0.250033,-0.669440,0.738726,0.078319,0.236756,0.112235,0.965065,0.826809,-0.538730,0.161734,0.537007,0.841581,0.058014,-0.167366,0.038886,0.985128,0.990310,0.136622,-0.024911,-0.137995,0.988232,-0.065993,0.015602,0.068791,0.997509,0.515643,0.855498,0.047292,-0.834717,0.489133,0.252976,0.193288,-0.169920,0.966316,0.587645,-0.800663,-0.116668,0.808008,0.588260,0.032775,0.042389,-0.113529,0.992630,0.627713,-0.775785,-0.064291,0.755385,0.626991,-0.190465,0.188070,0.070993,0.979587,0.453714,0.874536,0.171260,-0.705833,0.469983,-0.530015,-0.544006,0.119594,0.830515,1.000000,-0.000006,-0.000048,0.000006,1.000000,0.000094,0.000048,-0.000094,1.000000,1.000000,0.000057,0.000095,-0.000057,1.000000,0.000001,-0.000095,-0.000001,1.000000,1.000000,0.000000,-0.000005,-0.000000,1.000000,0.000039,0.000005,-0.000039,1.000000,1.000000,0.000008,0.000021,-0.000008,1.000000,-0.000000,-0.000021,0.000000,1.000000
14.834097,0.034098,-0.755266,-4.725922,0.996356,0.051091,0.068299,0.071999,-0.074465,-0.994621,-0.045730,0.995914,-0.077872,0.992930,-0.055104,-0.105140,0.031514,0.976310,-0.214067,0.114445,0.209240,0.971144,0.945797,-0.166385,0.278897,0.061405,0.934916,0.349517,-0.318900,-0.313447,0.894457,0.983020,-0.164711,-0.080878,0.166865,0.985765,0.020581,0.076336,-0.033727,0.996512,0.950907,0.262102,0.164555,-0.240447,0.960462,-0.140350,-0.194835,0.093893,0.976332,0.964887,0.098601,-0.243457,-0.203043,0.867990,-0.453174,0.166634,0.486694,0.857532,0.998078,0.057666,-0.022694,-0.059821,0.992144,-0.109875,0.016180,0.111021,0.993686,1.000000,0.000062,0.000014,-0.000062,1.000000,0.000125,-0.000014,-0.000125,1.000000,1.000000,0.000052,0.000037,-0.000052,1.000000,0.000106,-0.000037,-0.000106,1.000000,0.995408,0.061689,-0.073196,-0.071922,0.986576,-0.146610,0.063169,0.151201,0.986483,1.000000,0.000027,0.000020,-0.000027,1.000000,0.000049,-0.000020,-0.000049,1.000000,1.000000,0.000022,0.000030,-0.000022,1.000000,0.000047,-0.000030,-0.000047,1.000000,0.992957,-0.079231,0.088084,0.047358,0.946940,0.317902,-0.108598,-0.311491,0.944023,0.698939,0.667775,-0.256050,-0.671483,0.735962,0.086435,0.246162,0.111520,0.962792,0.823476,-0.541346,0.169798,0.539229,0.839841,0.062439,-0.176404,0.040143,0.983499,0.989679,0.141194,-0.024491,-0.142569,0.987394,-0.068758,0.014474,0.071540,0.997333,0.514539,0.856058,0.049131,-0.834954,0.487164,0.255974,0.195194,-0.172731,0.965434,0.586668,-0.801008,-0.119192,0.808441,0.587896,0.028334,0.047377,-0.112982,0.992467,0.619993,-0.782298,-0.060163,0.762646,0.618880,-0.188037,0.184335,0.070698,0.980317,0.441500,0.880722,0.171486,-0.717299,0.461260,-0.522228,-0.539037,0.107557,0.835387,1.000000,-0.000002,-0.000049,0.000002,1.000000,0.000101,0.000049,-0.000101,1.000000,1.000000,0.000062,0.000099,-0.000062,1.000000,-0.000001,-0.000099,0.000001,1.000000,1.000000,0.000001,-0.000005,-0.000001,1.000000,0.000042,0.000005,-0.000042,1.000000,1.000000,0.000009,0.000022,-0.000009,1.000000,-0.000001,-0.000022,0.000001,1.000000
14.850764,0.034975,-0.759539,-4.737478,0.996424,0.051684,0.066842,0.070592,-0.074511,-0.994718,-0.046430,0.995880,-0.077893,0.993514,-0.050897,-0.101685,0.028583,0.977305,-0.209902,0.110061,0.205634,0.972420,0.946258,-0.163282,0.279166,0.062177,0.938938,0.338422,-0.317378,-0.302877,0.898630,0.982584,-0.168048,-0.079298,0.169548,0.985442,0.012527,0.076038,-0.025754,0.996772,0.950246,0.264725,0.164174,-0.241519,0.958982,-0.148402,-0.196725,0.101367,0.975205,0.966414,0.106938,-0.233682,-0.203974,0.872316,-0.444364,0.156325,0.477105,0.864831,0.997922,0.059526,-0.024646,-0.061830,0.992366,-0.106709,0.018106,0.108011,0.993985,1.000000,0.000062,0.000001,-0.000062,1.000000,0.000121,-0.000001,-0.000121,1.000000,1.000000,0.000054,0.000024,-0.000054,1.000000,0.000103,-0.000024,-0.000103,1.000000,0.995301,0.062087,-0.074305,-0.072433,0.986658,-0.145806,0.064260,0.150503,0.986519,1.000000,0.000027,0.000014,-0.000027,1.000000,0.000047,-0.000014,-0.000047,1.000000,1.000000,0.000023,0.000024,-0.000023,1.000000,0.000045,-0.000024,-0.000045,1.000000,0.992195,-0.083728,0.092404,0.048904,0.942954,0.329312,-0.114705,-0.322223,0.939689,0.693632,0.670696,-0.262756,-0.673148,0.733382,0.094988,0.256409,0.110987,0.960175,0.819804,-0.544234,0.178130,0.541665,0.837909,0.067138,-0.185795,0.041447,0.981714,0.988932,0.146395,-0.024106,-0.147768,0.986438,-0.071455,0.013319,0.074226,0.997153,0.514221,0.856137,0.051055,-0.834614,0.485811,0.259629,0.197475,-0.176118,0.964358,0.585898,-0.801258,-0.121283,0.808730,0.587675,0.024361,0.051756,-0.112359,0.992319,0.612604,-0.788381,-0.056322,0.769576,0.611200,-0.184897,0.180193,0.069924,0.981143,0.428115,0.887211,0.171972,-0.729001,0.451499,-0.514495,-0.534111,0.094895,0.840072,1.000000,0.000001,-0.000054,-0.000001,1.000000,0.000094,0.000054,-0.000094,1.000000,1.000000,0.000064,0.000091,-0.000064,1.000000,0.000003,-0.000091,-0.000003,1.000000,1.000000,0.000002,-0.000006,-0.000002,1.000000,0.000039,0.000006,-0.000039,1.000000,1.000000,0.000010,0.000019,-0.000010,1.000000,0.000001,-0.000019,-0.000001,1.000000
